fps,value_loss,serial_timesteps,n_updates,policy_loss,clipfrac,total_timesteps,explained_variance,policy_entropy,time_elapsed,ep_reward_mean,approxkl,ep_len_mean
287,17.976622,1955840,955,-0.0011808751,0.014257813,1955840,0.11694341897964478,5.88851,6664.639033317566,1941.4918653600002,0.0012415948,2033.92
292,18.785986,1957888,956,-0.0018881861,0.021923829,1957888,0.020258843898773193,5.875947,6671.753602743149,1941.0228666399998,0.0019803138,2033.92
291,18.668121,1959936,957,-0.0005766183,0.008544922,1959936,-0.020105719566345215,5.869077,6678.763642787933,1941.3273396099999,0.00091341295,2033.92
293,18.95391,1961984,958,-0.00074309576,0.014746094,1961984,0.010228276252746582,5.8699656,6685.801648378372,1941.54469073,0.0013906548,2033.92
288,18.325096,1964032,959,-0.0016210799,0.016064454,1964032,0.070789635181427,5.8789682,6692.7829167842865,1942.0485421000003,0.0015150742,2033.92
289,19.161043,1966080,960,-0.00042324868,0.010351563,1966080,-0.03211796283721924,5.882823,6699.883387327194,1942.32284548,0.0011357488,2033.92
292,19.080643,1968128,961,-0.0020443324,0.026708985,1968128,0.00609356164932251,5.886672,6706.971373796463,1942.2096840000002,0.00234368,2033.92
286,18.566988,1970176,962,-0.0014426546,0.02836914,1970176,0.08923536539077759,5.895167,6713.966832637787,1942.24623131,0.0023221208,2033.92
289,16.991066,1972224,963,-0.0039630253,0.029296875,1972224,0.22854608297348022,5.9004264,6721.105565786362,1942.42166823,0.0023988164,2033.92
292,19.324038,1974272,964,-0.0019972033,0.010302735,1974272,0.0129280686378479,5.900324,6728.184974431992,1942.3862275000001,0.0013622289,2033.92
292,18.781347,1976320,965,-0.0006034851,0.014208985,1976320,0.04029721021652222,5.906952,6735.197505950928,1942.8960388799999,0.0014264472,2033.92
294,19.07553,1978368,966,-0.0011842424,0.015234375,1978368,-0.009528279304504395,5.925093,6742.203134298325,1942.9642459099998,0.0014552093,2033.92
292,18.736347,1980416,967,-0.0015339475,0.025976563,1980416,0.07460957765579224,5.936408,6749.170175075531,1942.8347712700001,0.0023295484,2033.92
289,18.485182,1982464,968,-0.0009446105,0.012597656,1982464,0.05005365610122681,5.9406433,6756.162952184677,1942.6714327500001,0.0012117899,2033.92
292,17.798273,1984512,969,-0.00021980684,0.008740234,1984512,0.12252026796340942,5.9445734,6763.2311589717865,1942.88643644,0.001069891,2033.92
294,18.904583,1986560,970,-0.0012579488,0.006640625,1986560,0.0037491917610168457,5.945182,6770.228940248489,1942.79002977,0.0010300988,2033.92
296,18.47776,1988608,971,-0.00055175764,0.0065429686,1988608,0.030847370624542236,5.940196,6777.192503452301,1942.7284763999996,0.0011383914,2033.92
293,18.930256,1990656,972,-0.0010395146,0.013964844,1990656,-0.01399850845336914,5.938009,6784.108683586121,1942.7810024199998,0.00153228,2033.92
292,19.12556,1992704,973,-0.0009999771,0.0045898436,1992704,-0.007685065269470215,5.9334836,6791.078092813492,1942.8475373299998,0.0006411608,2033.92
290,18.880306,1994752,974,-0.00034160996,0.0008789062,1994752,4.7206878662109375e-05,5.939328,6798.077568531036,1943.1399878700001,0.00032811606,2033.92
291,18.19701,1996800,975,-0.001676819,0.015039062,1996800,0.1281687617301941,5.928771,6805.139236688614,1936.5676900400001,0.0019041743,2026.89
292,18.791384,1998848,976,-0.00090271735,0.014453125,1998848,0.026780426502227783,5.9161863,6812.180570840836,1936.3109376700002,0.0015083681,2026.89
291,19.233784,2000896,977,-0.0025767242,0.044140626,2000896,0.0019122958183288574,5.918437,6819.174331665039,1936.22695603,0.0034779578,2026.89
292,18.416027,2002944,978,-0.0024633608,0.035009764,2002944,0.06875145435333252,5.91582,6826.19442152977,1936.21861971,0.003134188,2026.89
289,18.613466,2004992,979,-0.0036027331,0.03310547,2004992,0.07948654890060425,5.9041376,6833.189168453217,1936.2055897700004,0.0030826458,2026.89
289,19.203394,2007040,980,-0.0007948795,0.014941406,2007040,-0.02219259738922119,5.8960195,6840.254130601883,1936.3875687000002,0.0015254777,2026.89
289,18.36085,2009088,981,-0.00096037646,0.027001953,2009088,0.09791719913482666,5.9076395,6847.323886632919,1936.37185768,0.0023962327,2026.89
288,19.441736,2011136,982,-0.0017294772,0.022021484,2011136,-0.05865311622619629,5.9251432,6854.389828443527,1936.97921367,0.0019449502,2026.89
289,19.484556,2013184,983,-0.0006441927,0.014453125,2013184,-0.05034208297729492,5.937791,6861.495221853256,1936.8896711800003,0.0014054093,2026.89
292,19.185528,2015232,984,1.3708323e-05,0.002734375,2015232,-0.031434059143066406,5.9430795,6868.581691503525,1936.8938989700002,0.000592023,2026.89
291,18.237017,2017280,985,-0.0010241114,0.007421875,2017280,0.08324843645095825,5.954192,6875.595079660416,1936.9418241300002,0.00082508207,2026.89
294,17.81422,2019328,986,-0.0036832816,0.025439452,2019328,0.13388562202453613,5.959362,6882.616839647293,1937.0265111899998,0.0022162886,2026.89
294,18.244167,2021376,987,-0.0011723228,0.014111328,2021376,0.07540732622146606,5.949561,6889.583192586899,1936.9780928100001,0.0016251141,2026.89
292,18.229181,2023424,988,-0.001191975,0.032666016,2023424,0.11285710334777832,5.9444323,6896.539379358292,1936.96855102,0.0028629806,2026.89
291,34.2027,2025472,989,-0.0013495352,0.02060547,2025472,0.1668715476989746,5.9507785,6903.533931016922,1920.5005233699997,0.0017839232,2009.72
290,18.744411,2027520,990,-0.0005810327,0.0046875,2027520,0.06514716148376465,5.9541044,6910.559856176376,1920.62034007,0.00073973084,2009.72
293,18.324436,2029568,991,-0.00037185286,0.0060546873,2029568,0.034533917903900146,5.955075,6917.606583356857,1920.40095315,0.000791323,2009.72
290,18.831182,2031616,992,-0.0037900102,0.03618164,2031616,0.018517136573791504,5.957467,6924.58123755455,1920.56404467,0.0027584422,2009.72
292,19.121944,2033664,993,-0.0026802276,0.031591795,2033664,0.004536151885986328,5.957229,6931.630804777145,1920.8249712200004,0.0027272431,2009.72
293,19.33636,2035712,994,-0.00086520903,0.019824218,2035712,-0.02905404567718506,5.947736,6938.63774061203,1920.6750123900001,0.001958318,2009.72
290,18.696663,2037760,995,-0.0013199935,0.018310547,2037760,0.024851560592651367,5.9462404,6945.612295389175,1920.5284089700006,0.0017995306,2009.72
292,18.578587,2039808,996,-0.0018353484,0.02602539,2039808,0.08368819952011108,5.9536943,6952.662760734558,1920.9207795700004,0.0024723094,2009.72
292,18.184143,2041856,997,-0.0013084842,0.024072265,2041856,0.09154319763183594,5.958267,6959.659112930298,1921.1105440600002,0.0022277725,2009.72
291,18.714094,2043904,998,-0.0021096612,0.018994141,2043904,0.042122840881347656,5.9527884,6966.669373512268,1920.89898853,0.0019088074,2009.72
292,19.23946,2045952,999,-0.00064047205,0.011230469,2045952,-0.00032806396484375,5.9552627,6973.691874027252,1920.95532923,0.0012081267,2009.72
295,19.162558,2048000,1000,-0.0017195728,0.023632813,2048000,-0.007262825965881348,5.9637837,6980.693999290466,1920.7147579799996,0.001957678,2009.72
294,18.868769,2050048,1001,-0.0021157542,0.03696289,2050048,0.04059422016143799,5.958182,6987.638582468033,1920.6211273799997,0.0031467457,2009.72
296,18.875847,2052096,1002,-0.0008070101,0.016455078,2052096,-0.01728224754333496,5.9650908,6994.595413923264,1920.4132786899997,0.0017408056,2009.72
293,18.759632,2054144,1003,-0.00075177016,0.011572266,2054144,0.027297556400299072,5.9624276,7001.512897014618,1920.18401575,0.0015019776,2009.72
291,18.702023,2056192,1004,-4.962377e-05,0.0109375,2056192,-0.0062073469161987305,5.9472346,7008.483394145966,1919.94415545,0.0014185644,2009.72
288,18.694485,2058240,1005,4.573409e-05,0.011035156,2058240,0.0014653801918029785,5.955388,7015.5053288936615,1920.2877852,0.0011772779,2009.72
289,18.98145,2060288,1006,-0.0003564263,0.00546875,2060288,-0.016381144523620605,5.96577,7022.600475311279,1920.7085240099998,0.0008243545,2009.72
288,19.07107,2062336,1007,-0.0006052205,0.013671875,2062336,-0.010325908660888672,5.971467,7029.674645662308,1920.59262047,0.0013058564,2009.72
288,18.736359,2064384,1008,-0.0006793047,0.01845703,2064384,0.02585446834564209,5.971601,7036.770641088486,1920.5406403300003,0.0017202303,2009.72
291,18.85146,2066432,1009,0.00010193483,0.0087890625,2066432,0.019541144371032715,5.9702034,7043.865473508835,1920.5304433800002,0.0010150275,2009.72
288,18.435009,2068480,1010,-0.00072160584,0.017626952,2068480,0.042430877685546875,5.957991,7050.894715547562,1920.41678108,0.0018456714,2009.72
288,18.889906,2070528,1011,-0.001736488,0.015429688,2070528,0.010679662227630615,5.9569135,7057.990975379944,1920.2364161799999,0.0014716575,2009.72
292,19.069258,2072576,1012,-0.00027519948,0.0068359375,2072576,-0.009824752807617188,5.969239,7065.095212221146,1920.2517237299999,0.000842016,2009.72
288,19.41752,2074624,1013,-0.00051823526,0.010546875,2074624,-0.010725736618041992,5.980817,7072.098192691803,1920.5830954999997,0.0010042718,2009.72
293,18.07904,2076672,1014,-0.0024594544,0.029296875,2076672,0.10315853357315063,5.989634,7079.188886642456,1920.9721574299997,0.0025473863,2009.72
291,18.556025,2078720,1015,-0.0005086926,0.015820313,2078720,0.04711353778839111,5.981959,7086.17210650444,1920.5659211299999,0.0016103957,2009.72
291,18.815557,2080768,1016,-0.0012399824,0.009326172,2080768,0.06680101156234741,5.9642076,7093.201952457428,1911.5089993699999,0.0011924587,2000.09
290,19.319603,2082816,1017,-0.0008602479,0.019628907,2082816,-0.00804436206817627,5.944305,7100.234520435333,1911.6078810399995,0.001589301,2000.09
288,18.126623,2084864,1018,-0.0024248222,0.013330078,2084864,0.10543316602706909,5.944114,7107.289366722107,1910.94768415,0.0014279408,2000.09
287,18.974136,2086912,1019,-0.0029216397,0.031591795,2086912,0.02544325590133667,5.950984,7114.386278629303,1910.86356691,0.0028966332,2000.09
288,19.384314,2088960,1020,-0.0005562456,0.007910157,2088960,-0.007091641426086426,5.943989,7121.50988650322,1910.7917945599997,0.0009976628,2000.09
286,18.63841,2091008,1021,7.365002e-05,0.004248047,2091008,0.031180977821350098,5.9476585,7128.617524385452,1910.7957142800003,0.00076210394,2000.09
289,18.817327,2093056,1022,-0.00062647834,0.010986328,2093056,0.046869754791259766,5.961051,7135.763474702835,1910.73557592,0.0013201952,2000.09
287,18.607641,2095104,1023,-0.00045528673,0.0037109375,2095104,0.03522378206253052,5.9605317,7142.828485012054,1910.84199861,0.00045960554,2000.09
288,19.099247,2097152,1024,-0.0018596118,0.037646484,2097152,0.014594852924346924,5.946975,7149.954762458801,1911.13132044,0.0029280144,2000.09
286,18.464586,2099200,1025,-0.0009000323,0.021337891,2099200,0.12793564796447754,5.9394674,7157.065944910049,1911.2232562200004,0.0018262531,2000.09
288,17.446436,2101248,1026,-0.002639929,0.021582032,2101248,0.15707534551620483,5.9490614,7164.208778858185,1911.22329466,0.001861883,2000.09
284,18.79688,2103296,1027,-0.0015271532,0.023486327,2103296,0.06468421220779419,5.9632187,7171.3217442035675,1911.47669455,0.001945629,2000.09
290,19.684574,2105344,1028,-0.0004724376,0.0056640627,2105344,0.004371821880340576,5.971223,7178.515944242477,1911.65663071,0.00073146744,2000.09
291,19.296328,2107392,1029,-0.0023666844,0.025146484,2107392,-0.01639723777770996,5.9903803,7185.563093662262,1911.52504969,0.002105669,2000.09
291,19.189869,2109440,1030,-0.00019077217,0.012109375,2109440,0.01712864637374878,6.0159216,7192.592923641205,1911.0055677099997,0.0011870796,2000.09
289,18.40525,2111488,1031,-0.0016975158,0.023339843,2111488,0.10412299633026123,6.026537,7199.625156402588,1910.4753554299998,0.0022542314,2000.09
287,19.509588,2113536,1032,-0.0026842721,0.031347655,2113536,0.04121220111846924,6.0276847,7206.712687969208,1910.06698133,0.0029009304,2000.09
289,18.889376,2115584,1033,-0.0008022917,0.008251953,2115584,0.05788695812225342,6.025182,7213.826335191727,1910.17415849,0.00086719915,2000.09
289,18.450512,2117632,1034,-0.00096275174,0.012890625,2117632,0.0707516074180603,6.0392256,7220.902206420898,1910.47143516,0.0012674544,2000.09
292,19.657547,2119680,1035,-0.00036927313,0.007080078,2119680,-0.004369139671325684,6.056876,7227.966517686844,1910.4841020299998,0.0008046031,2000.09
293,19.281193,2121728,1036,-0.0018746678,0.027734375,2121728,0.016492784023284912,6.0583715,7234.976902008057,1910.68150952,0.002290272,2000.09
291,19.015713,2123776,1037,-0.00012047788,0.021191407,2123776,0.06650400161743164,6.064328,7241.948830604553,1910.55923491,0.0018023674,2000.09
290,19.080196,2125824,1038,-0.0009572734,0.0078125,2125824,0.02616673707962036,6.076568,7248.968390703201,1910.47493776,0.0008118566,2000.09
294,16.979729,2127872,1039,-0.0037036245,0.036572266,2127872,0.242059588432312,6.0892057,7256.013254404068,1910.6960231100002,0.00312965,2000.09
290,18.755093,2129920,1040,-0.0004366284,0.0060546873,2129920,0.03390294313430786,6.093451,7262.959493637085,1910.4228548500002,0.0007888145,2000.09
291,18.18701,2131968,1041,-0.0021056733,0.021630859,2131968,0.12003254890441895,6.0991106,7270.000916957855,1910.6081581300002,0.0020104586,2000.09
291,19.508772,2134016,1042,-0.0006732636,0.019384766,2134016,-0.03933894634246826,6.1003647,7277.023242235184,1910.64060466,0.0019836617,2000.09
292,18.420073,2136064,1043,0.0001408968,0.013769532,2136064,0.11511337757110596,6.105374,7284.058929681778,1910.62674814,0.0012641186,2000.09
294,18.556192,2138112,1044,-0.0013833698,0.013623047,2138112,0.10899603366851807,6.110769,7291.070910215378,1925.2734800899996,0.0014249617,2015.17
292,18.81715,2140160,1045,-0.00019469982,0.0033691407,2140160,0.019667446613311768,6.113385,7298.018103599548,1925.2189986299998,0.0005448562,2015.17
291,19.200441,2142208,1046,-0.00047963328,0.017382812,2142208,-0.015261530876159668,6.109501,7305.024024486542,1925.2358761299997,0.0016697722,2015.17
289,18.15682,2144256,1047,-0.0024960216,0.0390625,2144256,0.05121183395385742,6.105974,7312.058210372925,1925.5066269199995,0.0033342205,2015.17
294,19.972454,2146304,1048,-0.00041966987,0.015966797,2146304,-0.07400655746459961,6.115594,7319.127110004425,1925.5304242699997,0.0015913943,2015.17
289,18.70553,2148352,1049,-0.0015266675,0.026464844,2148352,0.044553935527801514,6.123216,7326.090044021606,1925.7646064499997,0.002073865,2015.17
292,18.567928,2150400,1050,-0.0009696451,0.009716797,2150400,0.05077540874481201,6.1277266,7333.178128242493,1926.0807067100002,0.0010431992,2015.17
297,18.511896,2152448,1051,-0.00012587906,0.015917968,2152448,0.09459489583969116,6.1429305,7340.172909021378,1926.0045332900002,0.0015364025,2015.17
294,18.320957,2154496,1052,-0.0016932156,0.022460938,2154496,0.10889512300491333,6.1440935,7347.047653675079,1926.2332263100004,0.0018328376,2015.17
294,18.574099,2156544,1053,-0.0014034996,0.014355469,2156544,0.0751219391822815,6.140427,7353.996904373169,1926.3881654299998,0.0013792242,2015.17
292,18.770546,2158592,1054,-0.0024855803,0.014697266,2158592,0.047017812728881836,6.147817,7360.963382720947,1926.6221655000004,0.0014111199,2015.17
292,18.659832,2160640,1055,-0.00024052183,0.0064941407,2160640,0.012386739253997803,6.157365,7367.970722198486,1926.6658411800004,0.00075169763,2015.17
293,18.453484,2162688,1056,-0.00063178834,0.011132812,2162688,0.11772149801254272,6.1523476,7374.971977710724,1926.52423958,0.0010804932,2015.17
290,19.318783,2164736,1057,-0.0011324792,0.013427734,2164736,-0.013481497764587402,6.1591806,7381.960552930832,1926.82373148,0.0012818124,2015.17
293,18.62928,2166784,1058,-0.0013215619,0.022607422,2166784,0.028801560401916504,6.186429,7389.0097143650055,1926.34580096,0.0020202314,2015.17
292,17.933119,2168832,1059,-0.00088415656,0.019384766,2168832,0.06438595056533813,6.2043686,7395.988835811615,1926.36543845,0.0019207038,2015.17
289,18.50794,2170880,1060,-0.0016624996,0.01508789,2170880,0.07785898447036743,6.2082953,7402.988531827927,1926.40923418,0.0012762564,2015.17
290,18.249249,2172928,1061,-0.0020096272,0.02236328,2172928,0.04484158754348755,6.202189,7410.056887149811,1926.59609339,0.0019736425,2015.17
290,19.021364,2174976,1062,-0.0010010955,0.021533202,2174976,0.044659197330474854,6.1940384,7417.104583501816,1926.5681117600002,0.00193229,2015.17
287,18.174904,2177024,1063,5.019008e-06,0.0024902343,2177024,0.03556782007217407,6.1886168,7424.157372713089,1926.2645658300003,0.0004601291,2015.17
287,18.528864,2179072,1064,-0.0028335352,0.031103516,2179072,0.012561559677124023,6.1874375,7431.286728620529,1926.1795062600002,0.0028363704,2015.17
288,18.703897,2181120,1065,-0.0008976776,0.012353515,2181120,0.03673744201660156,6.1948524,7438.409948825836,1926.08487908,0.0012047826,2015.17
294,17.86723,2183168,1066,-0.0025352545,0.016796876,2183168,0.13762152194976807,6.1995854,7445.502628564835,1926.30765375,0.0015947577,2015.17
291,19.213202,2185216,1067,-0.00068827264,0.01303711,2185216,0.014812707901000977,6.1903796,7452.467122077942,1926.3569172500002,0.0011868028,2015.17
292,18.198896,2187264,1068,-0.0025221328,0.016162109,2187264,0.1045040488243103,6.178228,7459.491145133972,1926.2546284100006,0.0014702261,2015.17
288,31.439264,2189312,1069,-0.00012866402,0.022070313,2189312,0.27762824296951294,6.1748843,7466.487525463104,1911.9896718500001,0.0016893294,2000.1
286,18.352257,2191360,1070,-0.004426607,0.050830077,2191360,0.038414716720581055,6.180421,7473.586786985397,1911.9432331100002,0.0042812834,2000.1
290,18.580357,2193408,1071,-0.0015731005,0.02602539,2193408,0.029797136783599854,6.1861143,7480.741791009903,1911.65081049,0.0021011415,2000.1
290,18.918938,2195456,1072,0.00010082198,0.019433593,2195456,0.010450541973114014,6.1918955,7487.802894592285,1911.6264015900001,0.0016725694,2000.1
289,18.765715,2197504,1073,-0.0012836165,0.013623047,2197504,0.020410537719726562,6.1803036,7494.855639457703,1918.32005901,0.0016239937,2007.13
288,18.574966,2199552,1074,-0.0022022282,0.021582032,2199552,0.06949347257614136,6.1623497,7501.938621044159,1918.40505673,0.0018760292,2007.13
287,18.86093,2201600,1075,-0.00035776215,0.010449219,2201600,-0.012403726577758789,6.163314,7509.0289714336395,1918.38650558,0.0009746662,2007.13
287,18.756796,2203648,1076,-0.0020646094,0.00913086,2203648,0.026530921459197998,6.172774,7516.1607937812805,1918.72076363,0.0009800995,2007.13
288,17.502495,2205696,1077,1.989724e-06,0.010058594,2205696,0.1765996217727661,6.176572,7523.280141353607,1918.48363463,0.0010245932,2007.13
