ep_len_mean,n_updates,fps,ep_reward_mean,serial_timesteps,clipfrac,total_timesteps,time_elapsed,value_loss,approxkl,explained_variance,policy_loss,policy_entropy
235.97,24,312,220.82053878000002,49152,0.0125488285,49152,142.91079092025757,63.47696,0.0015455807,0.6409856379032135,-0.0011093748,1.6288029
246.92,25,315,230.93744344000004,51200,0.018945312,51200,149.45650029182434,61.75586,0.002022092,0.6951702833175659,2.1050108e-05,1.6338289
253.98,26,317,237.37698676000002,53248,0.026953125,53248,155.97090935707092,59.508087,0.0028029962,0.7161273956298828,-0.0020189025,1.639554
262.52,27,312,245.18475224000002,55296,0.039794922,55296,162.43297505378723,56.240257,0.0034583013,0.7021774649620056,-0.004577293,1.6550891
271.86,28,311,253.95079016,57344,0.033984374,57344,168.9819803237915,55.06074,0.0032215982,0.646398663520813,-0.005042555,1.6718771
279.9,29,314,261.81710111999996,59392,0.020410156,59392,175.55947160720825,58.348137,0.0024991753,0.7547923475503922,0.00027061222,1.6841128
283.13,30,310,264.85410766999996,61440,0.020214844,61440,182.06496739387512,51.495598,0.0021409092,0.7867070287466049,-0.0011509388,1.6968777
279.57,31,312,261.48123228000003,63488,0.03100586,63488,188.66295337677002,48.291935,0.0028563042,0.8319265842437744,-0.001668032,1.7075312
279.99,32,313,262.00075921999996,65536,0.02602539,65536,195.22182536125183,45.69865,0.0025777763,0.7626622468233109,-0.002133478,1.716337
280.63,33,310,262.76198891,67584,0.022265624,67584,201.758229970932,46.36264,0.002272436,0.7788715064525604,-0.00028580122,1.7179086
279.52,34,309,261.87731231,69632,0.028466797,69632,208.35687613487244,42.786156,0.0030031847,0.8303619027137756,-0.0025591596,1.715929
287.66,35,311,269.28458036000006,71680,0.035302736,71680,214.9815821647644,45.372074,0.0030746087,0.8504261374473572,-0.003957648,1.7259452
279.32,36,312,261.79638020000004,73728,0.023046875,73728,221.55363154411316,35.441036,0.002231758,0.8556583076715469,-0.0005575499,1.7372576
274.73,37,312,258.17078002,75776,0.022802735,75776,228.11858892440796,37.99564,0.0023798984,0.8202241957187653,-0.0024227856,1.7520924
260.85,38,309,244.90498258999997,77824,0.023779297,77824,234.67524981498718,30.956676,0.0023410588,0.8718000054359436,-0.0012339212,1.7600025
262.95,39,307,247.11880073999998,79872,0.010009766,79872,241.29528307914734,38.615986,0.00139705,0.8548320829868317,0.00021901955,1.7590122
264.16,40,314,248.19239777999996,81920,0.024804687,81920,247.95888590812683,38.10636,0.0024296115,0.8337318897247314,-0.0028595817,1.7672949
267.6,41,314,251.7188652,83968,0.010205078,83968,254.4671835899353,33.540432,0.0016293584,0.8643963783979416,0.00022921404,1.770503
256.66,42,313,241.21388942000002,86016,0.015283203,86016,260.9745512008667,30.266224,0.0017648205,0.8951676115393639,-0.00056582637,1.7688534
255.02,43,311,239.66732412,88064,0.021337891,88064,267.51768016815186,29.704626,0.0021685034,0.8978159502148628,-0.0012625535,1.7849352
256.51,44,309,240.98928343999995,90112,0.009570313,90112,274.08613991737366,31.748913,0.0014700169,0.8804816901683807,-0.0005234846,1.7844604
257.62,45,310,241.87214394,92160,0.012060547,92160,280.69562125205994,28.068933,0.0015913317,0.90104740858078,-0.000665123,1.7798615
253.45,46,315,237.88924413000004,94208,0.030517578,94208,287.29929399490356,26.664988,0.0028176089,0.8893041834235191,-0.0025479407,1.7842671
248.18,47,314,233.07678101,96256,0.043554686,96256,293.7982077598572,30.666706,0.0038301714,0.8030234277248383,-0.004194079,1.7938763
248.55,48,314,233.24234120999998,98304,0.015917968,98304,300.30206084251404,24.863503,0.0018608717,0.8958652839064598,-0.0005013916,1.8038772
247.29,49,314,231.87841206999997,100352,0.016064454,100352,306.8166677951813,24.167934,0.001839941,0.8967083469033241,-0.0016929049,1.8079431
251.17,50,311,235.6840758,102400,0.03364258,102400,313.3400297164917,23.854969,0.0032268912,0.9180683642625809,-0.0016424593,1.8119618
255.98,51,309,240.22849216999998,104448,0.0234375,104448,319.9204156398773,24.904823,0.0027492996,0.9113556370139122,-0.0010044138,1.810248
239.93,52,312,225.04618457000007,106496,0.012402344,106496,326.5468647480011,20.515476,0.0016292346,0.9337669238448143,-0.0014472533,1.8081509
238.87,53,309,224.06448622000005,108544,0.011425781,108544,333.1032564640045,17.909454,0.0016188959,0.9425760209560394,-0.0010608414,1.8147331
240.59,54,306,225.28198182999998,110592,0.027539063,110592,339.71798753738403,18.906483,0.0028999462,0.941289134323597,-0.0021754405,1.8117483
242.79,55,309,226.71673547999998,112640,0.01953125,112640,346.4027421474457,20.426258,0.0022070012,0.9453015178442001,-8.945481e-05,1.8082443
243.76,56,315,227.5157742,114688,0.026611328,114688,353.0226221084595,18.23938,0.0026040226,0.9344518035650253,-0.002052286,1.8103695
241.67,57,308,225.62868031000002,116736,0.017285157,116736,359.5253412723541,15.685373,0.0017980069,0.9543481804430485,-0.002220785,1.8294147
242.57,58,309,226.32457796999998,118784,0.020361328,118784,366.1732623577118,14.888463,0.0023902555,0.9552936069667339,-0.002462559,1.8433714
242.51,59,310,226.08213315,120832,0.012402344,120832,372.79546666145325,15.135637,0.0017438047,0.9512137547135353,-0.00065592205,1.8469305
243.96,60,311,227.48799867999998,122880,0.018359374,122880,379.3999719619751,13.8998165,0.0021216604,0.9601177982985973,-0.0010964182,1.8506873
245.08,61,306,228.78394483999998,124928,0.013378906,124928,385.97944736480713,15.084546,0.0017255063,0.9525026120245457,-0.0011578437,1.8576458
251.37,62,307,234.26529883000003,126976,0.029345702,126976,392.67179131507874,15.678728,0.0027920767,0.9510730095207691,-0.00055902125,1.8657137
257.18,63,303,239.49375107000006,129024,0.039013673,129024,399.33030223846436,17.203365,0.003508315,0.941673967987299,-0.0038594552,1.8767618
260.17,64,306,242.01115798999996,131072,0.020996094,131072,406.0888204574585,13.407141,0.0021971406,0.9613473378121853,-0.0019135782,1.8840834
267.48,65,309,249.00225894,133120,0.028466797,133120,412.7701110839844,15.986376,0.0027949621,0.958310678601265,-0.0026492067,1.8936535
276.77,66,304,257.73680337999997,135168,0.039697267,135168,419.39069867134094,14.837329,0.0037368059,0.9557832404971123,-0.003819033,1.9017689
283.43,67,305,264.06681842,137216,0.024267578,137216,426.12131905555725,14.515493,0.0024084852,0.964576818048954,-0.00022170655,1.904307
292.81,68,310,272.5204811,139264,0.01508789,139264,432.8174216747284,13.585936,0.0018240167,0.9627033025026321,-0.0007044679,1.9047801
300.15,69,311,279.73372773,141312,0.012890625,141312,439.4181830883026,15.356163,0.0017045988,0.9309368282556534,-0.0024201644,1.9022557
302.2,70,310,281.89654884,143360,0.060546875,143360,445.9856204986572,13.0577345,0.0047408827,0.9657828994095325,-0.0073953294,1.9100039
311.72,71,311,290.78366970999997,145408,0.03564453,145408,452.58251428604126,16.625154,0.0031815418,0.9477288983762264,-0.0027993391,1.9281088
323.57,72,310,302.30935945,147456,0.0073242188,147456,459.1621639728546,13.891528,0.0013075453,0.9577132500708103,-0.0015075204,1.9292253
329.94,73,307,308.36082047,149504,0.023095703,149504,465.7519919872284,13.725382,0.0024588744,0.9356005564332008,-0.0017715119,1.9297285
341.87,74,314,319.69815724,151552,0.015625,151552,472.40740036964417,13.068469,0.0021694556,0.9619724377989769,-0.0012411827,1.9247519
352.38,75,312,329.3284874099999,153600,0.017578125,153600,478.91169571876526,14.152208,0.0019151585,0.9339184537529945,-0.0012540873,1.9219462
363.09,76,311,339.24034245,155648,0.03334961,155648,485.4654633998871,11.684704,0.0029603373,0.9418691508471966,-0.0026711316,1.931187
373.34,77,312,348.69127801999997,157696,0.0125488285,157696,492.0526523590088,23.686913,0.0016314005,0.8011397123336792,-0.0018650908,1.9433514
382.51,78,311,357.74989182999997,159744,0.034716796,159744,498.603462934494,13.292107,0.0031443029,0.9333725720643997,-0.0064839586,1.9481962
392.67,79,314,367.2395989799999,161792,0.0045410157,161792,505.17681193351746,16.16833,0.0010011488,0.8936899602413177,-0.00077617506,1.9535143
405.65,80,314,379.5250520399999,163840,0.0146484375,163840,511.689546585083,28.104242,0.0016771617,0.42834222316741943,-0.00031956448,1.9550686
419.16,81,308,392.27736386,165888,0.020947266,165888,518.2123420238495,16.67876,0.0021426755,0.895465686917305,-0.0021429092,1.9693191
431.58,82,309,404.18374609,167936,0.030810546,167936,524.8600163459778,23.03673,0.0028597184,0.7406972646713257,-0.0014460275,1.9739482
439.41,83,304,411.8833564,169984,0.032714844,169984,531.4729149341583,10.604284,0.0029558414,0.9638399481773376,-0.0023595248,1.9798985
446.55,84,310,419.1152839,172032,0.022265624,172032,538.202442407608,13.825833,0.002237457,0.8788825646042824,-0.0027583693,1.9960817
455.76,85,314,427.67289787000004,174080,0.009912109,174080,544.790917634964,16.838032,0.001555247,0.7974803298711777,-0.00079144706,2.0030546
466.16,86,314,437.36737601999994,176128,0.026220703,176128,551.3139541149139,22.57144,0.0025857324,0.7154250741004944,-0.0025239575,2.0025756
474.9,87,312,445.67108133999994,178176,0.009472656,178176,557.832079410553,17.710226,0.0010742664,0.7454873919487,-0.0025901685,2.0079427
486.48,88,310,456.66650192000003,180224,0.010986328,180224,564.3912591934204,10.303074,0.00136934,0.9231220632791519,-0.0014437669,2.0287201
496.25,89,306,465.84840876999993,182272,0.018603515,182272,570.992116689682,10.032465,0.002269238,0.9181467443704605,-0.000925067,2.026312
501.43,90,312,470.62364936,184320,0.035351563,184320,577.6796250343323,12.332365,0.002945561,0.9088877961039543,-0.0045745308,2.0229998
511.34,91,313,480.04626694000007,186368,0.010644531,186368,584.2292835712433,24.837193,0.0014338255,0.4868549108505249,-0.00094167434,2.0271938
521.11,92,310,489.28650327,188416,0.03173828,188416,590.7606947422028,12.077648,0.0030363454,0.8928965032100677,-0.004381447,2.0295193
529.12,93,312,496.63198097000003,190464,0.017333984,190464,597.3515522480011,9.2312,0.0019538838,0.9127025380730629,-0.0022657937,2.0397623
542.35,94,313,509.05442984999996,192512,0.059423827,192512,603.9135508537292,12.089626,0.004869563,0.8930966407060623,-0.0042366823,2.0402324
557.09,95,309,523.20970384,194560,0.019384766,194560,610.4525012969971,20.13465,0.0021271291,0.7427060902118683,-0.0026429037,2.0363102
568.49,96,307,533.83044942,196608,0.023779297,196608,617.0644028186798,7.7535415,0.0026033674,0.9657203853130341,-0.0034545697,2.0410628
575.27,97,311,539.87098759,198656,0.032714844,198656,623.7228736877441,5.729926,0.0029796376,0.9862879058346152,-0.0018855995,2.0321507
596.55,98,309,559.90221091,200704,0.047460936,200704,630.3087739944458,8.267141,0.0042089345,0.9493647590279579,-0.001944952,2.0411108
606.65,99,305,568.95897137,202752,0.04057617,202752,636.9277894496918,5.1291766,0.0034466735,0.9666184969246387,-0.0012624713,2.0574548
614.86,100,308,576.6722977999999,204800,0.040625,204800,643.643883228302,9.479623,0.0036668137,0.9725255109369755,-0.0050768172,2.056812
624.52,101,303,586.07747811,206848,0.04482422,206848,650.2888407707214,5.930629,0.0041311705,0.9868905339390039,-0.003529292,2.043532
639.72,102,312,600.9241954099999,208896,0.035449218,208896,657.034866809845,13.514046,0.003180632,0.4719465970993042,-0.0028446272,2.0417616
669.06,103,307,629.1329095,210944,0.010791016,210944,663.5977294445038,9.367987,0.0014489072,0.8954120874404907,-0.0007923517,2.0495398
675.05,104,310,634.22456972,212992,0.046875,212992,670.2613432407379,8.704911,0.004265678,0.7225476801395416,-0.005644781,2.0631766
690.16,105,300,648.46574588,215040,0.06333008,215040,676.858681678772,6.306908,0.0049882294,0.9550280570983887,-0.006303308,2.0787578
704.85,106,302,662.62786871,217088,0.017236328,217088,683.6702425479889,15.712713,0.0018984094,-0.0035201311111450195,0.00038982596,2.0833988
721.66,107,307,678.54279442,219136,0.032666016,219136,690.4435975551605,15.332146,0.0030968199,0.0034023523330688477,0.00044551893,2.0861692
737.48,108,308,693.2119997699998,221184,0.058203124,221184,697.1070485115051,13.384184,0.005058761,0.2298879623413086,-0.0026552086,2.0924816
753.87,109,307,708.61696834,223232,0.0375,223232,703.7414119243622,13.818869,0.0031048686,0.11355572938919067,-0.001923893,2.11015
770.4,110,305,724.40469601,225280,0.029248048,225280,710.4098968505859,12.023425,0.0028969203,0.41093236207962036,3.844125e-05,2.122567
790.25,111,305,742.9672873700001,227328,0.011816407,227328,717.1117973327637,3.639749,0.0018779574,0.9876454100012779,-0.0029363977,2.1175346
807.28,112,302,759.2220385299998,229376,0.034960937,229376,723.8279435634613,15.012337,0.0032796233,0.021843552589416504,-0.0015816161,2.1207108
820.69,113,306,771.85432205,231424,0.02841797,231424,730.6100962162018,3.1519978,0.002896551,0.9934805110096931,-0.0024461288,2.1286187
823.79,114,301,774.45805124,233472,0.046679687,233472,737.2970278263092,2.7244256,0.003990106,0.9906870014965534,-0.0041333116,2.140387
839.79,115,307,789.67902112,235520,0.03359375,235520,744.1002099514008,9.564615,0.0029819775,0.5733206570148468,-0.001449248,2.1575232
856.01,116,306,804.69574662,237568,0.030419922,237568,750.7721192836761,15.234583,0.0027798454,0.020354509353637695,-0.0014412751,2.1834228
872.82,117,310,820.9847626299999,239616,0.015820313,239616,757.4535729885101,14.798961,0.0018864574,-0.0021277666091918945,-0.00051975856,2.204025
889.97,118,305,836.66194449,241664,0.04951172,241664,764.0580308437347,23.796131,0.0040112236,0.31491655111312866,-0.0019906634,2.2239287
906.89,119,307,852.9003550300002,243712,0.039404295,243712,770.7706842422485,19.63657,0.003388914,0.4958689212799072,-0.0028406396,2.2578065
922.13,120,305,867.16517221,245760,0.020898437,245760,777.4384932518005,13.505832,0.0022296961,0.1914348602294922,-0.002220879,2.2721646
935.36,121,305,879.6940180800001,247808,0.033935547,247808,784.1480815410614,9.551427,0.003296305,0.6127774715423584,-0.0019896529,2.2833943
948.98,122,304,892.8713481700003,249856,0.04194336,249856,790.8599500656128,10.051654,0.0037028473,0.5502036809921265,-0.0025488015,2.302895
964.17,123,309,906.84687764,251904,0.014941406,251904,797.5870656967163,13.488646,0.00192034,0.17756009101867676,0.00069255964,2.3194494
980.43,124,308,922.2482007900002,253952,0.04633789,253952,804.2150740623474,15.05876,0.0038420311,0.0754396915435791,-0.0036479428,2.331235
996.79,125,303,937.9539885900001,256000,0.030859375,256000,810.8454294204712,15.726105,0.002931716,0.03753405809402466,-0.0005627011,2.336347
1013.46,126,307,953.6952027399999,258048,0.033837892,258048,817.5985841751099,13.9067335,0.0030169177,0.25367164611816406,-0.00034597947,2.3313456
1025.78,127,305,965.14299936,260096,0.01689453,260096,824.2528176307678,7.525363,0.0019153792,0.7716945856809616,-0.0006036082,2.3410716
1043.04,128,304,981.64705095,262144,0.011474609,262144,830.9617567062378,15.55937,0.0015283483,0.04974687099456787,-0.00041040382,2.3586917
1055.87,129,303,993.7376811699997,264192,0.026953125,264192,837.6816446781158,11.180375,0.0026567874,0.624806672334671,-0.0027912392,2.3710217
1071.4,130,308,1008.4737205199998,266240,0.028759766,266240,844.4332187175751,15.751162,0.0026837038,0.0815773606300354,0.0003060376,2.3822582
1087.81,131,311,1023.7369453799998,268288,0.043066405,268288,851.0642449855804,16.116093,0.0036114529,0.08286124467849731,-0.0023026713,2.3951504
1102.25,132,306,1036.8106798599997,270336,0.02602539,270336,857.633975982666,15.808554,0.002515494,0.10840505361557007,-0.0014891744,2.4187741
1122.04,133,313,1055.0327545399998,272384,0.019091796,272384,864.3200974464417,30.006094,0.0020775173,0.1395270824432373,-0.0012020699,2.4333267
1131.95,134,311,1064.16108132,274432,0.02236328,274432,870.8521039485931,7.024485,0.00239204,0.7661488503217697,-0.002643268,2.442498
1142.04,135,307,1073.42681245,276480,0.026367188,276480,877.421882390976,21.74344,0.002724446,0.5373425185680389,-0.0023908967,2.4519522
1145.56,136,308,1076.4878617999998,278528,0.020898437,278528,884.0838840007782,9.918924,0.0023460803,0.6831078827381134,-0.0014914186,2.4548259
1169.27,137,302,1098.61984173,280576,0.040039062,280576,890.7182595729828,15.257723,0.0037131426,0.7394928634166718,-0.003918522,2.4490168
1180.66,138,304,1109.65207984,282624,0.026611328,282624,897.4840703010559,17.204025,0.0025417244,5.08427619934082e-05,-0.0017378047,2.4582498
1196.14,139,305,1124.10055728,284672,0.029589843,284672,904.2066168785095,17.401043,0.0027186316,0.01860201358795166,-0.0025834783,2.47131
1211.08,140,307,1138.3999014899998,286720,0.06572266,286720,910.9212079048157,17.448534,0.0052197003,-0.004948616027832031,-0.0023699403,2.4721932
1223.4,141,304,1149.5357080799997,288768,0.036621094,288768,917.5849237442017,7.482746,0.003347087,0.9772160891443491,-0.0028784042,2.4710464
1232.88,142,309,1158.28535789,290816,0.032958984,290816,924.323371887207,6.297412,0.003091407,0.9771526623517275,-0.0032031215,2.4701366
1239.95,143,307,1164.4356374499998,292864,0.02265625,292864,930.9358971118927,6.909434,0.0027068777,0.9816535115242004,-0.002544222,2.45202
1255.96,144,305,1179.66984459,294912,0.036816407,294912,937.5933101177216,17.523972,0.0034423973,0.04967397451400757,-0.0012577567,2.4359853
1271.51,145,298,1194.2342253699999,296960,0.027001953,296960,944.2941131591797,17.925373,0.0024736554,0.051544249057769775,-0.0013082133,2.4356103
1296.96,146,301,1217.81243608,299008,0.028759766,299008,951.1506872177124,26.662094,0.002911562,0.45640891790390015,-0.0007322406,2.4389985
1313.23,147,302,1233.1542463399999,301056,0.01821289,301056,957.9528770446777,17.96711,0.0021847251,0.006047368049621582,-0.0007185028,2.442253
1327.73,148,300,1246.60954102,303104,0.03364258,303104,964.7252011299133,17.731695,0.0031453366,0.002175569534301758,-0.0019165622,2.4581053
1337.09,149,300,1255.1105991000002,305152,0.015673827,305152,971.5382354259491,5.438033,0.0018585937,0.9819955378770828,-0.0011985716,2.457804
1343.0,150,303,1260.1797477300001,307200,0.019384766,307200,978.347496509552,9.972885,0.0020818238,0.9685313254594803,-0.0031782333,2.4435208
1352.74,151,300,1269.26944398,309248,0.030566406,309248,985.1075525283813,6.7464547,0.0032400042,0.8899054005742073,-0.003491991,2.4323633
1362.73,152,299,1278.5675192,311296,0.01640625,311296,991.9138600826263,3.2115803,0.0019423772,0.9883112879469991,0.00020880143,2.431277
1379.75,153,296,1294.02551454,313344,0.042333983,313344,998.7521834373474,27.385992,0.0035862434,0.4049527049064636,-0.0008521626,2.434997
1384.0,154,298,1297.55829546,315392,0.037890624,315392,1005.6681694984436,24.72871,0.0032536096,0.4444570541381836,-0.0011695105,2.4641376
1398.96,155,299,1311.65918459,317440,0.047753908,317440,1012.526789188385,29.623098,0.004011045,0.3549760580062866,-0.0017179002,2.4871147
1411.74,156,299,1323.3166894199999,319488,0.041015625,319488,1019.3761661052704,5.6053286,0.003957673,0.9820570312440395,-0.003996811,2.4811063
1420.46,157,304,1331.70693269,321536,0.027392577,321536,1026.2067782878876,20.095945,0.0026388052,0.6408405303955078,-0.0020562934,2.4762945
1425.43,158,296,1336.5650810500001,323584,0.02758789,323584,1032.9418170452118,9.794833,0.0025453465,0.7072259783744812,-0.00091271,2.4876587
1437.24,159,298,1347.6310479400001,325632,0.028222656,325632,1039.8545877933502,19.547739,0.002859486,0.6920522749423981,-0.0011150447,2.4977114
1448.21,160,302,1357.72209717,327680,0.005761719,327680,1046.726211309433,12.350766,0.0013234954,0.9342320635914803,-0.00046840147,2.5071719
1458.8,161,295,1367.7653992,329728,0.036816407,329728,1053.5033495426178,17.857624,0.0030191452,0.7150602340698242,-0.0030182907,2.5091863
1468.02,162,297,1376.44464363,331776,0.014404297,331776,1060.437469959259,16.378489,0.0016335895,0.7505274266004562,-0.00050025,2.5174956
1476.23,163,301,1383.9879035299998,333824,0.013525391,333824,1067.3266110420227,14.999525,0.0017358618,0.771420031785965,-0.00032948478,2.5349753
1475.85,164,300,1383.5164874,335872,0.03378906,335872,1074.1258053779602,7.917058,0.0030885104,0.7789349257946014,-0.0025304616,2.5457616
1489.18,165,297,1396.14231489,337920,0.058544923,337920,1080.9492769241333,18.897762,0.004667451,-0.009279608726501465,-0.0022339667,2.5538898
1502.56,166,296,1409.1747297000004,339968,0.01826172,339968,1087.8399085998535,19.344261,0.002145819,0.8183486759662628,-0.0010296829,2.5500243
1499.79,167,298,1406.8525367300003,342016,0.031542968,342016,1094.742437362671,11.996657,0.003106641,0.848630741238594,-0.001874673,2.5556614
1504.53,168,294,1411.6220221500005,344064,0.022998046,344064,1101.5946769714355,5.769973,0.0025007583,0.8800646364688873,-0.0006336594,2.5585582
1511.87,169,295,1418.1120244900003,346112,0.060546875,346112,1108.5471684932709,11.610117,0.004797407,0.8569372445344925,-0.0042574923,2.5850463
1521.2,170,296,1427.2481839400002,348160,0.04140625,348160,1115.4724655151367,5.4857407,0.0036141747,0.8726581037044525,-0.0055561545,2.62826
1529.98,171,301,1435.2328406700003,350208,0.025927734,350208,1122.387808561325,28.736786,0.0025284593,0.36026716232299805,-0.0027889495,2.648318
1528.77,172,297,1434.3812483900003,352256,0.031591795,352256,1129.185226202011,11.068462,0.0031321917,0.6034837663173676,-0.001755535,2.655487
1541.42,173,297,1446.6485780600005,354304,0.035595704,354304,1136.069188117981,18.974136,0.003173219,-0.009566903114318848,-0.0010881384,2.6555116
1551.21,174,299,1455.88912501,356352,0.03388672,356352,1142.9458248615265,9.938032,0.0034654494,0.7296842038631439,-0.0026983286,2.6512346
1555.65,175,296,1459.3501215200001,358400,0.014697266,358400,1149.7952020168304,6.6085114,0.0018267079,0.9084927961230278,-0.0018601358,2.6458924
1568.43,176,297,1472.1614410300003,360448,0.044628907,360448,1156.7089416980743,19.008057,0.0038391985,0.01842600107192993,-0.0017054712,2.647634
1576.71,177,304,1479.6690428800002,362496,0.02861328,362496,1163.5853819847107,18.504925,0.0031913244,0.05348920822143555,-0.0014070601,2.6441898
1583.92,178,307,1486.00079292,364544,0.017333984,364544,1170.3172857761383,11.873492,0.0018369509,0.6010984480381012,-0.0002553354,2.6568625
1583.92,179,300,1485.94497889,366592,0.011914062,366592,1176.9822783470154,18.833527,0.0017136361,0.08226603269577026,-0.0024050209,2.6591911
1583.92,180,300,1485.89545843,368640,0.0025390624,368640,1183.8002526760101,17.383045,0.000794206,0.1792638897895813,0.00026665657,2.6419282
1585.56,181,301,1487.5903651199997,370688,0.0128417965,370688,1190.6192510128021,18.279322,0.0016030159,0.10286951065063477,-0.0007303798,2.647409
1595.73,182,295,1498.0104364600002,372736,0.05595703,372736,1197.4037101268768,18.327253,0.0044677714,0.08826208114624023,-0.002975477,2.6580706
1595.73,183,298,1498.3434263499998,374784,0.0637207,374784,1204.3439238071442,19.394377,0.004982,-0.0004667043685913086,-0.0033185128,2.669207
1595.73,184,298,1497.8014650599998,376832,0.06171875,376832,1211.2038605213165,18.313625,0.0049478956,0.07160532474517822,-0.0031755525,2.6733992
1595.73,185,302,1497.9241723799998,378880,0.011376953,378880,1218.0740551948547,16.349194,0.0017271964,0.2747873067855835,-0.00037017922,2.6705472
1596.23,186,301,1498.58770047,380928,0.051757812,380928,1224.851001739502,18.067852,0.0044675646,0.10878914594650269,-0.004187157,2.6814153
1596.23,187,303,1498.7509139900003,382976,0.03857422,382976,1231.6468040943146,17.850246,0.0034956452,0.15431231260299683,-0.001995026,2.7048004
1596.23,188,298,1498.3525417200005,385024,0.039257813,385024,1238.388935804367,18.608229,0.0033802881,0.07180213928222656,-0.0056886594,2.714969
1603.03,189,293,1505.4559970000005,387072,0.017871093,387072,1245.2593023777008,19.368008,0.002035288,0.0023900866508483887,-0.0009132765,2.7240865
1608.58,190,301,1510.9144078099998,389120,0.019580077,389120,1252.2300505638123,18.827204,0.0020479488,0.0841718316078186,-0.0013508999,2.7350128
1608.58,191,303,1510.5342618400005,391168,0.021142578,391168,1259.0294613838196,17.91502,0.00215474,0.15299594402313232,-0.00070592,2.7469487
1615.92,192,301,1517.3326885900003,393216,0.038085938,393216,1265.7737038135529,18.877348,0.003669915,-0.00030291080474853516,-0.0018231109,2.7435706
1627.95,193,301,1528.7395043000004,395264,0.049951173,395264,1272.5577833652496,18.842033,0.004088205,0.04111325740814209,-0.0033721384,2.7276652
1640.83,194,287,1541.2893469200003,397312,0.010693359,397312,1279.3426156044006,18.588428,0.0016034844,0.06340682506561279,-0.00033923268,2.7264261
1640.83,195,295,1541.2035377600002,399360,0.022460938,399360,1286.4786858558655,18.01346,0.0022865573,0.0846700668334961,-0.0013867363,2.7179322
1640.83,196,297,1541.3258069100002,401408,0.05732422,401408,1293.4011833667755,17.064287,0.0047765765,0.11148589849472046,-0.002468789,2.720973
1640.83,197,300,1540.7894973400005,403456,0.05859375,403456,1300.291687488556,19.160189,0.004663135,-0.056661248207092285,-0.0022503308,2.7366989
1642.33,198,302,1542.5675809500003,405504,0.014892578,405504,1307.1081602573395,17.896578,0.0016144116,0.09818696975708008,-0.00039779386,2.7489562
1652.16,199,299,1552.36024419,407552,0.016259765,407552,1313.8845171928406,18.92847,0.002087041,-0.000964045524597168,-0.0003953542,2.7509325
1660.45,200,310,1559.73705174,409600,0.044970702,409600,1320.7318093776703,31.325027,0.0040614107,0.2738434076309204,-0.0018667824,2.750155
1660.45,201,297,1559.89191528,411648,0.066259764,411648,1327.3303151130676,18.814734,0.0054321275,0.026742994785308838,-0.0024459288,2.7502675
1644.77,202,303,1544.5946524699996,413696,0.046484374,413696,1334.219467163086,22.479742,0.0040457984,0.6129429042339325,-0.0066856705,2.7554402
1639.05,203,303,1539.5834603099997,415744,0.0171875,415744,1340.972857952118,14.934317,0.0019472738,0.42285698652267456,-0.0023191327,2.7691262
1639.05,204,301,1539.78888766,417792,0.029785156,417792,1347.7324113845825,18.549639,0.002910443,0.011942923069000244,-0.0024086782,2.7665386
1639.05,205,302,1539.7227671499998,419840,0.0145019535,419840,1354.5272090435028,14.823517,0.0019368859,0.3407284617424011,-0.0027931728,2.7644842
1639.05,206,296,1540.03418797,421888,0.017773438,421888,1361.2964017391205,18.88222,0.0021067995,0.0016872286796569824,-0.0008989292,2.760675
1643.29,207,298,1544.24081086,423936,0.05205078,423936,1368.2058081626892,18.548841,0.00432071,0.09176075458526611,-0.0044341716,2.768049
1643.29,208,298,1544.57094966,425984,0.028759766,425984,1375.0613791942596,18.50695,0.0028799488,0.08919167518615723,-0.0013110911,2.7756448
1643.29,209,292,1544.99677066,428032,0.032226562,428032,1381.9302234649658,18.920095,0.003287658,0.01088792085647583,-0.0011382976,2.7722685
1643.29,210,295,1545.2131014,430080,0.03652344,430080,1388.9341084957123,18.918068,0.0035530434,0.03314858675003052,-0.0017547961,2.765239
1643.29,211,297,1545.66791283,432128,0.014697266,432128,1395.8776862621307,18.299091,0.0019619283,0.10107558965682983,5.2503532e-05,2.762759
1643.29,212,300,1546.2042463599998,434176,0.04042969,434176,1402.765690088272,18.320889,0.0035558245,0.09919553995132446,-0.0015168071,2.7539396
1643.29,213,300,1546.6003044299996,436224,0.03300781,436224,1409.5900008678436,18.282122,0.0033661698,0.05567729473114014,-0.0008539863,2.752892
1655.19,214,298,1558.2344729899999,438272,0.019433593,438272,1416.4094438552856,19.08227,0.0019196032,0.017603576183319092,-0.0017124672,2.7690375
1660.78,215,296,1563.5580698599997,440320,0.023876954,440320,1423.2730054855347,18.607426,0.0026345444,0.037714242935180664,-0.0012064886,2.783851
1669.28,216,304,1572.0251228999998,442368,0.025927734,442368,1430.1748144626617,17.336666,0.0028087273,0.15785080194473267,-0.0025448948,2.7893953
1680.94,217,299,1583.2846832299997,444416,0.03881836,444416,1436.9096715450287,18.264015,0.0032758783,0.0494227409362793,-0.0016114727,2.793463
1692.52,218,298,1594.861556,446464,0.065136716,446464,1443.7412557601929,18.436253,0.0051953224,0.06998187303543091,-0.0024054304,2.7948747
1693.22,219,300,1595.40300757,448512,0.06953125,448512,1450.6001796722412,18.600794,0.005468139,-0.026447057723999023,-0.0050608506,2.8019967
