total_timesteps,ep_reward_mean,clipfrac,value_loss,explained_variance,fps,ep_len_mean,time_elapsed,policy_entropy,policy_loss,approxkl,n_updates,serial_timesteps
2643968,0.0,0.120507814,1.930071e-08,-0.3298802375793457,428,761.11,6414.513808012009,-0.42728782,-0.0014638777,0.0096102515,1291,2643968
2646016,0.0,0.12695312,1.2012657e-07,-0.4327465295791626,385,760.11,6419.293480157852,-0.43198508,-0.0032191593,0.011402415,1292,2646016
2648064,0.0,0.1293457,8.01797e-08,0.32924914360046387,391,756.48,6424.611847400665,-0.43702775,-0.0048079295,0.010734582,1293,2648064
2650112,0.0,0.10771485,2.134345e-07,-0.12762904167175293,442,755.54,6429.8454530239105,-0.448359,-0.0010885308,0.009591086,1294,2650112
2652160,0.0,0.11147461,2.079771e-08,0.08612900972366333,417,756.61,6434.475537061691,-0.46299925,-0.0005094873,0.009338979,1295,2652160
2654208,0.0,0.10932617,3.455882e-09,0.22234416007995605,428,755.35,6439.379431962967,-0.47590694,-0.0024167614,0.009410835,1296,2654208
2656256,0.0,0.111767575,4.6196043e-09,0.3044446110725403,417,756.11,6444.157576799393,-0.4877832,-0.00055507023,0.00909376,1297,2656256
2658304,0.0,0.1359375,6.5030235e-09,0.19232118129730225,425,756.43,6449.062208414078,-0.48858348,-0.0032072372,0.011701136,1298,2658304
2660352,0.0,0.11826172,4.502864e-09,-0.39305078983306885,409,755.04,6453.873080968857,-0.49389377,-0.0005903001,0.010476923,1299,2660352
2662400,0.0,0.14536133,5.4826605e-09,-0.1565929651260376,427,750.18,6458.870352506638,-0.51386535,-0.0042311237,0.01390103,1300,2662400
2664448,0.0,0.12358399,1.2294967e-07,-0.8432918787002563,404,751.09,6463.668613910675,-0.5307479,-0.0019706946,0.010720377,1301,2664448
2666496,0.0,0.093408205,1.03666785e-07,-0.012331366539001465,442,750.03,6468.730803966522,-0.5379319,-0.0003567827,0.0074349483,1302,2666496
2668544,0.0,0.14067383,1.3376648e-07,-0.06828081607818604,410,750.16,6473.363273382187,-0.54641616,-0.0027162998,0.013138689,1303,2668544
2670592,0.0,0.1144043,2.5240743e-08,-0.2555946111679077,413,750.75,6478.35763335228,-0.5511576,-0.00072697585,0.009935386,1304,2670592
2672640,0.0,0.11123047,4.2861292e-09,0.0401989221572876,437,748.99,6483.308254957199,-0.5577122,-0.0010212868,0.009969873,1305,2672640
2674688,0.0,0.110839844,7.61449e-09,-0.047535061836242676,460,750.28,6487.995176553726,-0.5684277,-0.00049105514,0.009155945,1306,2674688
2676736,0.0,0.112939455,1.7266345e-08,-0.6590486764907837,445,752.28,6492.440479278564,-0.575971,0.00032278258,0.0111648105,1307,2676736
2678784,0.0,0.120507814,5.8269243e-09,-0.0555804967880249,416,752.98,6497.03600525856,-0.58799875,0.0012770582,0.011409881,1308,2678784
2680832,0.0,0.123095706,3.1358354e-08,-0.24337494373321533,430,752.75,6501.9500386714935,-0.5933063,-0.002366007,0.011379007,1309,2680832
2682880,0.0,0.118701175,1.3343355e-08,-0.09300708770751953,422,754.11,6506.713903903961,-0.5914887,-0.0024036171,0.010015153,1310,2682880
2684928,0.0,0.13701172,1.0297921e-08,-0.09178972244262695,445,758.13,6511.564349651337,-0.5881375,-0.004781961,0.012359621,1311,2684928
2686976,0.0,0.12480469,4.5358348e-07,-0.1938687562942505,421,759.31,6516.158071279526,-0.5819675,-0.0051603485,0.011228841,1312,2686976
2689024,0.0,0.15048829,3.85723e-07,-0.18532943725585938,440,760.0,6521.021252632141,-0.56542164,-0.0060916245,0.022391748,1313,2689024
2691072,0.0,0.12407227,6.937797e-08,0.11566072702407837,434,759.22,6525.66922211647,-0.5450875,-0.0032989408,0.01108552,1314,2691072
2693120,0.0,0.10820313,4.8575043e-08,0.22089362144470215,424,757.84,6530.388274431229,-0.5231576,-0.00033010307,0.009453812,1315,2693120
2695168,0.0,0.128125,1.992416e-07,0.25005537271499634,443,759.22,6535.214184522629,-0.5156187,0.00017522466,0.010922814,1316,2695168
2697216,0.0,0.11118164,4.584923e-08,0.11113077402114868,445,758.96,6539.83025598526,-0.52084184,0.0021069031,0.011191056,1317,2697216
2699264,0.0,0.12001953,1.2669898e-08,0.10736393928527832,434,758.9,6544.428405761719,-0.5257291,-0.0019844421,0.01058513,1318,2699264
2701312,0.0,0.1340332,4.795262e-09,0.053253352642059326,448,759.61,6549.140130996704,-0.5286114,-7.2772484e-05,0.011920097,1319,2701312
2703360,0.0,0.122998044,6.214747e-09,-0.09267985820770264,435,762.76,6553.711071252823,-0.51281106,-0.005148029,0.012672129,1320,2703360
2705408,0.0,0.099658206,3.9170254e-09,0.13333255052566528,410,764.18,6558.411373138428,-0.504501,0.0004860273,0.008869199,1321,2705408
2707456,0.0,0.12426758,5.421556e-07,0.2017701268196106,430,766.65,6563.403520345688,-0.5078209,-0.0033220742,0.010420183,1322,2707456
2709504,0.0,0.12407227,4.5002132e-08,-0.07807707786560059,451,768.19,6568.167143583298,-0.5045667,-0.00018197755,0.010265867,1323,2709504
2711552,0.0,0.09165039,5.7328588e-08,0.045738279819488525,456,770.36,6572.70930480957,-0.50206673,-0.0026804428,0.009570084,1324,2711552
2713600,0.0,0.10043945,1.7881051e-07,0.04909515380859375,425,771.2,6577.197825908661,-0.5085176,-0.0004922793,0.008545113,1325,2713600
2715648,0.0,0.12177734,5.580289e-08,0.018278002738952637,448,774.36,6582.01926112175,-0.50599253,-0.0041087763,0.011589842,1326,2715648
2717696,0.0,0.12070312,1.5580715e-08,0.07054919004440308,440,777.64,6586.589176893234,-0.49901992,-0.003995717,0.009945331,1327,2717696
2719744,0.0,0.12739258,9.542506e-09,0.06500518321990967,456,778.84,6591.241166591644,-0.49558085,-0.0039791455,0.011502393,1328,2719744
2721792,0.0,0.10268555,6.3862493e-09,0.15266770124435425,446,781.29,6595.727880954742,-0.490062,-0.0023722982,0.008725967,1329,2721792
2723840,0.0,0.13432617,9.571938e-09,0.06623554229736328,412,782.66,6600.311085224152,-0.48841923,-0.0033379216,0.012436598,1330,2723840
2725888,0.0,0.10229492,9.563629e-09,-0.22538208961486816,411,783.08,6605.277508497238,-0.4913656,-0.001085711,0.008514982,1331,2725888
2727936,0.0,0.12202148,4.9518952e-08,-0.06720459461212158,453,782.73,6610.2572157382965,-0.49996582,-0.0017855798,0.012325395,1332,2727936
2729984,0.0,0.10449219,2.0566628e-07,-0.040744662284851074,446,786.3,6614.778723478317,-0.51496905,-0.0030674168,0.008920438,1333,2729984
2732032,0.0,0.13041992,2.1253714e-09,-0.259618878364563,433,786.34,6619.369765996933,-0.51469934,-0.0027531064,0.011198678,1334,2732032
2734080,0.0,0.11513672,7.68629e-07,-0.09903621673583984,445,789.71,6624.0989627838135,-0.51299167,-0.00069632655,0.010403164,1335,2734080
2736128,0.0,0.100048825,6.522228e-07,-0.2876795530319214,419,788.14,6628.701064825058,-0.51867855,0.0015514639,0.008550564,1336,2736128
2738176,0.0,0.114990234,5.4219164e-08,0.05431544780731201,437,789.25,6633.586661577225,-0.5151677,-0.0043263757,0.008911643,1337,2738176
2740224,0.0,0.10336914,2.4710559e-08,0.13784778118133545,398,790.83,6638.272910833359,-0.5190018,-0.0009943998,0.008563803,1338,2740224
2742272,0.0,0.103710935,2.7067438e-08,0.19635742902755737,424,793.52,6643.413652896881,-0.5220235,-0.0009630923,0.0087972395,1339,2742272
2744320,0.0,0.14086914,5.0710773e-09,0.06433248519897461,434,792.34,6648.243582010269,-0.5157502,-0.001995198,0.012547715,1340,2744320
2746368,0.0,0.13144532,4.696551e-09,0.06038844585418701,402,792.65,6652.955229043961,-0.50695366,-0.0020009824,0.01191393,1341,2746368
2748416,0.0,0.12773438,3.3863656e-09,-0.10187947750091553,422,793.25,6658.04944062233,-0.51390463,-0.0034509152,0.010905027,1342,2748416
2750464,0.0,0.12529297,1.9489622e-07,-0.19401252269744873,426,794.02,6662.897695541382,-0.53309524,-0.003843218,0.011670797,1343,2750464
2752512,0.0,0.10708008,1.2786612e-08,-0.16569602489471436,413,793.31,6667.695522069931,-0.54619455,0.0009873025,0.008948838,1344,2752512
2754560,0.0,0.13120118,3.6299164e-09,-0.04758584499359131,400,788.94,6672.6514093875885,-0.55313253,-0.005528458,0.011584785,1345,2754560
2756608,0.0,0.13286133,1.4284653e-09,-0.047995805740356445,424,788.85,6677.768466234207,-0.55940413,-0.0030809685,0.011991975,1346,2756608
2758656,0.0,0.12915039,1.1270413e-08,-0.40053749084472656,436,788.18,6682.597643136978,-0.55786985,-0.0024842205,0.011347669,1347,2758656
2760704,0.0,0.11689453,2.4168788e-08,-0.20698773860931396,433,787.0,6687.291303873062,-0.55855805,0.0006501448,0.010803278,1348,2760704
2762752,0.0,0.10625,8.413814e-07,0.039246976375579834,416,784.21,6692.0224487781525,-0.5640462,4.515052e-05,0.009069433,1349,2762752
2764800,0.0,0.12631837,3.455766e-09,0.08531761169433594,427,783.68,6696.944016933441,-0.5635447,-0.0024034039,0.012176403,1350,2764800
2766848,0.0,0.12314453,4.1610706e-09,0.06545716524124146,452,786.05,6701.739146232605,-0.5646962,-0.0043856483,0.011829704,1351,2766848
2768896,0.0,0.13608399,2.3469655e-09,-0.056285738945007324,436,784.99,6706.269405841827,-0.57234436,-0.00290654,0.011561617,1352,2768896
2770944,0.0,0.15512696,3.1619098e-09,-0.0715106725692749,431,786.34,6710.9609270095825,-0.56635296,-0.0046828543,0.014484172,1353,2770944
2772992,0.0,0.14628907,8.192564e-09,-0.2739295959472656,436,785.35,6715.705634593964,-0.54123557,-0.005390849,0.012809128,1354,2772992
2775040,0.0,0.12231445,7.882063e-09,-0.2524583339691162,446,784.63,6720.400776147842,-0.5128324,-0.005440078,0.010950441,1355,2775040
2777088,0.0,0.14277343,3.9158472e-08,-0.1665961742401123,440,784.51,6724.992240190506,-0.49289832,-0.0059129824,0.0127304895,1356,2777088
2779136,0.0,0.118457034,3.6142453e-08,-0.018826842308044434,444,784.27,6729.642171859741,-0.4786984,-0.00502418,0.010137836,1357,2779136
2781184,0.0,0.11303711,6.190722e-09,0.09725773334503174,412,783.41,6734.248677253723,-0.47115272,-0.0012601231,0.009376174,1358,2781184
2783232,0.0,0.11606445,1.1193709e-08,0.03695958852767944,433,781.36,6739.217668056488,-0.45157394,-0.0034643163,0.00968816,1359,2783232
2785280,0.0,0.10317383,4.7646918e-09,0.0186004638671875,439,781.27,6743.945573568344,-0.42920914,-0.0035483267,0.008694771,1360,2785280
2787328,0.0,0.106982425,1.2301219e-07,-0.15374791622161865,440,780.19,6748.611481189728,-0.42885175,-0.00083678646,0.008999537,1361,2787328
2789376,0.0,0.12216797,2.3871378e-06,-1.2471601963043213,409,778.95,6753.259323596954,-0.44323558,-0.005767039,0.011291954,1362,2789376
2791424,0.0,0.13618164,2.0596382e-09,-0.7920267581939697,405,780.3,6758.262563943863,-0.4653276,-0.007815353,0.01289134,1363,2791424
2793472,0.0,0.13618164,1.2394017e-09,-0.8659964799880981,440,776.9,6763.308945655823,-0.4743313,-0.0040335734,0.011859431,1364,2793472
2795520,0.0,0.12290039,1.6646082e-09,-0.7429951429367065,445,773.43,6767.95983338356,-0.47390547,-0.0021323976,0.009940914,1365,2795520
2797568,0.0,0.14052734,1.0576481e-09,-0.734950065612793,434,769.22,6772.556948661804,-0.4757051,-0.0031400435,0.011756556,1366,2797568
2799616,0.0,0.11630859,3.5838688e-09,-1.0150797367095947,440,767.17,6777.26717042923,-0.4788838,-0.0045208493,0.009960954,1367,2799616
2801664,0.0,0.14365235,2.2282372e-08,-0.7286959886550903,429,767.22,6781.922905445099,-0.4847838,-0.0063812337,0.012895821,1368,2801664
2803712,0.0,0.123730466,2.947781e-09,-0.8360941410064697,445,767.04,6786.696431398392,-0.4931352,-0.0024963424,0.010513421,1369,2803712
2805760,0.0,0.117333986,1.28070425e-08,-0.4263761043548584,440,763.04,6791.297880887985,-0.5096086,-0.0028660418,0.009921233,1370,2805760
2807808,0.0,0.12084961,2.6180396e-09,-0.7823317050933838,444,762.8,6795.948268413544,-0.5251494,-0.0060003805,0.010662278,1371,2807808
2809856,0.0,0.12084961,1.370456e-07,-0.48883700370788574,444,761.76,6800.553202867508,-0.5337739,-0.0017273219,0.011510355,1372,2809856
2811904,0.0,0.11835937,3.0531269e-09,-0.17510104179382324,411,761.4,6805.157579898834,-0.5292336,-0.0037194956,0.010133611,1373,2811904
2813952,0.0,0.117529295,2.3653122e-09,-0.03716254234313965,454,759.25,6810.132805347443,-0.517594,-0.0036882577,0.010042656,1374,2813952
2816000,0.0,0.10454102,7.692758e-08,-0.13837134838104248,429,756.69,6814.640968799591,-0.5187181,-0.0033630207,0.008895799,1375,2816000
2818048,0.0,0.12431641,1.2753368e-07,-0.32869255542755127,427,752.96,6819.417438745499,-0.5289893,-0.0040078056,0.010869877,1376,2818048
2820096,0.0,0.108789064,3.8548908e-08,0.22841578722000122,430,753.0,6824.211354970932,-0.5305152,-0.0008430282,0.009224882,1377,2820096
2822144,0.0,0.15136719,6.0564522e-09,0.49294233322143555,449,752.96,6828.974683046341,-0.53301847,-0.0035148864,0.014885796,1378,2822144
2824192,0.0,0.12685546,5.3701226e-09,0.33365917205810547,433,750.09,6833.536275148392,-0.53580046,-0.0030396255,0.011438491,1379,2824192
2826240,0.0,0.13007812,1.4844807e-06,0.3359687924385071,408,747.96,6838.261679172516,-0.53687626,-0.0041650757,0.011659913,1380,2826240
2828288,0.0,0.11757813,1.5056543e-09,0.12368375062942505,451,749.84,6843.279811382294,-0.54474866,-0.0022800746,0.01004271,1381,2828288
2830336,0.0,0.13027343,1.7450302e-09,0.11535602807998657,435,750.71,6847.817157506943,-0.5517956,-0.000784422,0.010836599,1382,2830336
2832384,0.0,0.12714843,1.2799691e-09,-0.002960205078125,427,751.03,6852.521625757217,-0.5625103,-0.002284657,0.01063336,1383,2832384
2834432,0.0,0.13925782,1.3146854e-09,-0.05501759052276611,436,752.9,6857.315520763397,-0.5732129,-0.0043426137,0.013585806,1384,2834432
2836480,0.0,0.14819336,1.563324e-09,-0.14406728744506836,403,753.89,6862.003427743912,-0.57750094,-0.0028358824,0.01494555,1385,2836480
2838528,0.0,0.15268555,1.9557708e-06,-0.611236572265625,440,752.75,6867.079944849014,-0.57482165,-0.004338871,0.014241219,1386,2838528
2840576,0.0,0.12158203,6.4439285e-09,0.08323436975479126,451,750.48,6871.73143362999,-0.5644223,-0.0039390437,0.010091994,1387,2840576
2842624,0.0,0.11757813,2.6395666e-09,0.12269502878189087,414,748.71,6876.270654439926,-0.5664787,-0.0033397241,0.01026252,1388,2842624
2844672,0.0,0.12929687,3.43783e-09,0.1242104172706604,438,748.17,6881.2148694992065,-0.5645372,0.00092037616,0.011953058,1389,2844672
2846720,0.0,0.15024415,1.3305994e-09,0.002158820629119873,424,747.23,6885.881784915924,-0.56133515,-0.007979068,0.012676872,1390,2846720
2848768,0.0,0.13388672,1.264021e-09,-0.1460033655166626,441,748.45,6890.703008413315,-0.55925333,0.001040127,0.011878837,1391,2848768
2850816,0.0,0.11103515,1.1774423e-09,-0.5652110576629639,437,748.37,6895.33841753006,-0.5465413,-0.0010200678,0.009087672,1392,2850816
2852864,0.0,0.110888675,3.0170437e-09,-1.0717947483062744,406,750.86,6900.026154518127,-0.5393401,-0.0014470873,0.009556457,1393,2852864
2854912,0.0,0.120507814,5.394111e-09,-0.4274728298187256,415,750.35,6905.065732002258,-0.5500918,-0.0029756078,0.012655655,1394,2854912
2856960,0.0,0.13916016,1.5627528e-09,-0.39538025856018066,432,750.4,6909.992451667786,-0.5585202,-0.0038509115,0.014966768,1395,2856960
2859008,0.0,0.12368164,1.1322739e-07,0.00702279806137085,456,751.54,6914.733526706696,-0.57000905,0.00032667274,0.010928077,1396,2859008
2861056,0.0,0.1331543,3.695579e-07,-0.24741661548614502,451,753.58,6919.2217383384705,-0.58095586,-0.005809157,0.011854114,1397,2861056
2863104,0.0,0.12055664,2.156352e-09,-0.2041330337524414,422,753.95,6923.760720491409,-0.57431513,0.0001078988,0.010209339,1398,2863104
2865152,0.0,0.14418945,2.097715e-09,-0.26382386684417725,403,756.23,6928.609437465668,-0.57645607,-0.0023208163,0.012988788,1399,2865152
2867200,0.0,0.16518554,3.1053282e-09,-0.29021382331848145,435,753.84,6933.690385103226,-0.5851104,-0.0077338377,0.017039962,1400,2867200
2869248,0.0,0.12216797,1.1152754e-07,-0.06965935230255127,428,755.7,6938.401009321213,-0.56109965,-0.00040514622,0.010561639,1401,2869248
2871296,0.0,0.09926758,1.5310743e-08,0.07348412275314331,439,755.36,6943.178013324738,-0.5466752,0.00047247857,0.00859022,1402,2871296
2873344,0.0,0.13232422,1.1420586e-08,-0.1533123254776001,436,757.74,6947.840101242065,-0.54325116,-0.004681663,0.012506401,1403,2873344
2875392,0.0,0.13232422,5.358104e-07,-0.2905653715133667,432,758.99,6952.53844499588,-0.5410308,-0.0034310713,0.011268696,1404,2875392
2877440,0.0,0.1350586,1.976751e-09,-0.32334840297698975,405,761.09,6957.276083707809,-0.5377335,-0.0031180219,0.0115092825,1405,2877440
2879488,0.0,0.12578125,1.0849461e-09,-0.0943450927734375,440,762.79,6962.323448419571,-0.54559535,-0.000113412425,0.011225526,1406,2879488
2881536,0.0,0.12548828,2.8341982e-09,-0.5891356468200684,407,762.85,6966.97456908226,-0.56143844,-0.00060547574,0.012371336,1407,2881536
2883584,0.0,0.12753907,2.8109632e-09,-0.16120529174804688,425,763.44,6971.999297857285,-0.56968075,-0.0018092301,0.011353157,1408,2883584
2885632,0.0,0.12905273,3.377678e-09,-0.06254816055297852,422,762.51,6976.817054510117,-0.56580144,0.0023021982,0.01148401,1409,2885632
2887680,0.0,0.12792969,2.6175215e-08,-0.16680526733398438,426,762.8,6981.671372413635,-0.56460387,-0.0028978162,0.010239436,1410,2887680
2889728,0.0,0.10483398,1.4083573e-08,-0.03230726718902588,422,764.64,6986.476837873459,-0.5708107,-0.0011023579,0.008677521,1411,2889728
2891776,0.0,0.095947266,3.541393e-08,-0.0140610933303833,443,767.11,6991.3228549957275,-0.56756866,0.00086956704,0.0099905,1412,2891776
2893824,0.0,0.13432617,9.488248e-09,0.01707637310028076,410,768.58,6995.938666343689,-0.565415,-0.0026510577,0.012381675,1413,2893824
2895872,0.0,0.107666016,4.4161452e-09,-0.16770648956298828,427,769.55,7000.929080486298,-0.5701891,-0.0007300183,0.008975295,1414,2895872
2897920,0.0,0.13354492,7.1237656e-07,-0.06719446182250977,433,769.66,7005.720661640167,-0.57789934,3.8325066e-05,0.01215717,1415,2897920
2899968,0.0,0.10932617,1.1638992e-09,-0.25076842308044434,457,770.06,7010.448952674866,-0.5796255,0.00057863834,0.009497112,1416,2899968
2902016,0.0,0.106933594,1.3019886e-09,-0.2086549997329712,412,771.56,7014.923933029175,-0.5765835,-0.000110832545,0.009018156,1417,2902016
2904064,0.0,0.107617185,4.5949355e-09,-0.19296729564666748,444,773.85,7019.8913378715515,-0.5753972,-0.0012812335,0.00912665,1418,2904064
2906112,0.0,0.12402344,1.4987218e-09,-0.25320637226104736,426,773.61,7024.500437736511,-0.58328176,-0.0026368194,0.010400174,1419,2906112
2908160,0.0,0.13457032,5.80811e-09,-0.12340497970581055,439,775.07,7029.298279047012,-0.5944081,-0.0009477353,0.011239588,1420,2908160
2910208,0.0,0.13735351,2.1221037e-08,-0.12360978126525879,453,775.97,7033.95508980751,-0.59898025,0.0022167605,0.012949148,1421,2910208
2912256,0.0,0.1381836,2.7070217e-09,-0.0051729679107666016,461,776.62,7038.470592021942,-0.5949204,-0.0013214948,0.012630341,1422,2912256
2914304,0.0,0.123291016,6.99403e-09,-0.10450315475463867,398,779.7,7042.9103219509125,-0.5907043,-0.00027212375,0.010307532,1423,2914304
2916352,0.0,0.1253418,1.8883382e-08,-0.13380539417266846,439,781.04,7048.055780410767,-0.58267367,-0.0007030367,0.01081404,1424,2916352
2918400,0.0,0.11445312,2.0798975e-08,-0.16428887844085693,422,784.16,7052.714057683945,-0.57404834,0.00011062859,0.010161797,1425,2918400
2920448,0.0,0.10981445,2.5609818e-08,0.10849809646606445,439,786.01,7057.569944620132,-0.5750403,0.00078578154,0.009195305,1426,2920448
2922496,0.0,0.11035156,8.20357e-08,-0.12008082866668701,426,788.1,7062.2262325286865,-0.5778509,-0.00023664607,0.009314038,1427,2922496
2924544,0.0,0.12553711,9.531106e-07,0.003095269203186035,437,791.13,7067.032656431198,-0.5801702,-0.0026409675,0.011251502,1428,2924544
2926592,0.0,0.113134764,1.3439656e-07,-0.2363663911819458,424,793.99,7071.715430259705,-0.583498,0.0039376006,0.009864178,1429,2926592
2928640,0.0,0.1307129,2.4108914e-08,0.12305128574371338,440,796.03,7076.545395374298,-0.5713307,-0.00756106,0.013015916,1430,2928640
2930688,0.0,0.1284668,1.4273576e-08,0.16226422786712646,436,798.06,7081.194146633148,-0.56790113,-0.002798257,0.012501952,1431,2930688
2932736,0.0,0.11245117,9.792437e-09,0.21738338470458984,442,798.72,7085.886611938477,-0.5798812,-0.0005370656,0.010326124,1432,2932736
2934784,0.0,0.13686523,6.169446e-09,0.2515503168106079,392,803.72,7090.5197660923,-0.5727858,-0.004175825,0.01204632,1433,2934784
