ep_len_mean,policy_loss,explained_variance,n_updates,time_elapsed,policy_entropy,serial_timesteps,fps,total_timesteps,value_loss,ep_reward_mean,approxkl,clipfrac
197.2,0.0023446118,0.9695893246680498,1106,6814.532251834869,0.69886917,2265088,332,2265088,8.408058,70.8,0.007767731,0.07539062
200.08,-0.0032669753,0.9810543991625309,1107,6820.6867089271545,0.7051695,2267136,331,2267136,3.6102319,70.82,0.006723522,0.06918945
201.75,-0.002712934,0.9921386511996388,1108,6826.874835014343,0.6982316,2269184,332,2269184,1.4915524,71.81,0.0065571107,0.076611325
203.06,-0.003723836,0.9931842619553208,1109,6833.028311014175,0.70402133,2271232,336,2271232,1.6074343,73.78,0.008253209,0.09399414
201.0,-0.0023387403,0.9853349607437849,1110,6839.122953414917,0.69952226,2273280,333,2273280,2.8579645,72.47,0.005428404,0.054638673
202.2,-0.0017330184,0.9808151479810476,1111,6845.265625953674,0.69006264,2275328,330,2275328,6.293159,74.2,0.005950968,0.065820314
205.94,-0.0005281685,0.9912106730043888,1112,6851.47269320488,0.682796,2277376,330,2277376,3.5034652,77.9,0.004932597,0.05654297
205.01,-0.0016595295,0.9795757345855236,1113,6857.676058769226,0.6792693,2279424,337,2279424,7.3665757,78.16,0.008951062,0.08046875
202.5,-0.0036518802,0.9542204886674881,1114,6863.744468927383,0.67707455,2281472,337,2281472,16.685213,78.02,0.00700154,0.07109375
206.44,-0.0033831696,0.994914180599153,1115,6869.816023826599,0.6731303,2283520,330,2283520,1.5119021,82.44,0.009564315,0.11079101
204.64,-0.0009847077,0.9745914749801159,1116,6876.0167598724365,0.67652065,2285568,335,2285568,4.876296,82.38,0.007638897,0.07358398
204.43,0.00060653494,0.9918730780482292,1117,6882.132432937622,0.68210894,2287616,331,2287616,3.2080932,84.74,0.006688478,0.07119141
210.06,0.00044002285,0.9923390652984381,1118,6888.320384502411,0.67884386,2289664,325,2289664,2.9733517,89.13,0.005052006,0.05913086
213.09,0.0018151611,0.9861150393262506,1119,6894.610903978348,0.68555725,2291712,334,2291712,4.5826116,92.63,0.007626875,0.084667966
215.47,-0.0042061456,0.9768497925251722,1120,6900.741850137711,0.6937026,2293760,341,2293760,4.829854,89.43,0.006696505,0.07167969
218.43,-0.004714179,0.9858315763995051,1121,6906.73991894722,0.7007836,2295808,327,2295808,5.964472,93.47,0.009558627,0.11347656
220.68,-0.0065713725,0.9941862151026726,1122,6913.004640579224,0.69069636,2297856,329,2297856,2.7963405,95.2,0.0083445655,0.10507812
219.15,0.00069949427,0.9843413047492504,1123,6919.226854562759,0.6897213,2299904,335,2299904,5.09501,93.24,0.0075774034,0.07875977
222.74,-0.0033019714,0.9940495896153152,1124,6925.3341426849365,0.6914529,2301952,331,2301952,2.0217645,93.16,0.008299395,0.09736328
226.88,0.00051562395,0.9741418156772852,1125,6931.51575922966,0.67807066,2304000,325,2304000,7.599776,93.47,0.005331715,0.05805664
226.12,0.0011224864,0.9385208413004875,1126,6937.819731712341,0.6743825,2306048,331,2306048,11.102656,88.94,0.0066037476,0.07368164
229.62,0.0018781966,0.9929669983685017,1127,6943.994802713394,0.67828745,2308096,327,2308096,1.6223596,91.08,0.005229678,0.05859375
235.32,-3.7693837e-05,0.9937908104620874,1128,6950.258610963821,0.6740297,2310144,327,2310144,2.5816884,95.14,0.005847041,0.07114258
231.26,-0.0030620568,0.9905260941013694,1129,6956.509291172028,0.6714029,2312192,331,2312192,2.9723532,91.16,0.005230618,0.062060546
235.52,0.0013313502,0.9878168739378452,1130,6962.6972234249115,0.6604289,2314240,324,2314240,5.493514,94.77,0.0068191043,0.08105469
238.43,-0.005603484,0.9944256609305739,1131,6969.010016202927,0.6498934,2316288,325,2316288,1.691094,96.69,0.0058479654,0.063085936
240.99,-0.00058314635,0.9932292830199003,1132,6975.310839176178,0.6500976,2318336,327,2318336,2.8491645,100.97,0.005227513,0.06499024
242.54,-9.873387e-06,0.9959355732426047,1133,6981.568922042847,0.65220475,2320384,327,2320384,1.2103055,103.38,0.0056066946,0.06958008
240.47,-0.003851171,0.9902322646230459,1134,6987.822127580643,0.6473599,2322432,330,2322432,2.8798196,98.92,0.0077065555,0.09331055
240.96,0.00075751654,0.9925058516673744,1135,6994.022067070007,0.63155687,2324480,329,2324480,2.619962,97.61,0.004713852,0.05649414
245.85,-0.0015595893,0.9914217544719577,1136,7000.235089063644,0.623901,2326528,322,2326528,2.7051313,101.13,0.0052803014,0.0671875
246.01,0.0017838497,0.9966236755717546,1137,7006.577790021896,0.6154617,2328576,333,2328576,1.363343,104.07,0.0067418106,0.08081055
246.86,0.0031256855,0.9881047597154975,1138,7012.713241577148,0.60136455,2330624,327,2330624,2.3408523,104.72,0.0070853406,0.08525391
244.61,0.0007090912,0.9940193207003176,1139,7018.972669124603,0.6062583,2332672,330,2332672,1.6371253,103.27,0.0071050385,0.08271484
243.21,0.00081513,0.9914538180455565,1140,7025.181200265884,0.60979646,2334720,324,2334720,2.6561244,103.13,0.0046484894,0.053710938
245.14,-0.0069273436,0.9954815441742539,1141,7031.4854419231415,0.6009704,2336768,327,2336768,1.8354578,105.18,0.0073113395,0.089257814
241.38,-0.0018275017,0.9907084070146084,1142,7037.749313116074,0.5970397,2338816,330,2338816,3.4465976,103.63,0.011245609,0.13115235
242.64,0.0016405921,0.9922811249271035,1143,7043.940281629562,0.5876903,2340864,328,2340864,1.6657082,103.32,0.008442102,0.10078125
242.97,-0.001860312,0.9960023555904627,1144,7050.169173240662,0.5685134,2342912,323,2342912,2.2329469,102.28,0.0059328354,0.07143555
249.53,7.675275e-05,0.9940736023709178,1145,7056.509559869766,0.55073965,2344960,323,2344960,3.0505974,103.96,0.00716596,0.06982422
253.59,0.00018846994,0.9955555205233395,1146,7062.839290857315,0.5270025,2347008,327,2347008,2.2813478,110.54,0.0055790343,0.06357422
253.03,-0.005647354,0.9963979048188776,1147,7069.0910384655,0.5043367,2349056,335,2349056,1.420611,111.67,0.010101458,0.107226565
248.67,-0.0025885373,0.9968151864595711,1148,7075.18844628334,0.48990774,2351104,331,2351104,1.0444238,108.98,0.008576752,0.103271484
260.22,-0.00072566455,0.9915159549564123,1149,7081.376104354858,0.49229413,2353152,319,2353152,3.4793205,113.2,0.0073525743,0.08852539
270.08,-0.0020069082,0.9752193242311478,1150,7087.790348768234,0.48489028,2355200,316,2355200,16.344734,120.67,0.00920102,0.10385742
281.28,-0.0012449799,0.9898860659450293,1151,7094.268677711487,0.4773256,2357248,320,2357248,5.4744735,123.55,0.008456038,0.10087891
294.29,-0.0056982585,0.9807042181491852,1152,7100.6574285030365,0.4905266,2359296,320,2359296,9.446318,132.44,0.008409379,0.10493164
308.37,-0.0043356232,0.9875926608219743,1153,7107.052088260651,0.4991025,2361344,316,2361344,10.504515,143.3,0.009684542,0.1222168
328.0,-0.00031462655,0.9819348063319921,1154,7113.526716709137,0.49704075,2363392,313,2363392,8.622402,158.92,0.005808589,0.06977539
346.02,-0.0028392687,0.9418511763215065,1155,7120.051124095917,0.49425024,2365440,313,2365440,24.532549,174.04,0.0076294476,0.09990235
364.16,-0.002775583,0.7605926990509033,1156,7126.595414876938,0.48517126,2367488,319,2367488,18.242952,193.52,0.007922445,0.096875
382.35,-0.0020504475,0.8953478187322617,1157,7133.013194322586,0.4704066,2369536,313,2369536,24.967558,209.93,0.00587568,0.074804686
400.79,0.0039393683,0.5438200533390045,1158,7139.546339511871,0.46166855,2371584,315,2371584,17.531902,229.86,0.0083354395,0.09399414
419.4,-0.0028452782,0.6863461434841156,1159,7146.031621694565,0.461761,2373632,309,2373632,22.412598,249.73,0.01171677,0.1474121
437.96,0.0015981685,0.05050903558731079,1160,7152.652072906494,0.46315068,2375680,308,2375680,17.896048,268.51,0.008793557,0.10063477
456.47,-0.0060594548,0.9116111919283867,1161,7159.302971124649,0.46432447,2377728,312,2377728,17.351849,286.56,0.009478254,0.13134766
475.38,-0.0032476254,0.6534523963928223,1162,7165.849725008011,0.4698472,2379776,312,2379776,21.023249,305.38,0.010501376,0.14404297
492.6,0.0009922603,0.009191930294036865,1163,7172.406418323517,0.45902866,2381824,313,2381824,19.4042,324.04,0.012275398,0.14204101
511.71,-0.0066680573,0.1766037940979004,1164,7178.940924406052,0.44532984,2383872,311,2383872,20.188341,344.53,0.019024177,0.21806641
530.18,0.0023677468,0.03251516819000244,1165,7185.523008584976,0.4337782,2385920,316,2385920,18.25272,364.97,0.011193039,0.13540038
547.02,0.0048976108,0.5661730170249939,1166,7191.995957374573,0.42166156,2387968,314,2387968,18.630358,382.77,0.014298824,0.1529297
565.0,-0.0018961054,0.041226089000701904,1167,7198.517890453339,0.40884846,2390016,315,2390016,18.325502,401.3,0.014499162,0.1649414
583.3,0.0004491393,0.2947912812232971,1168,7205.001473426819,0.40318108,2392064,317,2392064,19.88232,420.98,0.011875524,0.1480957
602.32,-0.00047248328,0.040958404541015625,1169,7211.453463554382,0.40205103,2394112,315,2394112,17.076199,440.73,0.014217211,0.17666015
620.73,0.0021650265,0.6605931222438812,1170,7217.941260814667,0.40109524,2396160,315,2396160,18.388214,459.98,0.010543751,0.1270996
637.39,0.008302943,-0.030258536338806152,1171,7224.429493427277,0.4025541,2398208,316,2398208,18.441917,477.76,0.01754706,0.17988281
656.18,0.004122164,0.0721399188041687,1172,7230.907732009888,0.41894636,2400256,312,2400256,17.726885,498.07,0.0123230005,0.13901368
675.28,-0.00066032464,0.06868481636047363,1173,7237.466264247894,0.43343312,2402304,314,2402304,18.26112,517.89,0.0123471385,0.15004882
693.64,-0.00033155346,0.40787380933761597,1174,7243.988161802292,0.42289335,2404352,317,2404352,19.767094,537.47,0.011756471,0.13515624
711.74,0.0019761801,0.2232062816619873,1175,7250.444226741791,0.4245085,2406400,313,2406400,19.676973,556.63,0.010225168,0.12753907
729.87,0.0008567403,0.00016182661056518555,1176,7256.9895668029785,0.44883615,2408448,318,2408448,18.473537,575.33,0.015152084,0.18637696
747.71,0.006499931,0.016908109188079834,1177,7263.421846151352,0.4840339,2410496,316,2410496,17.419895,594.36,0.017766336,0.18027344
765.41,0.0015475464,0.39535272121429443,1178,7269.89355969429,0.50802267,2412544,311,2412544,21.158663,612.57,0.005417874,0.064257815
783.25,0.0018149711,0.17676806449890137,1179,7276.466466665268,0.5069672,2414592,315,2414592,17.77454,630.52,0.0063908747,0.076123044
800.8,0.000772932,0.060938477516174316,1180,7282.962646245956,0.5035902,2416640,317,2416640,17.233051,649.45,0.012061741,0.14414063
818.3,0.0026317507,-0.05548059940338135,1181,7289.422251224518,0.5095391,2418688,316,2418688,19.127434,668.25,0.010060428,0.12592773
836.26,0.003647032,0.31146395206451416,1182,7295.89595746994,0.52511775,2420736,310,2420736,20.789349,687.1,0.008935675,0.10385742
854.51,0.00024410014,0.16862279176712036,1183,7302.486812353134,0.54540277,2422784,312,2422784,21.739819,704.84,0.011712506,0.14584962
872.93,-0.0018041658,-0.021118998527526855,1184,7309.041167497635,0.566963,2424832,313,2424832,18.711468,724.43,0.009519944,0.11713867
891.2,0.0015979223,-0.009423613548278809,1185,7315.5721044540405,0.5850297,2426880,310,2426880,18.755178,743.6,0.009789668,0.118457034
909.45,0.0024997776,0.006029009819030762,1186,7322.167305231094,0.5929656,2428928,308,2428928,18.909798,763.53,0.008977483,0.111328125
927.88,0.002852581,-0.0327988862991333,1187,7328.811879873276,0.6150418,2430976,305,2430976,19.095821,782.84,0.012545973,0.1383789
946.14,0.0043929927,0.027681827545166016,1188,7335.517238855362,0.65300936,2433024,313,2433024,19.211292,802.39,0.00871526,0.10615234
964.35,-0.00021928991,0.002887248992919922,1189,7342.049669504166,0.6724437,2435072,312,2435072,19.221067,821.8,0.009508602,0.11791992
982.1,0.001635457,0.19639462232589722,1190,7348.611402511597,0.6815043,2437120,311,2437120,20.671442,841.11,0.0076907156,0.097558595
998.18,-0.002372592,0.04205453395843506,1191,7355.185292482376,0.69099426,2439168,308,2439168,19.547113,857.54,0.009378784,0.11616211
1015.64,-0.0016968917,-0.005348563194274902,1192,7361.826798439026,0.70069295,2441216,311,2441216,19.517246,878.03,0.009534627,0.12202148
1033.34,-0.0028187935,0.05038684606552124,1193,7368.405649185181,0.71113926,2443264,313,2443264,18.835089,897.62,0.012579004,0.15893555
1051.17,0.002574488,-0.010862112045288086,1194,7374.949440479279,0.71210635,2445312,315,2445312,19.484528,916.69,0.009547721,0.11435547
1069.46,0.0031958297,-0.026361823081970215,1195,7381.433730363846,0.7112905,2447360,311,2447360,19.616724,936.11,0.01135714,0.12675782
1087.72,0.0028976977,0.017710447311401367,1196,7388.017427444458,0.7272576,2449408,306,2449408,19.19119,956.51,0.011801292,0.1416504
1105.95,0.002133448,0.0011275410652160645,1197,7394.701400279999,0.7488755,2451456,309,2451456,19.651012,976.24,0.0073608803,0.085595705
1124.23,0.0008572014,0.30101674795150757,1198,7401.3286328315735,0.7821589,2453504,308,2453504,20.329374,996.67,0.010883652,0.11367188
1143.21,0.00089643867,0.17871558666229248,1199,7407.959763765335,0.8151809,2455552,306,2455552,19.531788,1016.13,0.0049812463,0.0578125
1161.24,-0.0005512511,0.76432766020298,1200,7414.650142908096,0.82190955,2457600,305,2457600,42.286278,1029.29,0.005016591,0.05493164
1176.32,-0.0022963255,0.34393560886383057,1201,7421.350549697876,0.81869733,2459648,309,2459648,23.038698,1043.5,0.006455423,0.080078125
1194.69,0.002257851,0.02086341381072998,1202,7427.970915079117,0.82005674,2461696,309,2461696,19.83766,1063.93,0.008123107,0.10268555
1213.47,0.0004435042,0.0028575658798217773,1203,7434.596589803696,0.84962815,2463744,311,2463744,20.12933,1084.32,0.0074522123,0.09023438
1230.92,0.0023256335,0.04518920183181763,1204,7441.172612190247,0.88383085,2465792,308,2465792,20.184195,1103.0,0.0066356463,0.07978515
1248.97,-0.0025884488,0.6161388158798218,1205,7447.813241243362,0.89488393,2467840,310,2467840,21.538391,1121.91,0.0055958526,0.0652832
1266.69,-0.0032033059,0.2147841453552246,1206,7454.404151678085,0.88935244,2469888,309,2469888,20.862162,1139.43,0.00887113,0.12084961
1284.73,0.0015162328,0.5866153538227081,1207,7461.031784296036,0.88857204,2471936,307,2471936,20.280102,1157.82,0.0066314302,0.08613281
1303.16,0.0024119737,0.03854101896286011,1208,7467.692838191986,0.89014465,2473984,308,2473984,19.648663,1176.88,0.008468195,0.10200195
1319.28,0.00057253137,0.014860987663269043,1209,7474.325976848602,0.9067853,2476032,309,2476032,20.628231,1195.92,0.006575594,0.07670899
1337.82,0.0016753845,-0.007425904273986816,1210,7480.936381578445,0.9280979,2478080,308,2478080,20.30341,1216.17,0.008497477,0.10493164
1355.83,-0.00378442,0.5532116889953613,1211,7487.586258649826,0.9484274,2480128,311,2480128,21.331882,1235.45,0.008700275,0.11469726
1372.0,-0.0019727377,0.3125149607658386,1212,7494.157603979111,0.9637085,2482176,308,2482176,21.003275,1251.78,0.009000666,0.103955075
1388.94,-0.0005168676,0.5010487735271454,1213,7500.789957284927,0.9803686,2484224,310,2484224,20.163065,1269.11,0.009461914,0.12021484
1405.39,-0.0011901313,0.23627740144729614,1214,7507.389853239059,0.9922207,2486272,309,2486272,21.641727,1285.39,0.007338608,0.093603514
1423.54,0.0011408203,0.018079817295074463,1215,7514.017872810364,0.98856306,2488320,308,2488320,19.98698,1304.81,0.0055166255,0.06899414
1440.37,-0.0030792407,0.002789318561553955,1216,7520.658656358719,1.0015343,2490368,306,2490368,20.098892,1322.81,0.013316733,0.13310547
1458.77,0.00025808052,-0.0023566484451293945,1217,7527.34260392189,1.0212452,2492416,307,2492416,20.265095,1342.35,0.004390171,0.050878905
1476.69,0.00070437486,0.09912228584289551,1218,7533.998069047928,1.0269104,2494464,304,2494464,21.898777,1361.51,0.007646007,0.096191406
1494.47,0.002753523,-0.03388810157775879,1219,7540.734849452972,1.0299401,2496512,304,2496512,20.407673,1379.58,0.0063020573,0.07314453
1512.4,-3.276429e-05,-0.015321493148803711,1220,7547.472670555115,1.041567,2498560,304,2498560,20.393486,1399.0,0.007496816,0.09770508
1530.57,0.00060685753,-0.011499166488647461,1221,7554.201887369156,1.0676033,2500608,302,2500608,20.37877,1419.49,0.007048036,0.086523436
1548.82,0.0015488795,-0.008823633193969727,1222,7560.977030277252,1.0933087,2502656,301,2502656,20.24227,1438.81,0.0076441057,0.09609375
1567.98,-0.0004056141,0.032935917377471924,1223,7567.7770619392395,1.108868,2504704,304,2504704,21.756556,1459.3,0.008221211,0.09208985
1586.11,-0.0017841399,0.021541357040405273,1224,7574.504582166672,1.1331351,2506752,304,2506752,20.930918,1477.69,0.006351938,0.0796875
1604.73,0.00249857,0.02088409662246704,1225,7581.231780290604,1.1623023,2508800,304,2508800,19.972095,1497.4,0.010408421,0.12382813
1621.95,0.0011971141,-0.0015587806701660156,1226,7587.964376926422,1.1887625,2510848,303,2510848,21.045635,1515.67,0.005719323,0.070166014
1640.4,0.0013473637,-0.0139693021774292,1227,7594.705821752548,1.2159944,2512896,306,2512896,20.443596,1534.88,0.008229821,0.09633789
1658.09,-5.966628e-05,-0.0025261640548706055,1228,7601.390901088715,1.2416975,2514944,307,2514944,20.310047,1553.45,0.006496863,0.08110352
1676.32,0.0011849455,-0.0076285600662231445,1229,7608.049255609512,1.2631347,2516992,306,2516992,20.379383,1572.59,0.005403255,0.068359375
1694.07,-0.0023794696,0.02000969648361206,1230,7614.729817867279,1.2898324,2519040,306,2519040,20.039665,1591.76,0.008781395,0.109375
1712.81,0.00039594938,0.1384221315383911,1231,7621.410285234451,1.3123083,2521088,304,2521088,20.880104,1611.78,0.0056175417,0.068359375
1730.1,0.0029842933,0.4840264916419983,1232,7628.137529373169,1.3200643,2523136,307,2523136,20.628592,1630.35,0.006405792,0.076367185
1748.08,-0.0014328484,-0.004168987274169922,1233,7634.808277845383,1.3247318,2525184,308,2525184,20.42913,1648.76,0.009533943,0.13017578
1766.43,-0.0010615952,-0.005647420883178711,1234,7641.44676566124,1.3370713,2527232,302,2527232,20.419622,1669.25,0.008092389,0.10263672
1784.28,-0.00042487524,0.00634455680847168,1235,7648.2155566215515,1.3599733,2529280,300,2529280,20.870693,1688.19,0.0044693006,0.053515624
1801.52,-0.0011580044,0.009792745113372803,1236,7655.031112670898,1.3856322,2531328,301,2531328,21.375156,1706.87,0.0066307345,0.08334961
1819.53,-0.0008972058,0.009110867977142334,1237,7661.827421426773,1.4176702,2533376,300,2533376,20.836998,1725.79,0.0068993755,0.084033206
1835.79,-0.002491063,0.004872679710388184,1238,7668.652192592621,1.4425608,2535424,303,2535424,20.51428,1745.0,0.008886499,0.1159668
1852.53,-9.576526e-05,0.5646700263023376,1239,7675.3936722278595,1.4647849,2537472,300,2537472,44.927315,1758.56,0.0038757704,0.043798827
1863.51,-0.0021291547,0.3155968189239502,1240,7682.213718175888,1.4671395,2539520,298,2539520,26.071161,1774.65,0.005005707,0.058496095
1879.54,0.0007619258,0.5606699883937836,1241,7689.083606481552,1.4715309,2541568,301,2541568,28.75319,1788.9,0.0040435367,0.047558594
1896.11,0.00051512884,0.2618526816368103,1242,7695.88818025589,1.4850663,2543616,302,2543616,23.990456,1805.55,0.0038929868,0.044384766
1908.89,-0.0008111739,0.3048485517501831,1243,7702.664067983627,1.4951146,2545664,300,2545664,36.73805,1815.88,0.0038362194,0.043310545
1925.66,8.838348e-05,0.8451030254364014,1244,7709.487769842148,1.4952695,2547712,302,2547712,45.429512,1825.68,0.003620078,0.038671874
1940.9,-0.0013987268,0.12390971183776855,1245,7716.257683753967,1.4904587,2549760,301,2549760,21.584787,1841.59,0.0037291727,0.038330078
1957.37,0.00020505027,0.7274105846881866,1246,7723.050222873688,1.4916127,2551808,297,2551808,47.549904,1851.73,0.0045024296,0.05258789
1968.46,-0.0025745858,0.7079130113124847,1247,7729.928864240646,1.4950596,2553856,298,2553856,67.71716,1857.02,0.0054186364,0.061181642
1983.69,-0.0006901572,0.5319773256778717,1248,7736.788369655609,1.4977753,2555904,300,2555904,35.442097,1868.48,0.0028809,0.027246093
2000.87,3.7723286e-05,0.4428502917289734,1249,7743.595942020416,1.5024107,2557952,297,2557952,27.800608,1884.6,0.003696395,0.04082031
2011.01,-0.001329814,-0.008435606956481934,1250,7750.476148366928,1.504165,2560000,298,2560000,20.35644,1900.35,0.006826884,0.092285156
2019.66,-0.0006496363,0.017344892024993896,1251,7757.336347818375,1.5233188,2562048,302,2562048,20.078205,1912.87,0.006961821,0.08388672
2032.51,-0.0002137452,0.6832792460918427,1252,7764.110840559006,1.5445119,2564096,299,2564096,22.916658,1928.0,0.004152671,0.04799805
2036.24,-0.000376554,0.17604053020477295,1253,7770.95843911171,1.5537736,2566144,296,2566144,20.567923,1934.09,0.0052609146,0.064648435
2049.0,-0.00040022787,0.03629779815673828,1254,7777.8571100234985,1.5660503,2568192,298,2568192,19.890804,1950.1,0.0058712466,0.07104492
2049.0,0.0018564431,-0.005745887756347656,1255,7784.73034954071,1.5783557,2570240,301,2570240,20.48126,1955.0,0.0072374893,0.09057617
2049.0,-0.0029254393,0.8262947052717209,1256,7791.517273187637,1.5949469,2572288,300,2572288,25.00441,1952.52,0.0044393525,0.048535157
2049.0,-0.0009417801,0.4514617323875427,1257,7798.344344615936,1.5798496,2574336,299,2574336,36.818413,1950.69,0.004058576,0.042285156
2049.0,-0.00037190056,0.6634718477725983,1258,7805.1801064014435,1.5725921,2576384,298,2576384,39.068497,1945.31,0.0035271738,0.0359375
2049.0,0.0005318256,0.27167588472366333,1259,7812.050335884094,1.5719882,2578432,297,2578432,21.374657,1945.06,0.0054825097,0.06679688
2049.0,-0.0004690283,0.007105588912963867,1260,7818.930374622345,1.5754575,2580480,302,2580480,20.300976,1945.36,0.007410514,0.093652345
2049.0,0.0013024814,0.010003387928009033,1261,7825.701380968094,1.5868825,2582528,300,2582528,20.293648,1947.1,0.0050147874,0.06113281
2049.0,0.0008611761,0.0028513669967651367,1262,7832.507583141327,1.6099336,2584576,297,2584576,20.434675,1948.73,0.0073416443,0.09438477
2049.0,0.00035466196,0.02460348606109619,1263,7839.399752378464,1.6317186,2586624,299,2586624,20.034288,1948.73,0.0050085345,0.059570312
2049.0,0.0011200329,0.004266321659088135,1264,7846.245823144913,1.660582,2588672,299,2588672,20.795185,1948.46,0.006452456,0.079833984
2049.0,2.9819808e-05,0.008695244789123535,1265,7853.089836597443,1.6820657,2590720,301,2590720,20.723114,1948.36,0.005281854,0.064892575
2049.0,0.0003666418,0.5563560128211975,1266,7859.873077630997,1.6921135,2592768,300,2592768,22.097885,1948.24,0.004576255,0.05444336
2049.0,0.0012672938,-0.0028383731842041016,1267,7866.68855214119,1.7066036,2594816,300,2594816,20.507446,1947.87,0.0045665177,0.054589845
2049.0,0.0008274753,-0.006373763084411621,1268,7873.505625247955,1.7283509,2596864,302,2596864,20.399765,1947.8,0.003200076,0.03671875
2049.0,-0.0021463013,0.5959808528423309,1269,7880.268761634827,1.7628956,2598912,299,2598912,20.38435,1948.38,0.0063292407,0.076367185
2049.0,0.0015066015,-0.013207674026489258,1270,7887.112747192383,1.7895594,2600960,298,2600960,20.55666,1947.47,0.0045445776,0.053759765
2049.0,4.8390404e-05,-2.384185791015625e-06,1271,7893.969838857651,1.805975,2603008,296,2603008,20.418497,1948.32,0.0071202293,0.08955078
2049.0,-0.0025067094,0.003532230854034424,1272,7900.872935295105,1.8204998,2605056,299,2605056,20.446857,1948.38,0.008853734,0.12036133
2049.0,0.000530506,0.00442814826965332,1273,7907.711156368256,1.8365988,2607104,298,2607104,20.294594,1948.35,0.006823104,0.09023438
2049.0,-0.0005934261,-0.0019069910049438477,1274,7914.5717170238495,1.8516378,2609152,300,2609152,20.610073,1948.21,0.004761082,0.05703125
2049.0,-0.0025123889,0.004591524600982666,1275,7921.399364948273,1.8680451,2611200,294,2611200,20.297848,1948.76,0.00890504,0.11147461
2049.0,-0.0006463442,0.10150963068008423,1276,7928.35448884964,1.8815453,2613248,295,2613248,21.954128,1948.74,0.0054165064,0.06577148
2049.0,-0.00011698919,0.1387379765510559,1277,7935.296872854233,1.8956362,2615296,295,2615296,22.053658,1947.67,0.004529361,0.053955078
2049.0,-0.0065274513,0.8744933605194092,1278,7942.237891674042,1.9289936,2617344,296,2617344,32.651894,1943.51,0.006126666,0.07705078
2049.0,-0.0004650778,0.5425570905208588,1279,7949.139835596085,1.9450147,2619392,294,2619392,25.969513,1939.97,0.0026533366,0.025439452
2049.0,-0.0018998733,0.05189591646194458,1280,7956.092408418655,1.9589221,2621440,293,2621440,21.07146,1939.5,0.0055905734,0.07114258
2049.0,-0.00022006845,-0.004971742630004883,1281,7963.063653469086,1.9814087,2623488,297,2623488,20.456287,1939.48,0.0061222715,0.076171875
2049.0,-0.0017398817,0.5630052983760834,1282,7969.953326463699,1.9775116,2625536,296,2625536,21.470257,1939.48,0.0037516176,0.04243164
2049.0,-0.00077153964,-0.005170941352844238,1283,7976.855835437775,1.969178,2627584,297,2627584,20.341806,1940.15,0.007051078,0.09257813
2049.0,-0.000445186,-0.01808333396911621,1284,7983.752922773361,1.9795806,2629632,297,2629632,20.541761,1940.31,0.0045997654,0.05996094
2049.0,-0.00071600423,0.668331116437912,1285,7990.648705244064,1.9883287,2631680,293,2631680,21.22904,1940.31,0.0053408854,0.065625
2049.0,-0.00029415853,-0.016051888465881348,1286,7997.629707098007,1.9901497,2633728,297,2633728,20.617674,1938.98,0.0055581466,0.06542969
2049.0,-0.00035475232,0.018010318279266357,1287,8004.504730463028,1.9972712,2635776,301,2635776,20.728727,1938.98,0.0051602935,0.06381836
2049.0,-0.0009984465,0.03758782148361206,1288,8011.2996253967285,2.012531,2637824,298,2637824,20.978931,1938.43,0.0086333975,0.11289062
2049.0,0.0012672048,0.13538342714309692,1289,8018.165975093842,2.0241976,2639872,295,2639872,20.563076,1938.65,0.0033339895,0.034472656
2049.0,-0.0007104706,-0.00107574462890625,1290,8025.087471008301,2.031552,2641920,296,2641920,20.305042,1938.2,0.003744413,0.043603517
2049.0,0.0004400881,0.0013124942779541016,1291,8031.998399972916,2.0423388,2643968,291,2643968,20.246767,1939.08,0.0030523327,0.03261719
2049.0,-0.0021139134,0.00771486759185791,1292,8039.014430761337,2.058476,2646016,298,2646016,20.18286,1939.08,0.0050707078,0.063085936
2049.0,-0.0012134423,0.2128734588623047,1293,8045.875953197479,2.0713224,2648064,297,2648064,20.509977,1939.08,0.004769833,0.05703125
2049.0,-0.0032195176,0.02944052219390869,1294,8052.7690262794495,2.06875,2650112,298,2650112,20.639324,1938.32,0.005357612,0.06459961
2049.0,-0.0012463181,0.0073670148849487305,1295,8059.630621910095,2.0600574,2652160,301,2652160,20.656124,1938.32,0.0050174138,0.061523438
2049.0,-0.0028299429,0.35230082273483276,1296,8066.431435108185,2.0558586,2654208,297,2654208,20.79854,1938.13,0.0068523237,0.087695315
2049.0,-0.0031364895,0.0005648136138916016,1297,8073.321198225021,2.0679836,2656256,299,2656256,20.34192,1937.49,0.010905304,0.13652344
2049.0,0.00028801872,0.039915502071380615,1298,8080.1685791015625,2.0849242,2658304,298,2658304,22.151571,1936.71,0.0047928607,0.05683594
2049.0,-0.0024484992,0.03112626075744629,1299,8087.034487485886,2.0975063,2660352,297,2660352,20.423569,1937.48,0.0075282343,0.09677734
2049.0,-0.0034092993,0.3638179898262024,1300,8093.912418842316,2.1157863,2662400,296,2662400,24.298365,1942.01,0.0057083475,0.071875
2049.0,-0.0013212624,0.00279998779296875,1301,8100.834379911423,2.134213,2664448,298,2664448,20.311586,1944.0,0.004539337,0.050634764
2049.0,0.0010912202,0.006130635738372803,1302,8107.69561123848,2.1416936,2666496,296,2666496,20.282734,1944.06,0.0037373658,0.04121094
