serial_timesteps,ep_reward_mean,ep_len_mean,policy_loss,approxkl,value_loss,policy_entropy,total_timesteps,clipfrac,n_updates,fps,time_elapsed,explained_variance
1067008,1804.6322248300003,1902.75,-0.0008203788,0.0011374574,18.050663,4.701465,1067008,0.008300781,521,287,3587.507732629776,0.07546186447143555
1069056,1804.9761088700002,1902.75,-0.00024988182,0.0022252526,17.988205,4.716598,1069056,0.022607422,522,289,3594.629551887512,0.06839603185653687
1071104,1804.7560725199996,1902.75,-0.001852459,0.0018993691,17.941519,4.7150598,1071104,0.017333984,523,287,3601.7116420269012,0.11036592721939087
1073152,1804.5276919599999,1902.75,-0.0019653968,0.002435025,17.949638,4.713468,1073152,0.023925781,524,288,3608.8284742832184,0.20980077981948853
1075200,1804.1335592200003,1902.75,-0.001153299,0.0020822836,19.294388,4.724595,1075200,0.02319336,525,287,3615.9213016033173,-0.04084646701812744
1077248,1804.4832569800003,1902.75,-0.000913469,0.0007657463,18.83228,4.7283864,1077248,0.0044433596,526,286,3623.0598340034485,0.017167329788208008
1079296,1804.5670227600003,1902.75,-0.0028861756,0.0044468753,18.862335,4.7233644,1079296,0.058154296,527,290,3630.202503681183,0.09880572557449341
1081344,1804.23357488,1902.75,-0.0010212491,0.0018365612,18.547512,4.7159247,1081344,0.01640625,528,288,3637.2513110637665,0.012417852878570557
1083392,1803.89858768,1902.75,-0.0009767003,0.0014365993,18.307808,4.722001,1083392,0.011865234,529,287,3644.353319168091,0.055216312408447266
1085440,1820.3568770499999,1919.91,-0.00038245803,0.0014377648,17.791716,4.727508,1085440,0.0109375,530,288,3651.471385717392,0.12868732213974
1087488,1820.4616025399998,1919.91,-0.001136272,0.0016315453,19.156673,4.732188,1087488,0.015478516,531,288,3658.562783241272,0.09494274854660034
1089536,1820.11297404,1919.91,-0.0004347714,0.0007665145,18.93526,4.7393627,1089536,0.00625,532,287,3665.663037776947,2.0444393157958984e-05
1091584,1820.2086795300002,1919.91,0.00036499224,0.00053064036,17.809877,4.7475653,1091584,0.0026367188,533,288,3672.788690805435,0.1024208664894104
1093632,1820.6510409500002,1919.91,-0.0013099745,0.0022634706,18.913612,4.7457094,1093632,0.022314453,534,290,3679.8796966075897,-0.003655076026916504
1095680,1820.4134790000003,1919.91,-0.0015519935,0.0024520415,18.541897,4.7501483,1095680,0.022607422,535,287,3686.9211263656616,-0.04543125629425049
1097728,1819.9639351300002,1919.91,-0.0017492013,0.0020055012,18.512602,4.7591662,1097728,0.018994141,536,287,3694.048057079315,0.036261796951293945
1099776,1824.5471489600002,1925.15,-0.002254836,0.003896885,17.871714,4.7475753,1099776,0.044140626,537,294,3701.168911218643,0.11295884847640991
1101824,1831.5787043200003,1932.91,-0.00014005705,0.0013007896,17.362295,4.7478523,1101824,0.012646484,538,287,3708.135808944702,0.1407206654548645
1103872,1848.16049385,1950.88,-0.0022418103,0.002241624,17.729345,4.7722607,1103872,0.024169922,539,286,3715.251053571701,0.04965507984161377
1105920,1865.1474165399998,1969.13,-0.001701595,0.0026228868,18.039413,4.7883806,1105920,0.028320312,540,285,3722.3907783031464,0.05446869134902954
1107968,1864.98128256,1969.13,-0.0009758449,0.0010583268,18.995773,4.796872,1107968,0.008886719,541,291,3729.5731620788574,-0.016770362854003906
1110016,1865.40338955,1969.13,-4.9592803e-05,0.0007042363,18.893566,4.804271,1110016,0.003515625,542,288,3736.608402490616,-0.040300607681274414
1112064,1865.4284825799998,1969.13,-0.00053249125,0.0014630313,18.061337,4.805465,1112064,0.013574218,543,289,3743.7012038230896,0.06964582204818726
1114112,1865.4061463799999,1969.13,-0.002892757,0.0026872673,18.36701,4.7989755,1114112,0.03046875,544,287,3750.775622844696,0.010217547416687012
1116160,1856.1428144,1959.81,-0.002242682,0.0015044423,34.637215,4.801397,1116160,0.015380859,545,287,3757.894510269165,0.0739126205444336
1118208,1853.43456361,1957.62,-0.0030420464,0.0025058102,34.117634,4.810029,1118208,0.02602539,546,291,3765.012266397476,0.12234359979629517
1120256,1856.1436158200002,1960.64,-0.0010722994,0.0024672616,17.583086,4.803333,1120256,0.023730468,547,286,3772.0467143058777,0.15195226669311523
1122304,1851.74618551,1956.23,-0.004596429,0.0025521482,28.493328,4.7995796,1122304,0.029785156,548,287,3779.205582857132,0.37535035610198975
1124352,1833.9672663800002,1937.11,-0.0022861115,0.0013533345,27.12566,4.815486,1124352,0.0107421875,549,286,3786.3231415748596,0.41554850339889526
1126400,1828.0421403100001,1930.9,-0.0019203512,0.0015459058,15.432379,4.824549,1126400,0.014746094,550,290,3793.476129770279,0.2674689292907715
1128448,1813.75490792,1916.4,-0.0032794916,0.0042715655,29.171152,4.8366523,1128448,0.050195314,551,289,3800.538583755493,0.355757474899292
1130496,1813.8136771999998,1916.4,-0.0015785688,0.001557616,17.253,4.8423543,1130496,0.011816407,552,287,3807.605818748474,0.2078837752342224
1132544,1805.31550761,1907.49,-0.003099491,0.0024890783,12.846167,4.8457537,1132544,0.028076172,553,289,3814.735553264618,0.517185777425766
1134592,1805.36926232,1907.49,-0.00029445,0.0010880503,18.326008,4.8577642,1134592,0.0053222654,554,289,3821.818181991577,0.057780325412750244
1136640,1801.8124206700002,1903.43,-0.0011933658,0.0015386881,14.092447,4.8694468,1136640,0.016601562,555,286,3828.8928117752075,0.40274423360824585
1138688,1801.3388467900002,1903.43,-0.0005366886,0.0012147765,18.404095,4.8863173,1138688,0.010498047,556,291,3836.0460641384125,0.11755937337875366
1140736,1800.9724944999998,1903.43,-0.0015368013,0.001950589,18.790869,4.8933983,1140736,0.019482423,557,287,3843.083461046219,8.58306884765625e-05
1142784,1801.2669314299999,1903.43,-0.0007301057,0.0023177383,18.36621,4.896673,1142784,0.024560547,558,288,3850.2192771434784,0.07613646984100342
1144832,1801.0602234899998,1903.43,-0.0041234624,0.002867897,18.242151,4.9064183,1144832,0.030615235,559,290,3857.3183686733246,0.07042473554611206
1146880,1801.1125974400002,1903.43,-0.0016221054,0.0020680637,18.991695,4.9072866,1146880,0.02216797,560,291,3864.3749883174896,-0.02257680892944336
1148928,1801.7514667000003,1903.43,0.0004918713,0.0010879904,17.832539,4.905836,1148928,0.01015625,561,288,3871.393246650696,0.14847850799560547
1150976,1801.6330303399998,1903.43,-0.0023741107,0.0015639024,18.081457,4.9250555,1150976,0.014160156,562,288,3878.491212129593,0.08697950839996338
1153024,1802.08712814,1903.43,-0.0009187682,0.001127919,18.986128,4.951819,1153024,0.009814453,563,286,3885.5866243839264,-0.019257187843322754
1155072,1802.0392121999998,1903.43,-0.0036378794,0.0032121302,18.47425,4.974006,1155072,0.039013673,564,287,3892.7294340133667,0.058102428913116455
1157120,1802.1397452600002,1903.43,-0.0018190893,0.0017322408,18.488916,4.9855986,1157120,0.015380859,565,291,3899.845890045166,0.0521925687789917
1159168,1802.46965165,1903.43,-0.0012159623,0.0016425794,18.903242,4.9776983,1159168,0.0125488285,566,285,3906.8632695674896,0.024329662322998047
1161216,1802.6554333299998,1903.43,-0.00018254542,0.0008484585,17.591534,4.974017,1161216,0.006298828,567,287,3914.0485939979553,0.20113974809646606
1163264,1802.8776919299999,1903.43,-0.0007267304,0.00092048105,18.597687,4.9781394,1163264,0.0048828125,568,290,3921.172688484192,0.15162569284439087
1165312,1802.89849504,1903.43,-0.0007817697,0.0021531365,18.828306,4.9713664,1165312,0.01665039,569,294,3928.218556880951,0.09670054912567139
1167360,1803.0295327299996,1903.43,-0.0030080392,0.0043704505,18.075829,4.9610305,1167360,0.054882813,570,291,3935.1835374832153,0.11775469779968262
1169408,1803.53491896,1903.43,-0.001205195,0.0029822672,19.231983,4.966207,1169408,0.034863282,571,292,3942.2139086723328,0.007994771003723145
1171456,1803.5521196399995,1903.43,-0.0014094331,0.0026558512,18.25097,4.980771,1171456,0.026708985,572,290,3949.228272676468,0.06984621286392212
1173504,1803.2943623499998,1903.43,-0.0016827502,0.002340207,18.956696,5.0017633,1173504,0.026367188,573,291,3956.278788328171,0.013743996620178223
1175552,1803.0469761699997,1903.43,-0.0021278344,0.0022734297,18.341976,5.0031195,1175552,0.02451172,574,292,3963.30655670166,0.08188742399215698
1177600,1802.8548713599998,1903.43,-0.0036270686,0.004071243,18.835468,4.996489,1177600,0.05283203,575,292,3970.3099155426025,-0.015268564224243164
1179648,1803.1897636399997,1903.43,-0.0011700953,0.0020936418,18.977604,4.9945016,1179648,0.01796875,576,291,3977.31103515625,0.031954824924468994
1181696,1802.8123078499996,1903.43,-0.0018055408,0.0017200004,18.162052,5.0076766,1181696,0.019042969,577,292,3984.337320804596,0.12525123357772827
1183744,1802.85124965,1903.43,-0.0026049768,0.001556698,18.08617,5.016739,1183744,0.014550781,578,290,3991.346874475479,0.11123484373092651
1185792,1803.1538920699998,1903.43,-0.0015024857,0.0026266738,18.229038,5.0181503,1185792,0.028466797,579,289,3998.3913094997406,0.11230438947677612
1187840,1803.72667624,1903.43,0.0005974215,0.00080987596,18.817944,5.020773,1187840,0.0041015623,580,290,4005.4688732624054,0.01984328031539917
1189888,1804.2038192999999,1903.43,-0.004264618,0.0026303641,17.856705,5.029011,1189888,0.03305664,581,294,4012.517902135849,0.09398150444030762
1191936,1820.8893344500002,1920.85,-0.00080354494,0.0017319527,19.37565,5.0332665,1191936,0.016845703,582,292,4019.4828844070435,0.0037956833839416504
1193984,1837.4844556500002,1938.52,-0.0018126005,0.0034424178,17.68577,5.045953,1193984,0.036230467,583,295,4026.48486495018,0.11743694543838501
1196032,1837.2403137000003,1938.52,-0.0018079939,0.0022297702,19.24036,5.064216,1196032,0.022021484,584,294,4033.405597925186,-0.023081660270690918
1198080,1837.56113202,1938.52,-0.0009920725,0.0021623787,18.723036,5.0765576,1198080,0.021875,585,290,4040.366226196289,0.04132676124572754
1200128,1831.1264032400002,1931.8,-0.0017288318,0.004037935,35.980675,5.076373,1200128,0.04873047,586,296,4047.423308610916,0.05884593725204468
1202176,1831.5505022700004,1931.8,-3.0860974e-05,0.0008678843,19.069942,5.0740285,1202176,0.004003906,587,292,4054.339140892029,-0.025453686714172363
1204224,1831.5326943299997,1931.8,-0.0023197227,0.002075164,19.039257,5.066984,1204224,0.02109375,588,290,4061.3345658779144,0.02763289213180542
1206272,1831.9687231799999,1931.8,-0.0016956225,0.002552407,17.901775,5.0610723,1206272,0.024072265,589,289,4068.397356271744,0.11233675479888916
1208320,1832.2373428799995,1931.8,-0.0011771407,0.001457797,17.46703,5.0560045,1208320,0.010009766,590,295,4075.464249610901,0.14104294776916504
1210368,1832.4944926299995,1931.8,-0.0017631328,0.0037821191,18.714054,5.0501337,1210368,0.0418457,591,294,4082.3862266540527,0.08241254091262817
1212416,1832.6904489399997,1931.8,-0.0009502723,0.0027648653,18.608784,5.043081,1212416,0.026757812,592,294,4089.3343760967255,0.09385687112808228
1214464,1832.47880106,1931.8,-0.0019203376,0.0021087723,18.563938,5.0532236,1214464,0.022265624,593,296,4096.293435573578,0.06973063945770264
1216512,1832.2991771799998,1931.8,-0.002305109,0.0021357716,18.805182,5.074974,1216512,0.019482423,594,290,4103.2074229717255,0.06955814361572266
1218560,1832.41388057,1931.8,-0.00032687635,0.0014955685,19.26611,5.0838094,1218560,0.011816407,595,296,4110.266612768173,-0.04241907596588135
1220608,1832.5250734400001,1931.8,-0.0014248074,0.003050669,19.007969,5.0893183,1220608,0.032226562,596,295,4117.185203552246,-0.03946709632873535
1222656,1832.5617793899999,1931.8,-0.002689763,0.0025204807,18.77136,5.09432,1222656,0.023925781,597,299,4124.128304719925,0.0003992319107055664
1224704,1831.9615362499999,1931.8,-0.00054378656,0.0014776799,18.852564,5.102299,1224704,0.0076660155,598,301,4130.960410356522,0.04524189233779907
1226752,1831.9590448700003,1931.8,-0.0023971228,0.0022619548,18.714527,5.0980506,1226752,0.022802735,599,294,4137.759552955627,0.03998851776123047
1228800,1831.8036303600002,1931.8,-0.0008091326,0.0025985364,19.370867,5.091409,1228800,0.029443359,600,302,4144.724350690842,-0.026572704315185547
1230848,1817.0231654300003,1916.67,-0.0038676932,0.0025192248,32.859398,5.0894737,1230848,0.024316406,601,299,4151.492870092392,0.20649391412734985
1232896,1817.7074263200004,1916.67,-0.0007200045,0.00215631,19.041782,5.0886464,1232896,0.020458985,602,297,4158.329506635666,-0.03087639808654785
1234944,1817.7051812900004,1916.67,-0.0040663327,0.0021590847,17.758419,5.1001797,1234944,0.020214844,603,302,4165.2147607803345,0.1378454566001892
1236992,1817.7311835900002,1916.67,-0.0028157004,0.0021280898,18.898476,5.1002584,1236992,0.021142578,604,296,4171.992295742035,0.011117279529571533
1239040,1817.7113816800002,1916.67,-0.00020488589,0.00080830837,19.066038,5.0883474,1239040,0.0026855469,605,300,4178.902541637421,0.010903000831604004
1241088,1818.0525335000002,1916.67,0.00026734255,0.002467089,19.108585,5.081613,1241088,0.027783204,606,305,4185.712967157364,0.01602303981781006
1243136,1817.7319377499998,1916.67,-0.0012592146,0.0021767546,18.331049,5.077298,1243136,0.019726563,607,302,4192.420738220215,0.045564353466033936
1245184,1817.7359381599997,1916.67,-0.0011813279,0.003637242,17.91197,5.0804677,1245184,0.037890624,608,302,4199.194903850555,0.14213794469833374
1247232,1818.2548488499995,1916.67,-0.00043645818,0.0014437594,18.676172,5.076455,1247232,0.010253906,609,302,4205.974408149719,0.046403706073760986
1249280,1818.1270010199996,1916.67,-0.00086357136,0.0014676369,18.459518,5.0897894,1249280,0.011816407,610,305,4212.736797332764,0.03755068778991699
1251328,1818.0390167199998,1916.67,-0.0034646299,0.003436402,19.063162,5.107016,1251328,0.037988283,611,297,4219.4367525577545,0.016836345195770264
1253376,1817.9471630100002,1916.67,-0.00088241947,0.0021048705,19.167788,5.12119,1253376,0.019677734,612,303,4226.311897039413,-0.024306893348693848
1255424,1817.9788769699999,1916.67,-0.0038925558,0.005512732,18.731863,5.126345,1255424,0.069042966,613,303,4233.065562009811,0.01988297700881958
1257472,1818.18656968,1916.67,-0.0019464986,0.005177472,18.668407,5.130509,1257472,0.060546875,614,302,4239.804810762405,0.05100530385971069
1259520,1818.36043196,1916.67,0.00027730333,0.002100968,18.501348,5.1410437,1259520,0.020019531,615,297,4246.578758955002,0.10282784700393677
1261568,1818.3459721699996,1916.67,-0.00037112943,0.0011150263,18.666325,5.140807,1261568,0.0069335937,616,299,4253.473153591156,0.03436076641082764
1263616,1818.36283593,1916.67,-0.002402427,0.0034130453,18.436996,5.152112,1263616,0.03881836,617,300,4260.309784889221,0.027450144290924072
1265664,1818.6564854800004,1916.67,-0.0015950218,0.0019373624,18.612856,5.167945,1265664,0.020166015,618,297,4267.129801034927,0.016551077365875244
1267712,1818.4630763000005,1916.67,-0.00021207014,0.0017779015,18.583576,5.1646776,1267712,0.013720703,619,295,4274.010735034943,0.01538914442062378
1269760,1818.3098217000006,1916.67,-0.0023069647,0.004098592,18.95059,5.1650953,1269760,0.045996092,620,295,4280.954578399658,-0.012176275253295898
1271808,1819.0947065100004,1916.67,-0.0014580578,0.0023829374,19.026665,5.163671,1271808,0.020751953,621,294,4287.897194623947,-0.02039802074432373
1273856,1819.7547542300006,1916.67,-0.0018460797,0.0031627342,19.444365,5.15324,1273856,0.031689454,622,299,4294.854340553284,-0.03172194957733154
1275904,1820.0029239500002,1916.67,-0.001382369,0.003417677,18.984255,5.1638913,1275904,0.039257813,623,297,4301.687064886093,0.00894850492477417
1277952,1820.0452341800005,1916.67,-0.00083472795,0.0028637727,18.933022,5.1686296,1277952,0.030419922,624,297,4308.580683469772,-0.030869722366333008
1280000,1820.2977245800002,1916.67,-0.005230965,0.006142835,17.54138,5.1599164,1280000,0.07172851,625,295,4315.477064371109,0.08673250675201416
1282048,1820.39272914,1916.67,-0.0035136603,0.002977513,17.180714,5.1675067,1282048,0.034472656,626,296,4322.416661024094,0.1644698977470398
1284096,1820.15218407,1916.67,-0.0018225161,0.0029519754,19.044209,5.1813664,1284096,0.030712891,627,295,4329.327518463135,-0.0085219144821167
1286144,1820.53620245,1916.67,-0.0006103094,0.0018079288,18.157883,5.1808634,1286144,0.016210938,628,298,4336.259615898132,0.06545817852020264
1288192,1821.2914119899997,1916.67,-0.001653493,0.0030355486,18.733057,5.183941,1288192,0.034375,629,298,4343.116680622101,0.029179394245147705
1290240,1821.5642939899997,1916.67,-0.005402868,0.0041509946,18.465343,5.2032156,1290240,0.051220704,630,299,4349.969712495804,0.05114150047302246
1292288,1822.2072382599997,1916.67,-0.0034212365,0.0029212998,19.238071,5.225661,1292288,0.03237305,631,298,4356.81612944603,-0.013488292694091797
1294336,1822.9362641799996,1916.67,-0.0010001401,0.0018768085,18.936161,5.2297754,1294336,0.017333984,632,300,4363.68025636673,0.015939176082611084
1296384,1823.2382002299998,1916.67,-0.0015155126,0.001829192,18.578897,5.219989,1296384,0.013867187,633,301,4370.50052523613,0.07886886596679688
1298432,1823.64235111,1916.67,-0.0052366154,0.0048438413,18.93471,5.219293,1298432,0.058496095,634,299,4377.301906585693,0.046891987323760986
1300480,1823.8144122600002,1916.67,0.00032226965,0.0011333285,19.303953,5.2256746,1300480,0.0061035156,635,299,4384.146031856537,0.020160317420959473
1302528,1811.4795587800002,1903.56,-0.0012006984,0.00074816117,16.142357,5.237076,1302528,0.0060546873,636,305,4390.981281757355,0.28966742753982544
1304576,1811.8889990100004,1903.56,-0.00075563113,0.002618627,19.068958,5.2568855,1304576,0.027148437,637,301,4397.689068078995,0.022134006023406982
1306624,1811.9286572600004,1903.56,-0.0023106472,0.0035872671,18.554104,5.2537756,1306624,0.034765624,638,297,4404.48121547699,0.04852777719497681
1308672,1821.2450468600002,1912.88,-0.00051996304,0.0013761692,18.748444,5.247944,1308672,0.011474609,639,296,4411.362994432449,0.04786902666091919
1310720,1832.3394647700002,1923.88,-0.00022124394,0.0014635926,18.684633,5.260352,1310720,0.0128417965,640,301,4418.280831813812,0.07060080766677856
