total_timesteps,value_loss,clipfrac,fps,policy_entropy,serial_timesteps,approxkl,n_updates,explained_variance,ep_reward_mean,policy_loss,ep_len_mean,time_elapsed
2691072,20.149057,0.028222656,284,4.9041624,2691072,0.002719032,1314,0.007873713970184326,1967.38,0.0012228636,2049.0,8546.026589393616
2693120,20.400637,0.03388672,285,4.9108458,2693120,0.0031479262,1315,-0.0024188756942749023,1967.47,0.0012020989,2049.0,8553.22072315216
2695168,21.660816,0.085839845,287,4.909395,2695168,0.006615325,1316,0.6636317670345306,1968.21,-0.0019620226,2049.0,8560.401216506958
2697216,20.513536,0.049365234,286,4.9165773,2697216,0.0040675835,1317,0.6301801800727844,1966.98,0.00010866673,2049.0,8567.53867650032
2699264,20.304756,0.12924805,281,4.924743,2699264,0.009781247,1318,-0.0005118846893310547,1966.92,-0.0034863115,2049.0,8574.68573141098
2701312,22.566921,0.08232422,287,4.925478,2701312,0.0064975135,1319,0.5312864780426025,1967.11,-0.00048638694,2049.0,8581.969023942947
2703360,20.212034,0.06938477,287,4.9339175,2703360,0.0057940395,1320,0.00645899772644043,1966.21,-0.0012850446,2049.0,8589.099979400635
2705408,20.418613,0.057373047,287,4.953574,2705408,0.0048959516,1321,-0.004467129707336426,1966.73,-0.0016491215,2049.0,8596.227777004242
2707456,20.545286,0.035253905,286,4.9602985,2707456,0.0031870797,1322,-0.014118790626525879,1967.4,0.00082495203,2049.0,8603.361936330795
2709504,20.259954,0.056005858,284,4.971471,2709504,0.004634413,1323,0.03474688529968262,1968.73,0.00029108635,2049.0,8610.512264490128
2711552,20.24631,0.03984375,284,4.98571,2711552,0.0036324926,1324,0.005500078201293945,1968.81,-0.00018050491,2049.0,8617.718806028366
2713600,20.773846,0.04941406,284,5.0047727,2713600,0.0039671003,1325,0.03907841444015503,1968.78,0.00060554146,2049.0,8624.918120861053
2715648,21.339046,0.07519531,282,5.015341,2715648,0.0060246354,1326,0.18240386247634888,1968.31,-0.0024864608,2049.0,8632.120136976242
2717696,20.425356,0.08574219,285,5.0169554,2717696,0.0073703825,1327,-0.0018763542175292969,1969.13,-0.001555769,2049.0,8639.37355709076
2719744,20.342709,0.04321289,282,5.0184436,2719744,0.003651566,1328,0.013882875442504883,1971.23,0.00029140024,2049.0,8646.548471212387
2721792,21.451633,0.046777345,284,5.0216556,2721792,0.004217249,1329,0.5955171585083008,1977.44,0.00025606813,2049.0,8653.801987409592
2723840,21.441322,0.007373047,285,5.019947,2723840,0.00123901,1330,0.1283474564552307,1980.45,0.00026827518,2049.0,8661.007659196854
2725888,20.247753,0.045947265,285,5.0133605,2725888,0.003948911,1331,0.017857909202575684,1983.39,-0.00024418603,2049.0,8668.1750228405
2727936,20.569843,0.020068359,286,5.008039,2727936,0.0022290165,1332,0.706301361322403,1985.85,-0.0006566282,2049.0,8675.34186244011
2729984,20.036856,0.04848633,282,4.9982443,2729984,0.0041296715,1333,0.015652894973754883,1986.13,-0.0014267863,2049.0,8682.505056142807
2732032,20.114347,0.052783202,279,4.994323,2732032,0.0042810277,1334,0.008834600448608398,1988.57,-0.0011654913,2049.0,8689.769751787186
2734080,20.345242,0.051708985,286,5.0024652,2734080,0.0043278025,1335,0.140968918800354,1988.9,-0.00046949036,2049.0,8697.096160173416
2736128,20.701359,0.04458008,283,5.008702,2736128,0.0037366687,1336,0.060359299182891846,1990.32,-0.0010470719,2049.0,8704.241946458817
2738176,22.10707,0.018164063,286,5.0139494,2738176,0.0021455276,1337,0.7591346651315689,1990.86,-8.376201e-05,2049.0,8711.455726146698
2740224,20.464571,0.056103516,282,5.024974,2740224,0.005036457,1338,0.016937971115112305,1988.67,-0.002031339,2049.0,8718.60790848732
2742272,20.635967,0.071826175,281,5.0371666,2742272,0.005877073,1339,0.10779118537902832,1988.32,-0.0030717466,2049.0,8725.86681008339
2744320,20.198687,0.04975586,279,5.042195,2744320,0.004451125,1340,-0.0012470483779907227,1987.96,-9.8963894e-05,2049.0,8733.141534805298
2746368,20.338902,0.043798827,280,5.0437126,2746368,0.0035515241,1341,0.011297821998596191,1988.28,-0.00013739437,2049.0,8740.464220046997
2748416,20.216658,0.06347656,279,5.038957,2748416,0.0052421126,1342,0.007696032524108887,1988.79,-0.004692804,2049.0,8747.763237476349
2750464,20.743801,0.07075195,281,5.035452,2750464,0.0058125583,1343,0.36169904470443726,1988.53,-0.0028730826,2049.0,8755.08214879036
2752512,20.75455,0.035791017,286,5.0277987,2752512,0.003444137,1344,0.13120204210281372,1988.46,-9.550557e-05,2049.0,8762.34886097908
2754560,20.137554,0.045458984,283,5.025332,2754560,0.004014381,1345,0.01139920949935913,1988.77,-9.715242e-06,2049.0,8769.511909008026
2756608,19.47868,0.06826172,285,5.0290694,2756608,0.005524197,1346,0.09040546417236328,1988.71,-0.00022245292,2049.0,8776.732461452484
2758656,20.16107,0.07353516,287,5.038821,2758656,0.005634114,1347,0.017922401428222656,1988.93,-0.0022206749,2049.0,8783.90912771225
2760704,20.397484,0.070410155,281,5.0364423,2760704,0.0054716696,1348,-0.00023233890533447266,1988.76,-0.0013349692,2049.0,8791.044085979462
2762752,20.65362,0.059912108,284,5.035123,2762752,0.005141705,1349,0.0874132513999939,1988.94,-0.0006802081,2049.0,8798.311218261719
2764800,20.479998,0.06367187,286,5.0371604,2764800,0.0049401475,1350,0.03758889436721802,1988.68,-0.0014146118,2049.0,8805.522426366806
2766848,20.215885,0.08427735,284,5.03447,2766848,0.0071962858,1351,0.04582005739212036,1988.71,-0.0029330996,2049.0,8812.685417175293
2768896,20.282604,0.052685548,282,5.032511,2768896,0.0045494745,1352,-0.005240201950073242,1989.1,-0.00063594826,2049.0,8819.898231744766
2770944,20.208149,0.045410156,282,5.030671,2770944,0.003956507,1353,-0.008852720260620117,1989.06,0.00073208555,2049.0,8827.153135299683
2772992,22.10443,0.06074219,281,5.038155,2772992,0.004837037,1354,0.6216422617435455,1990.26,-0.00083092804,2049.0,8834.403371572495
2775040,20.441296,0.044189453,281,5.03572,2775040,0.0036926114,1355,-0.013585209846496582,1988.53,0.00079538405,2049.0,8841.681531906128
2777088,20.993883,0.054833986,280,5.0339117,2777088,0.0049874615,1356,0.5476685166358948,1988.72,0.00046032722,2049.0,8848.959875106812
2779136,20.364029,0.054833986,283,5.036224,2779136,0.0047555296,1357,0.06367993354797363,1989.13,-0.00023039458,2049.0,8856.263643741608
2781184,20.45575,0.03754883,284,5.0501313,2781184,0.0033044447,1358,0.5246464312076569,1989.72,0.0006042186,2049.0,8863.500503778458
2783232,20.171028,0.17138672,285,5.072821,2783232,0.013347807,1359,0.005956590175628662,1990.75,-0.006640382,2049.0,8870.695098400116
2785280,20.417576,0.047949217,285,5.088416,2785280,0.0040700426,1360,0.7082612812519073,1990.78,0.00016923888,2049.0,8877.858651161194
2787328,20.75152,0.0730957,285,5.1104913,2787328,0.0056789005,1361,0.40831875801086426,1990.79,0.0010471954,2049.0,8885.036450386047
2789376,21.025097,0.032177735,279,5.1326394,2789376,0.002904647,1362,0.11539900302886963,1990.56,0.00019000885,2049.0,8892.222610712051
2791424,20.965523,0.035449218,283,5.158596,2791424,0.003122997,1363,0.3238987922668457,1991.82,-0.0007529539,2049.0,8899.556346178055
2793472,20.460957,0.043554686,283,5.1706,2793472,0.0040837885,1364,0.0035322904586791992,1991.26,-0.00037042593,2049.0,8906.776178121567
2795520,20.424648,0.051074218,282,5.164529,2795520,0.00468171,1365,0.00854569673538208,1992.81,-0.0006648637,2049.0,8914.00332903862
2797568,21.054752,0.054589845,285,5.1689935,2797568,0.0044161663,1366,0.08801019191741943,1993.88,0.00052035163,2049.0,8921.265382766724
2799616,20.763014,0.064697266,283,5.17546,2799616,0.005267983,1367,0.1529703140258789,1994.16,-0.0023371396,2049.0,8928.448273420334
2801664,20.33126,0.06577148,283,5.175085,2801664,0.005882089,1368,-0.004535794258117676,1993.95,0.0009660268,2049.0,8935.66784119606
2803712,20.140293,0.034960937,284,5.1942363,2803712,0.003161459,1369,0.054549992084503174,1993.92,-0.00030075165,2049.0,8942.884971618652
2805760,20.327888,0.06557617,283,5.2113695,2805760,0.006043718,1370,0.4987155795097351,1993.7,-0.00018270637,2049.0,8950.091428279877
2807808,20.859291,0.06694336,285,5.2150545,2807808,0.0052861823,1371,0.08001315593719482,1992.86,-0.00043699756,2049.0,8957.323098659515
2809856,20.531147,0.086083986,283,5.216253,2809856,0.0072754486,1372,0.5710075795650482,1992.56,-0.0020760903,2049.0,8964.497863054276
2811904,20.17197,0.06416015,285,5.22116,2811904,0.005395834,1373,0.3597220182418823,1992.36,0.001537381,2049.0,8971.716430425644
2813952,19.998447,0.06977539,284,5.230112,2813952,0.006728577,1374,0.015166401863098145,1992.07,-0.0019632033,2049.0,8978.891863107681
2816000,20.418783,0.03642578,283,5.2573404,2816000,0.0033128783,1375,0.3341204524040222,1993.04,-0.00035951665,2049.0,8986.093989610672
2818048,20.161325,0.095214844,285,5.2752495,2818048,0.008618375,1376,0.35045599937438965,1993.06,-0.0017938375,2049.0,8993.310609579086
2820096,20.210262,0.054736327,288,5.2858353,2820096,0.0045446986,1377,0.0017105937004089355,1992.56,-0.001466708,2049.0,9000.4887444973
2822144,20.59734,0.035595704,287,5.286266,2822144,0.0031609354,1378,-0.0006598234176635742,1992.64,0.0002215751,2049.0,9007.59692645073
2824192,20.601368,0.047460936,282,5.290038,2824192,0.00403347,1379,0.6824884712696075,1992.55,0.0005182396,2049.0,9014.72486615181
2826240,20.406162,0.038183592,280,5.2960925,2826240,0.0034818153,1380,0.002340078353881836,1991.52,-0.00035053815,2049.0,9021.985404491425
2828288,20.556608,0.08867188,283,5.289941,2828288,0.007384813,1381,0.003885924816131592,1991.71,-0.0027517504,2049.0,9029.282706737518
2830336,20.213657,0.07490234,283,5.2868185,2830336,0.006569849,1382,0.008192062377929688,1992.26,-0.0018631086,2049.0,9036.514166593552
2832384,20.296158,0.031689454,283,5.296251,2832384,0.0028540732,1383,0.0055353641510009766,1992.49,-7.299417e-05,2049.0,9043.744053840637
2834432,20.22469,0.061572265,280,5.289254,2834432,0.005460362,1384,0.0003451108932495117,1994.93,-0.0010631547,2049.0,9050.970892429352
2836480,20.550388,0.072070315,281,5.2800374,2836480,0.00548026,1385,0.0668455958366394,1998.71,-0.0006259148,2049.0,9058.268495082855
2838528,20.08866,0.046875,283,5.283363,2838528,0.004142424,1386,0.017180919647216797,2002.12,-0.0019258203,2049.0,9065.545796394348
2840576,20.33094,0.0496582,282,5.2981787,2840576,0.0043057776,1387,-0.001129746437072754,2002.76,-0.0005056165,2049.0,9072.778349637985
2842624,20.384336,0.042626955,281,5.3006396,2842624,0.003963953,1388,0.044403672218322754,2004.82,-0.0013812516,2049.0,9080.026240825653
2844672,20.261604,0.051611327,282,5.300966,2844672,0.004162263,1389,-0.0001367330551147461,2004.77,9.2697956e-05,2049.0,9087.30836558342
2846720,20.309498,0.051464844,284,5.317559,2846720,0.0040400717,1390,-0.0037850141525268555,2005.77,-1.276015e-05,2049.0,9094.563761472702
2848768,20.220219,0.064697266,284,5.34148,2848768,0.005428034,1391,0.0028204917907714844,2005.75,-0.0021829738,2049.0,9101.754177570343
2850816,20.89021,0.017724609,283,5.3406878,2850816,0.00214971,1392,0.09703677892684937,2005.28,-0.00022255354,2049.0,9108.951824188232
2852864,20.015087,0.07851563,285,5.343745,2852864,0.0064739636,1393,0.019153058528900146,2006.43,-0.0027699913,2049.0,9116.17619919777
2854912,20.26914,0.031201173,283,5.365687,2854912,0.002828845,1394,0.011332869529724121,2006.62,-0.00048445966,2049.0,9123.358296871185
2856960,20.47189,0.06962891,284,5.378603,2856960,0.0054847742,1395,0.0015537738800048828,2007.01,-0.0013069635,2049.0,9130.590454339981
2859008,20.098263,0.028808594,280,5.375378,2859008,0.002659146,1396,0.06717109680175781,2007.01,0.00021586572,2049.0,9137.79770231247
2861056,20.67983,0.020410156,284,5.3757443,2861056,0.0021032416,1397,0.005375325679779053,2006.65,0.00031198855,2049.0,9145.10947227478
2863104,19.59709,0.082373045,281,5.386867,2863104,0.007859656,1398,0.04483753442764282,2007.01,0.0006337536,2049.0,9152.317853450775
2865152,20.36046,0.07109375,281,5.402677,2865152,0.0058432333,1399,-0.012815594673156738,2007.01,-0.00048757385,2049.0,9159.596342802048
2867200,22.24356,0.038427733,281,5.4093328,2867200,0.0035277002,1400,0.4595981240272522,2008.21,0.0006714285,2049.0,9166.871726751328
2869248,20.152712,0.046826173,281,5.4105506,2869248,0.0039000958,1401,0.009310543537139893,2007.41,-0.00066312414,2049.0,9174.150184869766
2871296,20.394152,0.04941406,280,5.4144325,2871296,0.004077212,1402,0.017505526542663574,2007.48,-0.00085802935,2049.0,9181.42831158638
2873344,20.248302,0.028320312,285,5.407791,2873344,0.002704306,1403,0.19158554077148438,2007.37,-0.000602162,2049.0,9188.731027841568
2875392,20.84309,0.033984374,283,5.4096723,2875392,0.0031576983,1404,0.13736063241958618,2006.99,-6.351047e-05,2049.0,9195.907540798187
2877440,20.244728,0.041992188,284,5.417689,2877440,0.003838148,1405,0.005246520042419434,2006.43,-0.00070166844,2049.0,9203.132275104523
2879488,20.092236,0.045410156,281,5.404563,2879488,0.003956644,1406,0.009549975395202637,2007.25,-0.00052631914,2049.0,9210.342157840729
2881536,20.516102,0.03125,280,5.3931265,2881536,0.0029106385,1407,0.04480820894241333,2007.69,-0.0019561457,2049.0,9217.63005399704
2883584,20.174036,0.04321289,278,5.402983,2883584,0.0037875432,1408,-0.003572702407836914,2008.0,-5.563118e-05,2049.0,9224.926899194717
2885632,20.362556,0.025537109,283,5.4157386,2885632,0.0025263238,1409,0.016475319862365723,2008.03,-7.996838e-05,2049.0,9232.295053958893
2887680,20.219563,0.0574707,281,5.405879,2887680,0.0052538123,1410,0.008584320545196533,2008.0,-0.0016050225,2049.0,9239.509664773941
2889728,20.35135,0.04345703,283,5.3961763,2889728,0.0037848044,1411,-0.00980222225189209,2008.89,-0.00018378254,2049.0,9246.776010513306
2891776,20.339432,0.020947266,282,5.398265,2891776,0.0020857197,1412,0.01379084587097168,2009.24,0.00063778856,2049.0,9254.010871648788
2893824,20.141157,0.09267578,285,5.4014945,2893824,0.0071891407,1413,0.04674839973449707,2009.2,-0.0025157176,2049.0,9261.270224809647
2895872,20.278534,0.04575195,281,5.3971543,2895872,0.004019455,1414,-0.001368880271911621,2009.63,0.0010580064,2049.0,9268.438581466675
2897920,20.384167,0.027685547,280,5.387466,2897920,0.0026726548,1415,0.0064730048179626465,2009.66,0.00040686835,2049.0,9275.723232269287
2899968,20.123074,0.019091796,280,5.3894944,2899968,0.0018624531,1416,0.011892914772033691,2009.7,0.0005850575,2049.0,9283.016558408737
2902016,20.157204,0.02890625,279,5.3933578,2902016,0.0026227715,1417,0.300805926322937,2011.62,0.00075641565,2049.0,9290.307467222214
2904064,20.403774,0.038671874,279,5.38422,2904064,0.00337037,1418,0.01269996166229248,2011.98,0.0007336795,2049.0,9297.631830453873
2906112,22.515629,0.08706055,283,5.3813415,2906112,0.0073257536,1419,0.11504727602005005,2011.31,-0.003931016,2049.0,9304.97369647026
2908160,20.16161,0.023046875,280,5.3841753,2908160,0.0022589487,1420,0.0015171170234680176,2013.1,0.00068109203,2049.0,9312.201303005219
2910208,20.404787,0.022509765,282,5.383956,2910208,0.002331328,1421,0.6969025731086731,2013.13,0.00018486862,2049.0,9319.501620292664
2912256,20.313154,0.08427735,284,5.377264,2912256,0.0067895553,1422,0.0008425116539001465,2012.13,-0.00303911,2049.0,9326.762163162231
2914304,20.296394,0.0375,283,5.3891864,2914304,0.0032563028,1423,-0.004422903060913086,2012.01,0.0012379052,2049.0,9333.964441299438
2916352,20.538048,0.04892578,284,5.4014297,2916352,0.0040902654,1424,0.0760619044303894,2012.11,-0.0015573138,2049.0,9341.201532363892
2918400,20.271048,0.037402343,281,5.4151297,2918400,0.0032671741,1425,0.022853374481201172,2011.76,0.0016006336,2049.0,9348.394082069397
2920448,20.114925,0.074560545,286,5.4362392,2920448,0.006647931,1426,0.013367891311645508,2012.03,-0.0041470365,2049.0,9355.66628074646
2922496,20.7362,0.050927736,284,5.4481487,2922496,0.0042556226,1427,0.6018573939800262,2012.65,-0.002043398,2049.0,9362.815807819366
2924544,20.547894,0.032226562,284,5.4480963,2924544,0.0031555272,1428,0.015414416790008545,2011.93,-0.00043820398,2049.0,9370.02803850174
2926592,20.156492,0.057421874,283,5.451092,2926592,0.0047643897,1429,0.013036847114562988,2011.91,-3.10236e-05,2049.0,9377.240735054016
2928640,21.17136,0.045996092,282,5.463344,2928640,0.0041911923,1430,0.07819122076034546,2013.26,-0.0015150119,2049.0,9384.47546172142
2930688,20.344967,0.045947265,284,5.4737353,2930688,0.003913996,1431,0.6258965134620667,2013.61,-0.0011131136,2049.0,9391.727317094803
2932736,20.465,0.036035158,284,5.48257,2932736,0.003144844,1432,0.2538101077079773,2012.9,-0.00019199245,2049.0,9398.9186835289
2934784,20.571592,0.03984375,282,5.493045,2934784,0.0036660559,1433,0.0038995742797851562,2013.31,9.320387e-05,2049.0,9406.118248939514
2936832,21.149174,0.042626955,280,5.4926863,2936832,0.0036080119,1434,0.026005566120147705,2013.18,0.0003321119,2049.0,9413.369260549545
2938880,20.332762,0.030029297,284,5.496562,2938880,0.0027284897,1435,-0.0002652406692504883,2012.77,-0.00026825516,2049.0,9420.670363426208
2940928,20.275969,0.039160155,281,5.523362,2940928,0.003434394,1436,0.003333866596221924,2013.09,-0.00083214755,2049.0,9427.861550331116
2942976,20.355957,0.080761716,282,5.541403,2942976,0.006839844,1437,0.002900362014770508,2013.47,-0.0009179741,2049.0,9435.135452270508
2945024,20.535316,0.03461914,280,5.5386353,2945024,0.0031565998,1438,0.0163457989692688,2015.71,-8.4958316e-05,2049.0,9442.376288175583
2947072,20.374592,0.039208986,284,5.546024,2947072,0.0033128976,1439,0.009961247444152832,2015.82,0.00049965957,2049.0,9449.68898320198
2949120,21.061554,0.066992186,283,5.551106,2949120,0.005357535,1440,0.7141318917274475,2016.05,-0.0021740315,2049.0,9456.889953613281
2951168,20.640484,0.022070313,282,5.553522,2951168,0.00208284,1441,0.008519589900970459,2014.87,0.00086817367,2049.0,9464.123854637146
2953216,20.239765,0.021044921,283,5.5570164,2953216,0.0021091674,1442,-0.00040340423583984375,2014.69,0.000626378,2049.0,9471.366955041885
2955264,20.83006,0.047021486,284,5.5642366,2955264,0.003893766,1443,0.2971193790435791,2015.03,-0.00053572084,2049.0,9478.587644338608
2957312,20.463226,0.05205078,284,5.565159,2957312,0.0042170966,1444,-0.00758051872253418,2014.94,0.00068955467,2049.0,9485.782207489014
2959360,20.450724,0.02236328,285,5.5692883,2959360,0.0022017572,1445,-7.49826431274414e-05,2015.47,0.0005141971,2049.0,9492.972229003906
2961408,20.387093,0.02758789,283,5.5640664,2961408,0.0026805715,1446,0.026565730571746826,2015.3,-0.0006927897,2049.0,9500.138268232346
2963456,25.415188,0.054785155,282,5.551015,2963456,0.0043993862,1447,0.5001895427703857,2015.21,-0.0038283993,2049.0,9507.35699224472
2965504,20.109758,0.06738281,281,5.5375795,2965504,0.0061445977,1448,0.002639472484588623,2013.7,-0.0022966643,2049.0,9514.601290464401
2967552,20.430084,0.065136716,282,5.525886,2967552,0.0049785804,1449,0.0801423192024231,2013.81,-0.0013325501,2049.0,9521.881698131561
2969600,18.560627,0.054638673,279,5.5469427,2969600,0.004625699,1450,0.12392759323120117,2013.77,-0.00014714261,2049.0,9529.130307674408
2971648,20.481491,0.029394532,281,5.561865,2971648,0.0026587748,1451,0.06980913877487183,2014.12,-0.00085416716,2049.0,9536.450717926025
