ep_reward_mean,policy_loss,total_timesteps,policy_entropy,explained_variance,n_updates,approxkl,ep_len_mean,serial_timesteps,time_elapsed,clipfrac,value_loss,fps
1995.51,-0.002990693,2713600,4.9750285,0.0014349818229675293,1325,0.0075090723,2049.0,2713600,8391.564192295074,0.08916016,20.436731,282
1995.76,-0.00020891226,2715648,4.9782314,0.05472719669342041,1326,0.0045324503,2049.0,2715648,8398.816269159317,0.053125,20.732924,283
1995.39,0.0005136585,2717696,4.983243,0.003806591033935547,1327,0.003652234,2049.0,2717696,8406.029412984848,0.039160155,20.530867,286
1995.46,0.0008238148,2719744,4.979059,0.28121596574783325,1328,0.002776652,2049.0,2719744,8413.17866230011,0.031347655,21.940397,282
1994.13,-0.00024990382,2721792,4.9815555,0.026578843593597412,1329,0.003773434,2049.0,2721792,8420.42454123497,0.044140626,20.347715,285
1994.05,-0.0012749931,2723840,4.990651,0.3561282753944397,1330,0.0032234564,2049.0,2723840,8427.608099222183,0.039794922,22.5804,282
1991.96,0.00072655035,2725888,4.994117,0.42561399936676025,1331,0.0024470603,2049.0,2725888,8434.85327553749,0.026367188,20.251034,281
1991.53,0.00019141866,2727936,4.990183,0.5598324835300446,1332,0.003375773,2049.0,2727936,8442.14323759079,0.035009764,20.797304,285
1990.78,-0.0019611027,2729984,4.9877243,0.09140735864639282,1333,0.0043120803,2049.0,2729984,8449.308956384659,0.053955078,20.64922,282
1990.36,-0.0034171455,2732032,4.9754276,0.15875810384750366,1334,0.0071368203,2049.0,2732032,8456.558294773102,0.087402344,18.422771,286
1990.81,-0.00076004234,2734080,4.9564657,0.05075669288635254,1335,0.0041981516,2049.0,2734080,8463.715201377869,0.04868164,20.503166,284
1992.53,0.0005733124,2736128,4.9521465,0.039153218269348145,1336,0.004863966,2049.0,2736128,8470.924879074097,0.054052733,20.162548,282
1992.25,-0.0014304456,2738176,4.952419,0.21617746353149414,1337,0.0052922373,2049.0,2738176,8478.178744077682,0.065625,21.297974,282
1992.47,0.0007652255,2740224,4.9492445,0.022405385971069336,1338,0.0043937424,2049.0,2740224,8485.435950040817,0.050878905,20.35329,284
1992.31,0.00017530032,2742272,4.967085,0.006076514720916748,1339,0.0029206346,2049.0,2742272,8492.635305166245,0.034326173,20.214397,284
1992.35,-0.0014717476,2744320,4.978566,0.0035716891288757324,1340,0.0052461084,2049.0,2744320,8499.832582950592,0.059179686,20.327177,285
1992.29,-0.0007746256,2746368,4.966729,0.5501969456672668,1341,0.0056738015,2049.0,2746368,8507.003373622894,0.06557617,20.81899,287
1991.48,0.0007885212,2748416,4.966742,0.038545072078704834,1342,0.0042149294,2049.0,2748416,8514.11677312851,0.053466797,20.574827,285
1991.45,-0.000112196874,2750464,4.988074,-0.0029973983764648438,1343,0.004765724,2049.0,2750464,8521.302811861038,0.057519533,20.46674,283
1993.86,-0.003862835,2752512,5.006444,-0.0007159709930419922,1344,0.0066282256,2049.0,2752512,8528.521735906601,0.07788086,20.367605,283
1994.49,0.00013407694,2754560,5.0140615,0.008565127849578857,1345,0.00560451,2049.0,2754560,8535.744638442993,0.06621094,20.334415,281
1994.96,0.00024079529,2756608,5.016433,0.07848572731018066,1346,0.005215985,2049.0,2756608,8543.018109083176,0.061425783,20.513971,281
1995.28,-0.0015272817,2758656,5.0242543,0.35087209939956665,1347,0.0057708127,2049.0,2758656,8550.303459644318,0.06313477,21.6457,283
1994.74,2.5776459e-05,2760704,5.026559,0.03349769115447998,1348,0.0029203203,2049.0,2760704,8557.535459280014,0.03286133,20.542847,284
1996.87,0.0003894289,2762752,5.0329065,0.5056187212467194,1349,0.00248619,2049.0,2762752,8564.732113599777,0.027832031,20.46603,284
1996.24,9.2831164e-05,2764800,5.029622,0.5572406649589539,1350,0.002485694,2049.0,2764800,8571.925578832626,0.023632813,20.584614,287
1995.65,-0.0028731793,2766848,5.021533,0.7535361796617508,1351,0.0050971406,2049.0,2766848,8579.054523706436,0.06435547,20.32632,285
1994.52,-0.0045224624,2768896,5.038661,0.008495450019836426,1352,0.010990117,2049.0,2768896,8586.230789899826,0.109375,20.13609,284
1994.52,-0.00025444085,2770944,5.0642767,0.004413008689880371,1353,0.0033394105,2049.0,2770944,8593.4334025383,0.03618164,20.187754,282
1995.88,-0.00074481557,2772992,5.06628,0.4898350238800049,1354,0.004805765,2049.0,2772992,8600.675701856613,0.0578125,21.336407,283
1995.01,-0.00022694806,2775040,5.065565,0.010526657104492188,1355,0.0023084362,2049.0,2775040,8607.90035700798,0.021240234,20.859127,283
1994.84,-0.0017014062,2777088,5.066642,0.03979271650314331,1356,0.00479654,2049.0,2777088,8615.132043123245,0.06196289,19.807312,286
1994.81,1.4037255e-05,2779136,5.0762653,0.11562347412109375,1357,0.0032334558,2049.0,2779136,8622.270157575607,0.034375,20.733017,285
1994.94,-0.0018684777,2781184,5.083448,-0.0160067081451416,1358,0.0038082574,2049.0,2781184,8629.439781427383,0.047265626,20.53076,280
1995.4,-9.4046954e-05,2783232,5.086314,0.1632651686668396,1359,0.0025848711,2049.0,2783232,8636.742804050446,0.027001953,21.34301,286
1994.91,-0.004144105,2785280,5.091361,0.009822428226470947,1360,0.0073655164,2049.0,2785280,8643.88593173027,0.0993164,20.257685,284
1994.71,-0.0010023357,2787328,5.092397,0.47771668434143066,1361,0.0032923468,2049.0,2787328,8651.084490060806,0.036474608,20.770905,285
1994.41,-0.00076355995,2789376,5.101831,0.0010452866554260254,1362,0.005454345,2049.0,2789376,8658.26725769043,0.064013675,20.221413,284
1994.45,0.0004835593,2791424,5.111539,-0.002695322036743164,1363,0.0036949243,2049.0,2791424,8665.47871875763,0.040283203,20.31625,284
1994.42,0.0006250107,2793472,5.132876,0.0038585662841796875,1364,0.0042917174,2049.0,2793472,8672.688655614853,0.04838867,20.13859,287
1994.49,0.000110328605,2795520,5.150145,0.5533802509307861,1365,0.004009218,2049.0,2795520,8679.809981107712,0.04448242,21.013737,286
1993.76,-0.0007145089,2797568,5.15836,0.011609256267547607,1366,0.003467067,2049.0,2797568,8686.948657989502,0.043701172,20.43976,286
1994.13,-0.00055519765,2799616,5.1710443,-0.004394650459289551,1367,0.0031696693,2049.0,2799616,8694.09899353981,0.034960937,20.411678,287
1994.71,-0.0008255675,2801664,5.163732,-0.005248665809631348,1368,0.0064817243,2049.0,2801664,8701.21477341652,0.07768555,20.298,287
1995.05,0.00081342895,2803712,5.1592298,0.0003509521484375,1369,0.0027877844,2049.0,2803712,8708.344638347626,0.03178711,20.451527,286
1995.38,-0.00015436122,2805760,5.1669226,-0.011192560195922852,1370,0.0021777311,2049.0,2805760,8715.48798584938,0.021875,20.292725,284
1995.93,-0.003349483,2807808,5.175124,0.10910964012145996,1371,0.005279705,2049.0,2807808,8722.67825293541,0.070214845,20.615108,287
1995.55,-0.0010135552,2809856,5.175687,0.14613503217697144,1372,0.0029251243,2049.0,2809856,8729.79871892929,0.032324217,20.571297,286
1995.3,-0.001780639,2811904,5.178595,0.3256949186325073,1373,0.0019082865,2049.0,2811904,8736.948392629623,0.01826172,20.533693,287
1995.44,0.0017364745,2813952,5.202388,0.0232241153717041,1374,0.0038601358,2049.0,2813952,8744.082681894302,0.044287108,19.841415,287
1995.44,-0.0011774775,2816000,5.2213793,0.0264664888381958,1375,0.0043612765,2049.0,2816000,8751.20434498787,0.04848633,20.905663,286
1995.61,-6.62409e-06,2818048,5.2094197,-0.0018258094787597656,1376,0.004858376,2049.0,2818048,8758.36481165886,0.061523438,20.227121,287
1995.41,-0.000706461,2820096,5.1970587,0.022403419017791748,1377,0.003274969,2049.0,2820096,8765.48875951767,0.03334961,20.324947,286
1995.37,-0.000314495,2822144,5.193137,-0.00347292423248291,1378,0.004367799,2049.0,2822144,8772.651046037674,0.051953126,20.168114,284
1995.24,-0.00236564,2824192,5.1949973,0.7256231009960175,1379,0.0059757615,2049.0,2824192,8779.85238957405,0.072021484,20.534094,285
1994.01,-0.00064350123,2826240,5.198895,0.6923269331455231,1380,0.0011962417,2049.0,2826240,8787.02025794983,0.009033203,24.901958,286
1991.94,0.0012232859,2828288,5.208731,0.004242241382598877,1381,0.0025797973,2049.0,2828288,8794.174011707306,0.027832031,20.235779,286
1992.51,-0.00026967813,2830336,5.2127457,0.3292938470840454,1382,0.0034918312,2049.0,2830336,8801.319272518158,0.038867187,20.656057,286
1991.89,0.00080004695,2832384,5.221001,-0.007709383964538574,1383,0.0018145225,2049.0,2832384,8808.45710515976,0.018994141,20.35961,284
1993.73,0.00061070616,2834432,5.2300177,0.007733285427093506,1384,0.003128082,2049.0,2834432,8815.668828487396,0.03330078,20.157686,282
1993.67,-0.00091213454,2836480,5.2234125,-0.006199240684509277,1385,0.004691282,2049.0,2836480,8822.929866313934,0.05234375,20.645124,284
1993.6,-0.0026404506,2838528,5.220561,0.6968303024768829,1386,0.0051581124,2049.0,2838528,8830.12426686287,0.059228517,20.460392,284
1993.82,-0.0009031182,2840576,5.2467985,-0.00819253921508789,1387,0.00263428,2049.0,2840576,8837.329118967056,0.03022461,20.453537,281
1993.74,-0.00041161833,2842624,5.264653,0.005955398082733154,1388,0.004081751,2049.0,2842624,8844.593230724335,0.0453125,20.451513,282
1994.64,-0.0001303535,2844672,5.260385,0.7010787427425385,1389,0.0022918037,2049.0,2844672,8851.835897445679,0.023730468,20.487333,285
1994.28,0.00042665718,2846720,5.248866,0.035009682178497314,1390,0.003475946,2049.0,2846720,8858.999825716019,0.04194336,20.744015,289
1994.16,-0.002243867,2848768,5.241395,0.02034151554107666,1391,0.0030611171,2049.0,2848768,8866.087124586105,0.028857421,20.250162,288
1994.52,-0.00075578195,2850816,5.2417727,0.013412654399871826,1392,0.005268708,2049.0,2850816,8873.185899972916,0.06074219,20.26372,287
1994.71,-0.0013530876,2852864,5.2388163,-0.0014084577560424805,1393,0.004922193,2049.0,2852864,8880.301010370255,0.054589845,20.43918,286
1994.82,-0.0049749976,2854912,5.2303596,0.12154626846313477,1394,0.005665418,2049.0,2854912,8887.444032430649,0.068554685,20.886293,284
1994.56,0.00082745944,2856960,5.2469034,0.01156383752822876,1395,0.0028185844,2049.0,2856960,8894.646476507187,0.02998047,20.446712,286
1994.4,-0.0038429208,2859008,5.260965,0.5783593058586121,1396,0.00631373,2049.0,2859008,8901.786717176437,0.06948242,21.04684,282
1993.8,-0.0010761393,2861056,5.261655,-0.001526951789855957,1397,0.004706694,2049.0,2861056,8909.048081874847,0.05288086,20.298223,285
1993.81,0.00027298025,2863104,5.2601814,0.004033505916595459,1398,0.0043844944,2049.0,2863104,8916.225108861923,0.05356445,20.68981,286
1993.53,0.0010926664,2865152,5.259919,0.47789663076400757,1399,0.0021761884,2049.0,2865152,8923.38625240326,0.022900391,20.589176,284
1992.83,-0.0016073727,2867200,5.2577057,0.10080057382583618,1400,0.0039291894,2049.0,2867200,8930.595000267029,0.045898438,20.588346,285
1992.3,0.00060748064,2869248,5.2679725,0.0044348835945129395,1401,0.004731094,2049.0,2869248,8937.771164655685,0.0546875,20.136728,286
1993.13,-0.0008102342,2871296,5.2722454,0.005282342433929443,1402,0.0034923882,2049.0,2871296,8944.924281835556,0.04169922,20.45402,285
1994.41,-0.0010367626,2873344,5.2752366,0.20918810367584229,1403,0.003285079,2049.0,2873344,8952.09316778183,0.036816407,20.341726,288
1994.99,-9.4203104e-05,2875392,5.2935257,0.4850849509239197,1404,0.0018098501,2049.0,2875392,8959.192712068558,0.01586914,20.277172,289
1994.27,1.4364399e-05,2877440,5.298756,-0.0028153657913208008,1405,0.0025346268,2049.0,2877440,8966.275581359863,0.027978515,20.262877,285
1994.18,-8.7573586e-05,2879488,5.291614,0.08636599779129028,1406,0.0027822817,2049.0,2879488,8973.459150314331,0.029003907,20.65032,284
1994.21,-0.00074565347,2881536,5.2826447,0.009970664978027344,1407,0.0038490351,2049.0,2881536,8980.664865493774,0.04243164,20.045162,283
1994.48,-0.0018863737,2883584,5.28259,-0.022238612174987793,1408,0.0037234877,2049.0,2883584,8987.901701688766,0.04272461,20.359318,280
1996.79,-0.0011453073,2885632,5.285033,-0.007855772972106934,1409,0.0037675537,2049.0,2885632,8995.213611125946,0.04584961,20.41567,282
1997.26,0.00028222144,2887680,5.2886925,0.0005915164947509766,1410,0.0026883066,2049.0,2887680,9002.46008515358,0.030126953,20.416782,284
1997.66,-0.001434386,2889728,5.3094435,0.20865768194198608,1411,0.005485351,2049.0,2889728,9009.661413431168,0.06147461,20.323833,287
1999.35,0.00025419553,2891776,5.3250113,0.15469759702682495,1412,0.0021354607,2049.0,2891776,9016.784307003021,0.022607422,20.136858,282
1999.88,0.00045297918,2893824,5.324888,0.03588467836380005,1413,0.0026788432,2049.0,2893824,9024.02653837204,0.029345702,20.599888,282
2000.25,0.00011461158,2895872,5.311523,0.05325579643249512,1414,0.00244121,2049.0,2895872,9031.27563238144,0.025634766,21.100227,283
1999.85,-5.5331504e-05,2897920,5.2996325,0.19238144159317017,1415,0.0023654052,2049.0,2897920,9038.51125574112,0.025585938,21.265558,283
1999.68,0.00036787026,2899968,5.2995853,0.05833160877227783,1416,0.0030710497,2049.0,2899968,9045.725672960281,0.0359375,19.395506,286
2000.59,-0.0006989062,2902016,5.3090963,0.017089486122131348,1417,0.0038911407,2049.0,2902016,9052.880142688751,0.043164063,20.033916,284
2001.35,0.0006144471,2904064,5.322797,0.5563478171825409,1418,0.0025368223,2049.0,2904064,9060.080218315125,0.027148437,20.514547,286
2001.1,4.4305332e-05,2906112,5.3251314,0.600419282913208,1419,0.0020412724,2049.0,2906112,9067.233109235764,0.018896485,20.487484,286
2000.18,0.0014250356,2908160,5.327578,0.007544040679931641,1420,0.002130968,2049.0,2908160,9074.393191814423,0.022802735,20.124516,284
2000.72,3.5569024e-05,2910208,5.336763,0.11430174112319946,1421,0.0021762135,2049.0,2910208,9081.586161136627,0.025683593,20.054941,282
2000.68,-0.0006462329,2912256,5.348317,0.44782280921936035,1422,0.0032504085,2049.0,2912256,9088.833614826202,0.039208986,20.232325,284
2003.0,0.0002792046,2914304,5.3592234,0.056064605712890625,1423,0.0017988442,2049.0,2914304,9096.02556347847,0.017333984,20.26984,281
2003.22,-0.0008448418,2916352,5.3666778,0.25186318159103394,1424,0.003265589,2049.0,2916352,9103.305960893631,0.03730469,21.584507,280
2003.5,-0.002275105,2918400,5.373551,0.2765144109725952,1425,0.003889323,2049.0,2918400,9110.606510162354,0.048535157,20.954945,282
2002.34,-0.0011564447,2920448,5.3793764,0.12156754732131958,1426,0.004344909,2049.0,2920448,9117.853840351105,0.051513672,20.630825,286
2002.92,-0.001389523,2922496,5.3860044,-0.0023707151412963867,1427,0.0047533414,2049.0,2922496,9125.003364086151,0.054589845,20.249231,282
2002.89,-0.0003825736,2924544,5.3799086,0.03470379114151001,1428,0.0033842486,2049.0,2924544,9132.251120567322,0.037060548,21.319923,284
2004.18,-0.0003991939,2926592,5.3652015,-0.007811546325683594,1429,0.0057815546,2049.0,2926592,9139.444988489151,0.06289063,20.321447,281
2004.22,-0.0017120208,2928640,5.360863,-0.000765681266784668,1430,0.0040127914,2049.0,2928640,9146.71827340126,0.045996092,20.207249,286
2006.15,0.0004094399,2930688,5.3563437,0.037801384925842285,1431,0.0023857886,2049.0,2930688,9153.866621494293,0.024267578,20.319962,285
2006.45,-0.00032173324,2932736,5.3557153,0.0005554556846618652,1432,0.0025074906,2049.0,2932736,9161.03129029274,0.028125,20.154404,283
2007.72,-0.00016214717,2934784,5.3585367,0.00988316535949707,1433,0.0040576286,2049.0,2934784,9168.252999544144,0.046533205,20.00486,282
2008.1,0.0012124695,2936832,5.3707566,0.15814626216888428,1434,0.0039339955,2049.0,2936832,9175.491434574127,0.04433594,21.199398,285
2007.53,-0.0014747898,2938880,5.378022,0.3150911331176758,1435,0.0036391602,2049.0,2938880,9182.66422200203,0.04477539,20.992052,286
2007.45,0.000508114,2940928,5.3883214,0.5303412973880768,1436,0.002873785,2049.0,2940928,9189.811508893967,0.031152343,16.575115,287
2007.49,-0.00010309184,2942976,5.4108553,-0.012393355369567871,1437,0.0017739063,2049.0,2942976,9196.948876857758,0.018798828,20.44866,282
2008.23,-0.00048071466,2945024,5.4354563,0.0012229681015014648,1438,0.0022063612,2049.0,2945024,9204.201862096786,0.024267578,20.219637,286
2008.23,0.00016887959,2947072,5.4474497,0.04598724842071533,1439,0.0025009294,2049.0,2947072,9211.341723203659,0.026757812,20.27169,285
2007.89,-0.0016328145,2949120,5.4443445,0.43156808614730835,1440,0.0044491324,2049.0,2949120,9218.517763137817,0.05649414,21.575748,283
2005.83,-0.00093642285,2951168,5.450959,0.6382350921630859,1441,0.0019010191,2049.0,2951168,9225.738355636597,0.020068359,21.212048,282
2006.2,-0.0029383937,2953216,5.454983,-0.0013928413391113281,1442,0.006301254,2049.0,2953216,9232.977106571198,0.074560545,20.186306,283
2006.43,-0.00043438392,2955264,5.4576883,0.031957149505615234,1443,0.002924766,2049.0,2955264,9240.197136163712,0.03354492,20.31357,285
2006.11,0.001149691,2957312,5.459629,0.22439730167388916,1444,0.0036962193,2049.0,2957312,9247.371234178543,0.043603517,20.030592,286
2005.56,-0.0008377728,2959360,5.471202,0.29738616943359375,1445,0.0033073009,2049.0,2959360,9254.529210090637,0.03852539,20.065928,283
2005.15,0.0004624431,2961408,5.480687,0.17797386646270752,1446,0.004012241,2049.0,2961408,9261.751260757446,0.043164063,20.287184,284
2005.16,0.00051240786,2963456,5.4801188,-0.00608062744140625,1447,0.0038399776,2049.0,2963456,9268.955993652344,0.04575195,20.303371,285
2005.79,0.00015716182,2965504,5.4837613,0.009318113327026367,1448,0.0018267028,2049.0,2965504,9276.124919176102,0.017822266,20.019712,285
2006.04,0.00048894563,2967552,5.4988523,0.020219027996063232,1449,0.003159456,2049.0,2967552,9283.31021142006,0.036816407,19.880663,283
2006.93,-0.0010997349,2969600,5.508188,0.5623086392879486,1450,0.0026919434,2049.0,2969600,9290.538050174713,0.029003907,23.70959,286
2006.62,-0.0007498067,2971648,5.502137,-0.013860106468200684,1451,0.00538165,2049.0,2971648,9297.694477796555,0.061083984,20.323214,284
2007.8,-0.0009843794,2973696,5.5099516,0.00763779878616333,1452,0.0046195416,2049.0,2973696,9304.899238109589,0.04975586,20.045778,284
2007.74,-0.0005760136,2975744,5.5209436,0.3223112225532532,1453,0.0049563586,2049.0,2975744,9312.112581729889,0.05703125,20.493763,287
2007.08,-0.0020792014,2977792,5.531971,-0.003931879997253418,1454,0.004863539,2049.0,2977792,9319.23167681694,0.055615235,20.304195,286
2008.09,0.0008794951,2979840,5.5352545,0.008302569389343262,1455,0.0026997076,2049.0,2979840,9326.386342287064,0.026757812,20.108047,286
2008.36,-0.00038095762,2981888,5.5270753,0.06430554389953613,1456,0.0042007067,2049.0,2981888,9333.538900852203,0.051855467,20.70169,288
2007.45,-0.0002388657,2983936,5.5218,0.5872123837471008,1457,0.0027290657,2049.0,2983936,9340.64175748825,0.031591795,21.57683,287
2006.34,-0.0007460802,2985984,5.5215044,-0.00041222572326660156,1458,0.0053523467,2049.0,2985984,9347.760034799576,0.0609375,20.18303,285
2006.4,-0.00097555126,2988032,5.527749,0.019144952297210693,1459,0.0039423658,2049.0,2988032,9354.928297996521,0.046240233,20.917683,286
2006.71,-0.00073208613,2990080,5.542179,0.3382396101951599,1460,0.0050594714,2049.0,2990080,9362.084115028381,0.062451173,21.331192,287
2006.04,0.0010961159,2992128,5.551575,0.003760397434234619,1461,0.0029689015,2049.0,2992128,9369.208683013916,0.03310547,20.268032,287
2006.79,-0.0014744592,2994176,5.5634375,-0.005140900611877441,1462,0.004678568,2049.0,2994176,9376.332781553268,0.051513672,20.432016,288
