serial_timesteps,policy_entropy,total_timesteps,ep_reward_mean,ep_len_mean,policy_loss,clipfrac,fps,approxkl,n_updates,explained_variance,value_loss,time_elapsed
1945600,6.585148,1945600,1590.2325506799993,1674.33,-0.0012694487,0.015332031,297,0.0013421855,950,0.11551696062088013,17.992886,6457.930539131165
1947648,6.5908775,1947648,1573.7302458799998,1657.05,-0.0018974796,0.02861328,299,0.0027437326,951,0.20217108726501465,32.067772,6464.826038837433
1949696,6.5843964,1949696,1573.9242618099995,1657.05,-0.001126345,0.011230469,295,0.0013864402,952,0.18477016687393188,17.057138,6471.672278881073
1951744,6.565284,1951744,1574.01791007,1657.05,-0.00121599,0.016015625,295,0.0016111521,953,0.029389142990112305,18.71439,6478.59631896019
1953792,6.55455,1953792,1573.84584887,1657.05,-0.0024617864,0.030517578,299,0.0026564356,954,0.03253328800201416,19.095875,6485.518211364746
1955840,6.5541015,1955840,1574.2901013699998,1657.05,-0.0019023158,0.019921875,295,0.0017388323,955,0.004112303256988525,18.750502,6492.348891496658
1957888,6.570691,1957888,1574.25831733,1657.05,-0.0008699906,0.016601562,297,0.0014553794,956,0.09909754991531372,18.362469,6499.27171754837
1959936,6.584651,1959936,1574.2547825899999,1657.05,-0.0011901682,0.013330078,297,0.0013014021,957,0.02941840887069702,18.805866,6506.162420988083
1961984,6.589364,1961984,1574.00242439,1657.05,-0.00014607442,0.020019531,296,0.0016733008,958,0.010064542293548584,18.760414,6513.054430484772
1964032,6.5865707,1964032,1573.5444275700002,1657.05,-0.00057503727,0.036572266,300,0.0032558,959,0.031587958335876465,18.652094,6519.952440738678
1966080,6.57781,1966080,1570.00262646,1653.62,-0.0015565238,0.028027344,301,0.002368847,960,0.2133285403251648,16.79607,6526.774136304855
1968128,6.5772142,1968128,1570.1994086000004,1653.62,-0.00046725664,0.0034179688,296,0.0005188433,961,-0.010642290115356445,18.919832,6533.57572555542
1970176,6.59764,1970176,1570.3841277700003,1653.62,-7.725709e-05,0.0039550783,295,0.0005320321,962,0.06315255165100098,18.478035,6540.493576288223
1972224,6.602889,1972224,1570.4600257800003,1653.62,-0.0006217175,0.009619141,297,0.0011038481,963,0.044076621532440186,18.569265,6547.430517673492
1974272,6.5929213,1974272,1570.94861338,1653.62,-0.0005171337,0.0043945312,297,0.00055583956,964,0.03045833110809326,18.73882,6554.317380428314
1976320,6.586375,1976320,1571.0130883600002,1653.62,-0.0026637958,0.022949219,295,0.0020233865,965,0.0073340535163879395,19.154552,6561.199551582336
1978368,6.5860915,1978368,1570.7016239700001,1653.62,-0.00031479457,0.021582032,297,0.0019268857,966,0.09151506423950195,17.962517,6568.1356999874115
1980416,6.59279,1980416,1570.3079652299996,1653.62,0.00017223696,0.0010253906,297,0.0003430633,967,-0.0466306209564209,18.977556,6575.022872924805
1982464,6.5867743,1982464,1558.2018098500002,1641.01,-0.001081415,0.0052734376,300,0.0008365234,968,0.14628684520721436,17.743511,6581.903516292572
1984512,6.590869,1984512,1544.8029789100003,1627.4,-0.0031152726,0.023486327,294,0.002359251,969,0.08865499496459961,35.756035,6588.731360673904
1986560,6.596254,1986560,1544.4885870600003,1627.4,-0.00022294524,0.022753906,294,0.0020090458,970,0.07095909118652344,18.319162,6595.6837594509125
1988608,6.585791,1988608,1544.0598876400002,1627.4,-0.00024633005,0.012792969,293,0.0013360467,971,0.0936967134475708,18.608599,6602.629665374756
1990656,6.5910707,1990656,1543.8140375300002,1627.4,-0.00022730367,0.010009766,293,0.0010799033,972,0.02691066265106201,18.529135,6609.619351863861
1992704,6.596316,1992704,1543.60208862,1627.4,-0.0028574835,0.029443359,296,0.0024205078,973,0.04987800121307373,18.556362,6616.58806681633
1994752,6.6043177,1994752,1527.7580252000002,1611.31,-0.0011738342,0.020263672,295,0.0018824951,974,0.19266927242279053,33.3677,6623.496296405792
1996800,6.613356,1996800,1527.45233484,1611.31,-0.0017836976,0.021582032,299,0.00194861,975,0.026339352130889893,18.714252,6630.4245064258575
1998848,6.6287756,1998848,1527.6208354300004,1611.31,-0.0005770614,0.008984375,299,0.0010075654,976,0.03727227449417114,18.699139,6637.272012233734
2000896,6.6381006,2000896,1521.50502699,1605.07,-0.00016269293,0.00546875,299,0.00066104357,977,0.3128126263618469,15.516744,6644.118105173111
2002944,6.6324472,2002944,1521.65788762,1605.07,-0.0011424096,0.014013672,299,0.0013049695,978,0.07426720857620239,18.337664,6650.954988002777
2004992,6.6282935,2004992,1521.80978402,1605.07,-0.0017438143,0.021191407,299,0.0018611092,979,0.13887256383895874,18.419132,6657.801984548569
2007040,6.6305604,2007040,1518.5700618799997,1601.77,-0.000544819,0.008886719,294,0.0009724982,980,0.2698238492012024,16.15133,6664.651654243469
2009088,6.6340737,2009088,1510.27949052,1593.38,-0.0013369706,0.02578125,297,0.0022624512,981,0.11273688077926636,35.58383,6671.598395347595
2011136,6.635375,2011136,1526.30039187,1610.53,-0.000104317616,0.0045898436,298,0.0007035688,982,0.029663503170013428,18.954767,6678.489773988724
2013184,6.636444,2013184,1508.22505758,1591.35,-0.0007235055,0.015136719,297,0.0016577973,983,0.309486448764801,31.903172,6685.347617387772
2015232,6.650242,2015232,1508.2966999000002,1591.35,-0.0018377332,0.031640626,296,0.0028105564,984,0.10510236024856567,18.337053,6692.231007099152
2017280,6.658745,2017280,1516.79985663,1600.2,-0.0005057586,0.014453125,302,0.0014163447,985,0.17334628105163574,17.757383,6699.1499099731445
2019328,6.643182,2019328,1533.8414114599998,1618.13,-0.0021693814,0.027294923,297,0.0023048227,986,0.07355320453643799,18.397182,6705.9192814826965
2021376,6.6367583,2021376,1534.3060595699997,1618.13,-0.0021558404,0.012011719,296,0.0011277301,987,0.07607442140579224,18.217575,6712.811918258667
2023424,6.634633,2023424,1543.9776586399998,1628.34,-0.00080601696,0.015625,297,0.0014400795,988,0.08291053771972656,18.456186,6719.709537029266
2025472,6.620797,2025472,1543.68530339,1628.34,-0.0019046515,0.02758789,297,0.0024700486,989,0.17689073085784912,17.47227,6726.595975637436
2027520,6.602388,2027520,1545.51974394,1630.4,-0.00047190356,0.008886719,293,0.0010392682,990,0.03289395570755005,18.884327,6733.471517562866
2029568,6.5847673,2029568,1539.52958782,1623.81,-0.001088645,0.0171875,296,0.0015759636,991,0.09440630674362183,35.771618,6740.454763650894
2031616,6.576963,2031616,1555.11477754,1640.29,-0.0010638216,0.021972656,296,0.0019215576,992,0.01871621608734131,19.271923,6747.361807107925
2033664,6.576373,2033664,1563.1839608900002,1648.66,-0.002021194,0.025,295,0.0020194561,993,0.09434223175048828,17.631884,6754.277708768845
2035712,6.585191,2035712,1579.2023927300002,1665.06,-0.0013279101,0.011083985,296,0.0010894453,994,-0.005643129348754883,19.204945,6761.205720901489
2037760,6.601918,2037760,1590.6944662100002,1677.01,-0.0007779774,0.020507812,298,0.002403404,995,0.009348630905151367,18.586903,6768.107751131058
2039808,6.619851,2039808,1606.67456213,1693.82,-0.0020408414,0.017089844,294,0.0014433011,996,0.04330313205718994,18.550898,6774.976666212082
2041856,6.6293845,2041856,1615.4959636300002,1703.23,-0.00025437138,0.01171875,289,0.0011630321,997,0.06234860420227051,18.382273,6781.93137717247
2043904,6.6283007,2043904,1622.0015710100001,1709.94,-0.00154705,0.012109375,292,0.0011365886,998,0.1379302740097046,17.709791,6788.999210357666
2045952,6.6234145,2045952,1622.33544603,1709.94,-0.0005012533,0.021386718,294,0.0019294452,999,0.10921841859817505,18.207209,6796.012480735779
2048000,6.6229515,2048000,1631.54402833,1719.24,-0.001444747,0.03173828,295,0.0024958998,1000,0.07498013973236084,18.129135,6802.959712743759
2050048,6.6303787,2050048,1631.61654293,1719.24,-0.00073813624,0.024804687,294,0.0019501678,1001,-0.014479279518127441,19.18305,6809.90109872818
2052096,6.636838,2052096,1642.8535455200001,1730.78,-0.00028594147,0.008447265,293,0.0010488007,1002,0.005393505096435547,19.217457,6816.859256982803
2054144,6.633812,2054144,1637.11404368,1724.31,0.0009634169,0.019384766,296,0.0019819313,1003,0.13291311264038086,17.720158,6823.83039689064
2056192,6.631434,2056192,1639.4373233899998,1726.62,-0.002193576,0.021875,292,0.002166023,1004,0.12060576677322388,17.859041,6830.736515045166
2058240,6.6500945,2058240,1639.8340088199998,1726.62,-0.0038661342,0.035351563,293,0.0030739713,1005,0.17357152700424194,17.691044,6837.734973907471
2060288,6.6478715,2060288,1639.83046943,1726.62,-0.00020345385,0.0056152344,294,0.0006285416,1006,0.09678548574447632,18.587627,6844.717485666275
2062336,6.645517,2062336,1640.0623744400002,1726.62,-0.000844302,0.016748047,293,0.00151385,1007,0.03091496229171753,18.540583,6851.673001527786
2064384,6.655726,2064384,1656.0349707100002,1743.07,-1.8714636e-05,0.012109375,295,0.001229821,1008,0.08886724710464478,18.501709,6858.656981706619
2066432,6.674759,2066432,1657.1626864999998,1744.57,-0.00041631618,0.0034667968,298,0.00054168387,1009,0.08255642652511597,18.207642,6865.593916893005
2068480,6.6890097,2068480,1657.39634773,1744.57,-0.00027675598,0.013671875,297,0.0013514654,1010,-0.04139304161071777,19.633167,6872.448391675949
2070528,6.692009,2070528,1657.32798981,1744.57,-9.932687e-05,0.003515625,296,0.00047657514,1011,0.005151212215423584,18.938673,6879.326815128326
2072576,6.7091627,2072576,1673.8346363699998,1761.91,-0.001057598,0.009960937,299,0.0009951913,1012,0.04986780881881714,18.549377,6886.228477478027
2074624,6.7216353,2074624,1681.3042858499998,1769.43,-0.00075576315,0.011425781,304,0.0012820701,1013,0.09874385595321655,36.003963,6893.057819604874
2076672,6.7267394,2076672,1681.5856630800001,1769.43,-0.0004403675,0.006591797,299,0.0006794719,1014,0.19717556238174438,17.241976,6899.789829015732
2078720,6.7281885,2078720,1681.7561729899999,1769.43,-0.0015938105,0.031201173,297,0.0026742336,1015,0.04359644651412964,18.39397,6906.627448558807
2080768,6.7209306,2080768,1681.9417687300001,1769.43,-0.0010286554,0.017919922,297,0.001699746,1016,0.13623303174972534,17.523605,6913.519286632538
2082816,6.704539,2082816,1682.0416311599995,1769.43,-0.0020294979,0.025634766,293,0.0023031419,1017,0.011005640029907227,19.07136,6920.412802934647
2084864,6.69464,2084864,1681.9660781999999,1769.43,-0.0008558752,0.013330078,298,0.001243796,1018,0.058503150939941406,18.493069,6927.383893966675
2086912,6.6986556,2086912,1682.53573556,1769.43,0.00015960264,0.0077636717,295,0.0007128975,1019,0.11616802215576172,18.243084,6934.242257118225
2088960,6.7016754,2088960,1699.2056210599999,1787.17,8.504983e-05,0.02080078,297,0.0016965696,1020,-0.0524897575378418,19.547327,6941.163353919983
2091008,6.709611,2091008,1698.73050832,1787.17,-0.0012184402,0.021142578,296,0.0018429436,1021,0.0643346905708313,18.433239,6948.052065849304
2093056,6.7182913,2093056,1711.30293684,1800.3,-0.001077303,0.010302735,298,0.0010078885,1022,0.013608276844024658,18.900427,6954.962231397629
2095104,6.7267838,2095104,1711.72691721,1800.3,-0.0020234487,0.04140625,295,0.003765282,1023,0.058472633361816406,18.085604,6961.82661986351
2097152,6.7345314,2097152,1707.872456,1796.05,-0.0008501867,0.02631836,296,0.0027640206,1024,0.478587806224823,14.110846,6968.764113664627
2099200,6.755361,2099200,1707.8590344099998,1796.05,-0.0017901494,0.039746094,297,0.0031781353,1025,0.03157985210418701,19.24121,6975.662514209747
2101248,6.7686515,2101248,1718.8858285499998,1807.47,-0.00015605609,0.016162109,297,0.0015005993,1026,0.03131145238876343,19.067783,6982.562192201614
2103296,6.764657,2103296,1720.25716574,1808.63,-0.00096967525,0.016064454,301,0.0014848678,1027,0.027606546878814697,19.391441,6989.452063560486
2105344,6.770475,2105344,1735.1780360799999,1823.98,-0.0021029685,0.02578125,299,0.0022506467,1028,0.012151122093200684,19.032732,6996.253863334656
2107392,6.780484,2107392,1750.7775410600004,1840.27,-0.00039324086,0.009912109,297,0.0011331404,1029,0.051546573638916016,18.834682,7003.0906636714935
2109440,6.7688193,2109440,1758.39173064,1848.24,-0.00061445293,0.0072265626,299,0.0010265226,1030,0.042080581188201904,18.881123,7009.968796491623
2111488,6.7523985,2111488,1759.73166027,1849.41,-0.00082131865,0.025195312,298,0.002110098,1031,0.005829989910125732,19.122498,7016.802710771561
2113536,6.7494345,2113536,1762.96725117,1852.61,-0.003684131,0.038427733,299,0.0034005952,1032,0.04712557792663574,18.647755,7023.669061660767
2115584,6.7555847,2115584,1778.8850159600001,1869.45,-0.0008631343,0.04345703,296,0.0036330814,1033,0.031377196311950684,18.627989,7030.518568992615
2117632,6.765368,2117632,1778.7010223700001,1869.45,-0.00017175928,0.0147949215,300,0.0015531242,1034,0.011182308197021484,19.082777,7037.437596082687
2119680,6.7708893,2119680,1791.62511657,1882.63,-0.0012464947,0.02080078,300,0.0018870594,1035,0.17608708143234253,34.747032,7044.259257555008
2121728,6.7713556,2121728,1792.0213528999998,1882.63,-0.0006636315,0.021386718,299,0.001795525,1036,0.12643671035766602,17.697887,7051.074518918991
2123776,6.777707,2123776,1792.25547994,1882.63,-0.00071168947,0.010986328,300,0.0012041054,1037,0.0208016037940979,18.811136,7057.920279502869
2125824,6.786924,2125824,1792.4477529499998,1882.63,-0.0036240953,0.042333983,299,0.0033762436,1038,0.14142638444900513,17.76944,7064.729355096817
2127872,6.7709885,2127872,1780.7997754399996,1870.4,-0.0026327414,0.021728516,302,0.0023521516,1039,0.09460514783859253,18.248951,7071.560685634613
2129920,6.759534,2129920,1781.43805607,1870.4,0.0005542433,0.0052734376,296,0.00072892307,1040,0.04674893617630005,19.266582,7078.340220212936
2131968,6.7560587,2131968,1781.6167209999996,1870.4,-0.0008619024,0.013476563,299,0.0013518016,1041,0.04784727096557617,19.122631,7085.239369869232
2134016,6.7584763,2134016,1781.8535379,1870.4,-0.0004823422,0.025732422,299,0.002296491,1042,-0.03242290019989014,19.333586,7092.070868730545
2136064,6.7792296,2136064,1781.88904736,1870.4,-0.00036539804,0.010839844,300,0.0012404941,1043,0.03938692808151245,18.744593,7098.906963825226
2138112,6.788408,2138112,1798.48130611,1887.68,-0.001568369,0.03491211,302,0.0029939834,1044,0.07097351551055908,18.69355,7105.730640411377
2140160,6.802455,2140160,1798.3269810200002,1887.68,-0.0012304843,0.019189453,298,0.0020457772,1045,0.010967612266540527,19.252855,7112.510990381241
2142208,6.811203,2142208,1798.61095421,1887.68,-0.0016957112,0.029492188,304,0.0026118099,1046,0.06573265790939331,18.869938,7119.375431060791
2144256,6.806581,2144256,1798.3126817100003,1887.68,-7.8389334e-05,0.009472656,300,0.001255077,1047,0.02606302499771118,18.662178,7126.101489543915
2146304,6.817331,2146304,1798.1944498200005,1887.68,-0.003140984,0.03618164,299,0.00299325,1048,0.029596269130706787,18.845827,7132.929904460907
2148352,6.8322325,2148352,1798.2616988300003,1887.68,-0.0011873787,0.02055664,306,0.0019838442,1049,0.046498119831085205,19.176083,7139.76179432869
2150400,6.820552,2150400,1784.8771458499998,1873.25,-0.0015728133,0.022705078,304,0.0021720042,1050,0.08481860160827637,35.913536,7146.435786962509
2152448,6.8051567,2152448,1785.2458541600001,1873.25,-0.00047639813,0.009179687,300,0.0012270608,1051,0.07113522291183472,18.65191,7153.15660238266
2154496,6.795498,2154496,1775.6997424100002,1862.77,-0.0011863437,0.0203125,300,0.0019235819,1052,0.06562000513076782,36.087204,7159.98113322258
2156544,6.785792,2156544,1775.6249255200005,1862.77,-0.0005415009,0.00834961,302,0.00094323634,1053,0.11317557096481323,18.238106,7166.797427892685
2158592,6.7951074,2158592,1775.50688854,1862.77,-0.00030987026,0.009765625,303,0.0012554828,1054,-0.0018284320831298828,18.774876,7173.566641569138
2160640,6.7906213,2160640,1775.1764408000004,1862.77,-0.0009438982,0.011376953,302,0.0014866877,1055,0.023792564868927002,18.831028,7180.314466953278
2162688,6.7795343,2162688,1775.23305521,1862.77,-0.00054557883,0.015478516,299,0.0015248393,1056,0.05686432123184204,18.704327,7187.081398487091
2164736,6.76711,2164736,1771.2826754500002,1858.63,-0.001166784,0.02055664,300,0.0020595966,1057,0.594919890165329,11.120621,7193.922513723373
2166784,6.746614,2166784,1769.4416182500001,1856.1,4.03292e-05,0.004638672,299,0.00065127993,1058,0.15792316198349,35.061485,7200.748570680618
2168832,6.730733,2168832,1770.0730729900004,1856.1,-0.0014151564,0.013427734,299,0.0015822381,1059,-0.008037328720092773,19.460115,7207.57705616951
2170880,6.7170234,2170880,1783.3415351300002,1869.71,-0.0019064639,0.043945312,295,0.0036623657,1060,0.005098700523376465,18.791664,7214.406696796417
2172928,6.718501,2172928,1783.68779572,1869.71,0.00086868304,0.0048828125,299,0.00068283506,1061,0.14831840991973877,16.922235,7221.3438012599945
2174976,6.7271376,2174976,1778.4110029100002,1864.16,-0.0006140887,0.025976563,299,0.0024158135,1062,0.35392671823501587,15.487442,7228.193856477737
2177024,6.72206,2177024,1778.86316653,1864.16,-0.0023484519,0.068115234,301,0.005124634,1063,-0.018291950225830078,19.047857,7235.022735834122
2179072,6.7251215,2179072,1779.1292563400002,1864.16,-0.0016603523,0.01845703,296,0.0018391131,1064,0.035018205642700195,18.8449,7241.813977479935
2181120,6.7256937,2181120,1779.4103014799998,1864.16,-0.0003096133,0.01977539,293,0.001848832,1065,0.021899521350860596,19.23294,7248.719501018524
2183168,6.7222967,2183168,1795.1146441600001,1880.25,-0.0017169972,0.013867187,296,0.0015386082,1066,-0.016534924507141113,19.083447,7255.696761846542
2185216,6.723565,2185216,1795.34691083,1880.25,-0.0018691223,0.028320312,297,0.0023639114,1067,0.0077152252197265625,19.090586,7262.602948188782
2187264,6.731673,2187264,1795.67920351,1880.25,-0.0013988208,0.016308594,298,0.0017025645,1068,-0.035297393798828125,19.24799,7269.491344451904
2189312,6.7530074,2189312,1801.86263387,1886.49,-0.0025697278,0.03959961,299,0.003410104,1069,0.08132517337799072,18.091211,7276.35790681839
2191360,6.7723465,2191360,1784.77412474,1868.82,-0.0026677414,0.038671874,298,0.0033401132,1070,0.1044585108757019,34.817314,7283.189432144165
2193408,6.7747297,2193408,1788.1593682199998,1872.12,-0.0010271443,0.023925781,300,0.0020649065,1071,0.00959014892578125,19.448538,7290.056195735931
