n_updates,total_timesteps,ep_len_mean,value_loss,fps,policy_entropy,clipfrac,serial_timesteps,time_elapsed,explained_variance,approxkl,policy_loss,ep_reward_mean
1313,2689024,108.8,3.6185733e-07,445,-0.7028026,0.11645508,2689024,6486.084550619125,-0.9714193344116211,0.010072789,0.0043915818,0.0
1314,2691072,108.91,3.4786904e-08,449,-0.70487547,0.17583008,2691072,6490.678824901581,-1.1683666706085205,0.01601147,-0.002722484,0.0
1315,2693120,108.78,2.4021354e-05,452,-0.7063535,0.13735351,2693120,6495.239673614502,0.6620102226734161,0.01165849,0.00082512444,0.0
1316,2695168,108.8,1.581695e-08,435,-0.70785314,0.13681641,2695168,6499.770642757416,0.7940125465393066,0.012892157,0.0008502448,0.0
1317,2697216,108.75,1.5094795e-08,440,-0.6928168,0.12958984,2697216,6504.473568201065,0.7679568827152252,0.014869131,-0.000900688,0.0
1318,2699264,108.66,1.3865798e-08,474,-0.6795593,0.16430664,2699264,6509.128847122192,0.6730473637580872,0.017507644,-0.0029144424,0.0
1319,2701312,108.67,4.1207397e-08,432,-0.6798874,0.13779297,2701312,6513.448209524155,0.1930280327796936,0.012452638,-0.0010517803,0.0
1320,2703360,108.33,1.5706707e-08,453,-0.6714421,0.13564453,2703360,6518.186229228973,0.20748066902160645,0.014758242,-0.00070339465,0.0
1321,2705408,108.14,1.1874015e-08,438,-0.6741155,0.13027343,2705408,6522.708899974823,-0.378595232963562,0.0120369475,-0.002953178,0.0
1322,2707456,107.57,1.21911e-08,466,-0.6814642,0.13920899,2707456,6527.383522033691,-1.4458110332489014,0.014908905,-0.0007761341,0.0
1323,2709504,107.13,1.33720075e-08,445,-0.69128984,0.1505371,2709504,6531.773464679718,-3.9307703971862793,0.014098972,-0.0021914248,0.0
1324,2711552,106.78,1.9559982e-08,440,-0.6977412,0.1194336,2711552,6536.373471736908,-3.6115236282348633,0.010518383,0.002149277,0.0
1325,2713600,106.9,1.151381e-08,435,-0.7031232,0.14345703,2713600,6541.022423744202,-2.3412210941314697,0.01251618,0.00072696834,0.0
1326,2715648,107.14,2.6473568e-08,426,-0.70719945,0.15454102,2715648,6545.729066371918,-2.4654428958892822,0.014696874,0.0028826888,0.0
1327,2717696,107.55,1.3251729e-08,433,-0.7108551,0.14121094,2717696,6550.5349724292755,-0.2743198871612549,0.01241786,-0.00056152,0.0
1328,2719744,107.92,2.4062652e-08,431,-0.71837854,0.15864258,2719744,6555.264462471008,-1.0730726718902588,0.014260633,-8.900948e-05,0.0
1329,2721792,108.2,1.1729408e-08,461,-0.72567534,0.13999024,2721792,6560.014660358429,-0.05743706226348877,0.0124267265,-0.0014449471,0.0
1330,2723840,108.39,1.7145545e-08,427,-0.73995286,0.15654297,2723840,6564.458676099777,-0.39445173740386963,0.01555792,-0.0013935134,0.0
1331,2725888,108.31,3.3564852e-08,436,-0.7532155,0.14213867,2725888,6569.252817392349,-2.3034698963165283,0.012254398,-0.0036902477,0.0
1332,2727936,107.85,3.277529e-08,439,-0.76469326,0.13544922,2727936,6573.947896242142,-0.12950420379638672,0.012235771,0.0020244566,0.0
1333,2729984,107.69,1.0223441e-06,449,-0.7704394,0.14438477,2729984,6578.604982852936,0.7178654968738556,0.013614783,0.0049282936,0.0
1334,2732032,107.87,1.8445355e-08,420,-0.7684875,0.13955078,2732032,6583.158739805222,0.5894354283809662,0.013053943,0.00060959184,0.0
1335,2734080,107.32,1.3343625e-08,445,-0.7696191,0.13706055,2734080,6588.02871465683,0.16598612070083618,0.012813089,0.004056983,0.0
1336,2736128,107.15,1.4784514e-07,429,-0.77745014,0.13457032,2736128,6592.629231214523,-0.8716742992401123,0.012121578,0.0025637012,0.0
1337,2738176,107.64,1.8704572e-08,436,-0.7837615,0.16777344,2738176,6597.398030757904,-4.57426643371582,0.015192482,0.0006185904,0.0
1338,2740224,107.75,4.850039e-08,427,-0.788421,0.16015625,2740224,6602.088428735733,-3.515021324157715,0.014117351,-0.0029334459,0.0
1339,2742272,107.71,1.1546831e-08,444,-0.78679746,0.14326172,2742272,6606.876306295395,-4.664695739746094,0.0138876885,0.0005786085,0.0
1340,2744320,107.28,1.8160422e-08,465,-0.7847243,0.15566406,2744320,6611.481293678284,-3.9523262977600098,0.014380187,-0.0031879123,0.0
1341,2746368,107.47,3.7056196e-07,441,-0.7830397,0.15473633,2746368,6615.879142045975,-0.07847988605499268,0.01648299,0.0031954306,0.0
1342,2748416,107.29,2.1656756e-08,459,-0.77101433,0.14609376,2748416,6620.519257307053,0.2992520332336426,0.0131905405,9.0214835e-06,0.0
1343,2750464,106.83,1.6709468e-08,444,-0.76771903,0.15195313,2750464,6624.9830639362335,-0.8118277788162231,0.013517639,0.003981141,0.0
1344,2752512,106.34,3.5424797e-08,444,-0.7640444,0.13242188,2752512,6629.593537807465,-1.8509161472320557,0.012009092,0.0009610232,0.0
1345,2754560,106.7,1.243665e-07,454,-0.7630397,0.15170899,2754560,6634.203506231308,0.42155808210372925,0.014626851,0.0015572682,0.0
1346,2756608,106.28,4.7135256e-08,439,-0.7668458,0.12954101,2756608,6638.714360952377,0.723041445016861,0.0120644085,0.0054637864,0.0
1347,2758656,105.96,5.3193656e-08,450,-0.76689476,0.1237793,2758656,6643.376332521439,0.7330200970172882,0.010439711,2.9176968e-05,0.0
1348,2760704,105.71,1.3989454e-06,434,-0.75936246,0.15126953,2760704,6647.927841663361,0.5324562788009644,0.014382059,0.000952935,0.0
1349,2762752,105.2,2.088219e-08,456,-0.75051355,0.11577149,2762752,6652.642744541168,0.12709301710128784,0.01165233,0.005940498,0.0
1350,2764800,104.27,4.463739e-06,450,-0.722654,0.15576172,2764800,6657.127476453781,0.11821210384368896,0.014882172,-0.0026449556,0.0
1351,2766848,104.1,6.1450314e-06,449,-0.7048246,0.1253418,2766848,6661.6809141635895,0.5827743113040924,0.010759521,0.002636766,0.0
1352,2768896,103.79,8.44275e-07,458,-0.70195913,0.15864258,2768896,6666.235476970673,0.7915433794260025,0.016194642,-0.0038580608,0.0
1353,2770944,103.69,7.799563e-07,436,-0.70125276,0.13417968,2770944,6670.706431627274,0.7745610028505325,0.013206078,0.0006175173,0.0
1354,2772992,104.16,4.2550977e-07,443,-0.70523816,0.1371582,2772992,6675.402734518051,0.6875327527523041,0.012978857,0.001321021,0.0
1355,2775040,104.09,1.2285957e-07,462,-0.6906348,0.14169922,2775040,6680.0185470581055,0.6270470917224884,0.014667925,-0.0021860735,0.0
1356,2777088,104.1,1.14280944e-07,408,-0.67538947,0.1543457,2777088,6684.444229841232,0.4713386297225952,0.017652234,-0.0020934606,0.0
1357,2779136,104.24,8.645942e-08,449,-0.6736557,0.14106445,2779136,6689.455850124359,0.201788067817688,0.013404131,0.0033826057,0.0
1358,2781184,104.11,4.6673627e-08,469,-0.6853351,0.13701172,2781184,6694.016428470612,-0.2560288906097412,0.014320575,0.0037546097,0.0
1359,2783232,103.78,5.738653e-08,445,-0.6844582,0.14838867,2783232,6698.378744363785,-0.9398937225341797,0.013707189,0.0011820619,0.0
1360,2785280,104.02,5.587238e-08,438,-0.67341244,0.13120118,2785280,6702.979893922806,-1.8688020706176758,0.01324595,0.0021003822,0.0
1361,2787328,104.22,1.2704204e-07,463,-0.6646296,0.1305664,2787328,6707.648876667023,-1.4742546081542969,0.010651349,0.0010200555,0.0
1362,2789376,104.57,6.408751e-08,435,-0.64982533,0.12866211,2789376,6712.071160554886,-3.0617895126342773,0.015379389,-0.0005714146,0.0
1363,2791424,104.64,6.4473797e-06,445,-0.6406058,0.12138672,2791424,6716.774210453033,-2.8474364280700684,0.013307924,-0.001934388,0.0
1364,2793472,105.28,2.253441e-08,459,-0.6329397,0.11831055,2793472,6721.3695685863495,-0.8687481880187988,0.0381153,-0.0062544914,0.0
1365,2795520,105.11,2.2480243e-08,436,-0.6386279,0.15878907,2795520,6725.823946714401,-1.7121515274047852,0.02028721,-0.0015651397,0.0
1366,2797568,104.55,3.9157342e-08,430,-0.6387389,0.14233398,2797568,6730.515225887299,-0.3480558395385742,0.0144118015,0.002531575,0.0
1367,2799616,104.09,3.1420164e-08,442,-0.6239842,0.13154297,2799616,6735.270900726318,-1.9049491882324219,0.0112077985,-0.00043114327,0.0
1368,2801664,103.62,4.250309e-08,453,-0.61338025,0.16362305,2801664,6739.89978313446,-1.49420166015625,0.017702514,-0.0040392405,0.0
1369,2803712,103.42,5.6200854e-08,456,-0.6113523,0.13706055,2803712,6744.414627313614,-1.0917198657989502,0.015708957,-7.918747e-05,0.0
1370,2805760,103.53,5.6233766e-08,433,-0.6257801,0.14101562,2805760,6748.898365736008,-0.19277942180633545,0.014074879,-0.00399521,0.0
1371,2807808,104.09,3.819067e-08,424,-0.6425041,0.15800782,2807808,6753.6301882267,-3.2938709259033203,0.016390976,0.00080830546,0.0
1372,2809856,104.18,1.9756534e-08,456,-0.63899153,0.13388672,2809856,6758.460541725159,-3.111848831176758,0.01178524,0.0012628607,0.0
1373,2811904,104.69,5.284579e-08,431,-0.6381124,0.15307617,2811904,6762.950556278229,-3.219481945037842,0.015007121,0.0019717726,0.0
1374,2813952,104.7,7.891166e-08,442,-0.6400456,0.1743164,2813952,6767.702598333359,-5.369419574737549,0.020575266,-0.003777131,0.0
1375,2816000,104.87,4.13739e-08,436,-0.6461092,0.1427246,2816000,6772.335947751999,0.23541182279586792,0.013766341,0.0016233601,0.0
1376,2818048,104.56,3.9688402e-07,464,-0.6567781,0.12138672,2818048,6777.027787446976,0.5910214185714722,0.010136143,0.002424625,0.0
1377,2820096,103.97,9.250492e-08,448,-0.6637784,0.12446289,2820096,6781.4424068927765,0.6787882447242737,0.010081807,6.691973e-05,0.0
1378,2822144,103.77,4.289577e-08,459,-0.6698005,0.12548828,2822144,6786.015714168549,0.49123311042785645,0.011079362,0.0001313277,0.0
1379,2824192,103.53,1.8699494e-08,446,-0.6775384,0.1385254,2824192,6790.4775512218475,0.2825881838798523,0.013471651,-0.00088595256,0.0
1380,2826240,103.01,3.691455e-08,448,-0.68020165,0.13603516,2826240,6795.070861577988,-0.40234386920928955,0.012069064,0.0030221862,0.0
1381,2828288,103.11,2.2060352e-08,436,-0.667183,0.14750977,2828288,6799.638039827347,-1.8869359493255615,0.013028714,0.0014371574,0.0
1382,2830336,103.45,4.979601e-08,437,-0.6576814,0.13051757,2830336,6804.330504655838,-2.6541049480438232,0.01291592,0.00043951915,0.0
1383,2832384,103.5,2.1289804e-08,452,-0.67008287,0.12294922,2832384,6809.018183231354,-1.9048199653625488,0.010664192,5.318688e-05,0.0
1384,2834432,103.82,1.4462475e-07,425,-0.6799599,0.14750977,2834432,6813.547029256821,-4.902565956115723,0.01356933,0.00023345009,0.0
1385,2836480,103.98,2.6664344e-07,437,-0.67897195,0.17817383,2836480,6818.360687971115,0.1922357678413391,0.016146882,0.0005323519,0.0
1386,2838528,104.08,9.993651e-08,447,-0.6749874,0.14233398,2838528,6823.0405859947205,0.6270537376403809,0.0126998555,0.00040953024,0.0
1387,2840576,103.69,2.711335e-07,446,-0.6779427,0.1475586,2840576,6827.620701313019,0.6358141601085663,0.013324395,-0.00050426053,0.0
1388,2842624,103.55,2.8943537e-08,416,-0.69022036,0.1283203,2842624,6832.207147121429,-0.33229053020477295,0.011530789,0.0029494714,0.0
1389,2844672,103.1,3.241204e-08,456,-0.6999659,0.12548828,2844672,6837.129224061966,-1.7282140254974365,0.011951825,-0.00094599806,0.0
1390,2846720,102.87,6.2758494e-07,443,-0.701097,0.11826172,2846720,6841.615540981293,0.46673452854156494,0.010524768,0.0012067888,0.0
1391,2848768,102.51,2.8027065e-08,444,-0.7088995,0.15336914,2848768,6846.233032941818,0.3064124584197998,0.013579478,0.00028759634,0.0
1392,2850816,102.55,2.6254824e-08,457,-0.71930695,0.12231445,2850816,6850.8413507938385,-3.604764461517334,0.010760103,0.0014872812,0.0
1393,2852864,102.3,1.05201835e-07,445,-0.72311723,0.15854493,2852864,6855.3205506801605,0.5071373581886292,0.014223439,-0.0006253403,0.0
1394,2854912,102.49,3.5388064e-07,444,-0.7244148,0.13354492,2854912,6859.9241008758545,0.47251051664352417,0.011226409,0.0014627273,0.0
1395,2856960,102.15,8.976396e-08,458,-0.7270125,0.140625,2856960,6864.537103176117,0.7403454482555389,0.01268335,0.0028974586,0.0
1396,2859008,102.16,4.6469722e-08,470,-0.7320824,0.12211914,2859008,6869.009334564209,0.7341486215591431,0.011107446,0.0021378442,0.0
1397,2861056,101.96,5.033702e-07,439,-0.74332714,0.13950196,2861056,6873.367411375046,0.5792382061481476,0.012549291,-9.614485e-06,0.0
1398,2863104,101.77,1.0501278e-07,432,-0.7589046,0.14101562,2863104,6878.026327848434,0.6248822510242462,0.057316273,0.0003478011,0.0
1399,2865152,101.02,3.7993647e-08,441,-0.7604767,0.13833007,2865152,6882.768176317215,0.7094782292842865,0.011983705,-0.0014351944,0.0
1400,2867200,101.5,1.0574568e-07,438,-0.76519537,0.13920899,2867200,6887.408691167831,0.6197172999382019,0.014386212,-0.0020798463,0.0
1401,2869248,101.08,3.4656022e-08,429,-0.7868165,0.13457032,2869248,6892.082296133041,0.6071195006370544,0.01341101,0.00013974337,0.0
1402,2871296,101.32,3.4377624e-08,432,-0.79344,0.14570312,2871296,6896.847649335861,0.4984453320503235,0.014001506,0.0060367156,0.0
1403,2873344,101.32,9.036447e-07,465,-0.78738964,0.14536133,2873344,6901.5836391448975,0.19012361764907837,0.013747841,0.0034979829,0.0
1404,2875392,101.9,9.244744e-08,450,-0.7841558,0.122851565,2875392,6905.986273765564,-0.13160216808319092,0.010744888,0.005383448,0.0
1405,2877440,101.97,3.169195e-08,427,-0.7851198,0.1628418,2877440,6910.534774303436,-0.2755028009414673,0.014991532,-0.00029106642,0.0
1406,2879488,102.69,1.8835223e-08,427,-0.7744856,0.1451172,2879488,6915.327937841415,-1.9735784530639648,0.014338255,-0.0016241273,0.0
1407,2881536,102.8,2.0627189e-08,446,-0.7680085,0.14160156,2881536,6920.11949467659,-1.952824592590332,0.012797035,0.00036403892,0.0
1408,2883584,103.09,1.6173146e-08,424,-0.7798413,0.14526367,2883584,6924.7117574214935,-1.6295697689056396,0.014679626,0.00033986807,0.0
1409,2885632,103.19,9.761099e-08,448,-0.79480976,0.12827149,2885632,6929.54022359848,-1.876204490661621,0.011576152,0.00060624274,0.0
1410,2887680,103.16,1.710719e-07,451,-0.8025236,0.16064453,2887680,6934.113425016403,-3.814833164215088,0.017355965,-0.00042065186,0.0
1411,2889728,103.04,2.195073e-08,442,-0.802008,0.17001954,2889728,6938.650824069977,-2.4954540729522705,0.015550077,0.0036278528,0.0
1412,2891776,103.06,1.4664627e-06,463,-0.8093101,0.15356445,2891776,6943.283951997757,-2.4094457626342773,0.01673716,-0.0044208104,0.0
1413,2893824,103.51,1.4475757e-08,444,-0.80878985,0.13676758,2893824,6947.704259634018,-5.651151180267334,0.0125319855,0.0014378082,0.0
1414,2895872,103.76,1.4283072e-08,452,-0.8000491,0.18242188,2895872,6952.31694316864,-3.5322775840759277,0.016842866,-0.0015752331,0.0
1415,2897920,103.97,2.2642016e-08,452,-0.8009424,0.13881835,2897920,6956.846077680588,-0.7632819414138794,0.014783671,-0.0025629841,0.0
1416,2899968,104.25,1.2256687e-08,461,-0.80085504,0.15903321,2899968,6961.374450445175,-0.36360466480255127,0.014184644,0.0019906154,0.0
1417,2902016,104.71,3.1256445e-08,462,-0.80059993,0.14770508,2902016,6965.813757896423,-0.26653897762298584,0.01772853,-0.0008613633,0.0
1418,2904064,104.97,8.443807e-08,424,-0.79831696,0.16245118,2904064,6970.246237754822,-0.32750701904296875,0.015565567,-0.0018815845,0.0
1419,2906112,105.15,1.3014802e-06,444,-0.79350084,0.16416016,2906112,6975.074259757996,0.12643557786941528,0.016475728,-0.002312586,0.0
1420,2908160,105.43,6.217548e-07,455,-0.79556406,0.13100585,2908160,6979.688613176346,0.6706788241863251,0.012844406,0.0002718091,0.0
1421,2910208,105.3,5.081559e-08,457,-0.80057967,0.1294922,2910208,6984.187122583389,0.7864664494991302,0.012866001,0.0013586532,0.0
1422,2912256,105.14,3.583937e-08,439,-0.8077426,0.12910156,2912256,6988.667545557022,0.7504182159900665,0.011550721,0.0025416906,0.0
1423,2914304,104.92,2.8284157e-08,465,-0.80412304,0.1440918,2914304,6993.33124089241,0.6717164814472198,0.015350734,-0.00091522967,0.0
1424,2916352,104.65,5.970621e-08,444,-0.7959874,0.13076171,2916352,6997.7373032569885,0.2523522973060608,0.011486317,-0.0010335826,0.0
1425,2918400,104.48,4.549131e-07,432,-0.79573524,0.15112305,2918400,7002.351360797882,0.19651693105697632,0.019736927,0.00017708991,0.0
1426,2920448,104.38,1.6471242e-06,454,-0.7866074,0.13510743,2920448,7007.094344377518,0.599745362997055,0.012655674,0.0037982068,0.0
1427,2922496,104.3,8.442315e-08,461,-0.77912766,0.12827149,2922496,7011.607236623764,0.7533061355352402,0.0108715175,0.0008595693,0.0
1428,2924544,104.36,5.1130666e-08,455,-0.7770852,0.11450195,2924544,7016.05011510849,0.741644024848938,0.010716109,0.0011538019,0.0
1429,2926592,104.39,4.982571e-08,453,-0.7813052,0.114746094,2926592,7020.545784473419,0.7343270182609558,0.011177147,0.001604856,0.0
1430,2928640,104.66,5.5160758e-08,440,-0.78705776,0.13647461,2928640,7025.063013792038,0.5597873628139496,0.012172373,0.0046509476,0.0
1431,2930688,104.89,4.7158075e-08,440,-0.7948137,0.13798828,2930688,7029.709237098694,0.22114020586013794,0.013205131,0.0015986422,0.0
1432,2932736,104.79,1.7867607e-07,454,-0.79662913,0.13691406,2932736,7034.3553330898285,-0.24482953548431396,0.0123001365,-0.000839917,0.0
1433,2934784,105.04,3.6884963e-08,433,-0.80024755,0.14277343,2934784,7038.859556913376,-1.2015657424926758,0.015417824,0.004046049,0.0
1434,2936832,105.2,7.8713086e-08,453,-0.79390603,0.15917969,2936832,7043.58748292923,-2.0657522678375244,0.020554015,0.0058212243,0.0
1435,2938880,105.55,1.18834954e-07,448,-0.7768827,0.12963867,2938880,7048.103874921799,-0.41958534717559814,0.0113779735,0.0008090078,0.0
1436,2940928,105.73,7.860346e-07,420,-0.76315325,0.14936523,2940928,7052.669580221176,-0.641487717628479,0.016331416,-0.0011462768,0.0
1437,2942976,105.96,2.9900526e-08,438,-0.7606734,0.12729493,2942976,7057.544229507446,-0.7381757497787476,0.011764665,0.001165916,0.0
1438,2945024,106.57,5.6122598e-08,432,-0.76982844,0.14887695,2945024,7062.218813419342,-3.155134677886963,0.01458933,0.00094158074,0.0
1439,2947072,106.23,5.800655e-07,453,-0.77408445,0.13579102,2947072,7066.956724882126,-2.0272669792175293,0.048092537,-0.0022824588,0.0
1440,2949120,106.21,3.2375542e-07,454,-0.78007704,0.16352539,2949120,7071.47222161293,0.5112069547176361,0.014340599,0.002518557,0.0
1441,2951168,106.13,1.9110647e-08,428,-0.77853423,0.15351562,2951168,7075.978990316391,0.5896272659301758,0.014091435,0.0013282446,0.0
1442,2953216,106.23,2.2998222e-08,456,-0.7854842,0.13696289,2953216,7080.756376028061,0.2525487542152405,0.012456302,0.000811719,0.0
1443,2955264,105.66,1.1834904e-07,440,-0.78836966,0.16645508,2955264,7085.240718126297,0.14319801330566406,0.016625872,-0.002652459,0.0
1444,2957312,105.48,3.476203e-07,466,-0.7870666,0.13754883,2957312,7089.8933181762695,0.6470756530761719,0.012435118,-9.3964874e-05,0.0
1445,2959360,105.67,2.8043036e-08,441,-0.79517794,0.14487305,2959360,7094.285804033279,0.7503173351287842,0.012920004,0.0018534486,0.0
1446,2961408,105.74,2.7142113e-08,426,-0.7954031,0.12011719,2961408,7098.925721883774,0.652841329574585,0.011074694,-0.00043896717,0.0
1447,2963456,105.55,1.8967246e-08,451,-0.7865712,0.14042969,2963456,7103.73184466362,0.3772176504135132,0.012987549,0.0026563387,0.0
1448,2965504,106.04,1.8291859e-08,436,-0.7988917,0.14384766,2965504,7108.271190643311,-0.3068302869796753,0.024764013,-0.0024223872,0.0
1449,2967552,106.28,1.7062176e-08,428,-0.8261741,0.12177734,2967552,7112.964202404022,-2.609790086746216,0.011090452,0.0007679935,0.0
1450,2969600,106.01,6.763378e-08,442,-0.8373766,0.16083984,2969600,7117.741556882858,0.3480004072189331,0.018069629,0.002102442,0.0
1451,2971648,106.02,3.0010997e-07,450,-0.8401847,0.16411133,2971648,7122.378937959671,-0.6390414237976074,0.02127656,-0.008251255,0.0
1452,2973696,105.87,3.306936e-08,434,-0.84170914,0.16689453,2973696,7126.924798488617,-0.6100962162017822,0.019312955,0.0030663512,0.0
1453,2975744,105.66,6.3490994e-08,440,-0.84181154,0.14526367,2975744,7131.639640331268,-0.7928996086120605,0.014040996,0.0039836,0.0
1454,2977792,105.19,1.641386e-08,440,-0.84523153,0.14389649,2977792,7136.290020704269,-1.6905107498168945,0.012942193,0.0022846325,0.0
1455,2979840,105.49,1.1241576e-07,429,-0.84304,0.14418945,2979840,7140.936138868332,-0.7524564266204834,0.014070472,0.00041309622,0.0
1456,2981888,105.4,1.2555526e-08,450,-0.8424512,0.1418457,2981888,7145.702578783035,-3.0786280632019043,0.014453128,0.0026592785,0.0
1457,2983936,105.85,2.8204592e-08,456,-0.8412558,0.13378906,2983936,7150.250876426697,-3.1257705688476562,0.011826441,0.0011913839,0.0
