n_updates,policy_loss,fps,ep_len_mean,approxkl,policy_entropy,explained_variance,value_loss,time_elapsed,clipfrac,total_timesteps,serial_timesteps,ep_reward_mean
926,-0.00086348614,297,1886.56,0.0010621474,6.1997366,0.06322228908538818,18.588375,6323.392571210861,0.009277344,1896448,1896448,1794.37950638
927,-0.00037326207,296,1886.56,0.0011611494,6.214324,0.11309880018234253,18.114737,6330.271428823471,0.009423828,1898496,1898496,1794.5004533699998
928,0.00024183255,298,1889.3,0.0015429107,6.2172937,0.0641169548034668,18.425222,6337.168623447418,0.014453125,1900544,1900544,1797.34352828
929,-0.00046245838,298,1895.75,0.0008239004,6.225019,-0.03338348865509033,19.323528,6344.025716543198,0.007421875,1902592,1902592,1803.38595083
930,-0.0020680602,300,1903.07,0.0020729539,6.2299557,0.06270062923431396,17.784197,6350.898284673691,0.020898437,1904640,1904640,1810.6995162500002
931,-0.0019713046,295,1903.07,0.0032365024,6.2293844,0.1212623119354248,18.26865,6357.71280837059,0.03701172,1906688,1906688,1810.7947480700002
932,-0.0026332529,302,1903.07,0.0031317794,6.2454996,0.17011380195617676,17.70944,6364.64989733696,0.039111327,1908736,1908736,1810.9803382100001
933,-0.00094184466,299,1903.07,0.0015020136,6.2610826,0.05396473407745361,18.42838,6371.431784391403,0.015771484,1910784,1910784,1811.34382688
934,4.8270053e-05,297,1903.07,0.0016776345,6.2639203,-0.03661978244781494,19.529554,6378.274634361267,0.018164063,1912832,1912832,1811.4459730699998
935,-0.001336365,302,1903.07,0.0028521009,6.2702665,0.09267997741699219,18.364515,6385.169412136078,0.035205077,1914880,1914880,1810.93298417
936,-0.0010372661,301,1888.8,0.0011127178,6.265643,0.5045360028743744,13.556923,6391.938914775848,0.011230469,1916928,1916928,1797.35000343
937,-0.00050363305,297,1888.8,0.0012623321,6.272312,0.07633036375045776,18.688065,6398.724915027618,0.011669922,1918976,1918976,1797.7497849499998
938,-0.0018467432,297,1899.57,0.0022602947,6.279752,0.07332348823547363,18.438513,6405.602031707764,0.027490234,1921024,1921024,1808.2703638
939,-0.0022855317,297,1909.78,0.002713507,6.278384,-0.016117334365844727,19.45818,6412.497203588486,0.03305664,1923072,1923072,1817.73247996
940,-0.0012386113,296,1923.4,0.0028650886,6.278554,0.03422105312347412,19.081964,6419.386612415314,0.03466797,1925120,1925120,1831.2152288900002
941,-0.00072321,299,1923.4,0.002384021,6.2795973,0.036272406578063965,19.116821,6426.300902843475,0.02626953,1927168,1927168,1831.5917544500003
942,-0.0005980751,294,1923.4,0.0015626575,6.272881,0.05392056703567505,18.73631,6433.137174606323,0.013769532,1929216,1929216,1831.5256380600001
943,-0.003612249,295,1937.07,0.0039749285,6.2637568,0.04807347059249878,18.374994,6440.093468427658,0.046044923,1931264,1931264,1844.896862
944,-0.0008437792,296,1937.07,0.002060088,6.2723675,0.055989086627960205,18.761328,6447.032505750656,0.023486327,1933312,1933312,1844.9816660700003
945,-0.000284441,296,1937.07,0.0013407476,6.284266,0.01785343885421753,19.328089,6453.9411499500275,0.012646484,1935360,1935360,1845.1978025
946,-0.0018028719,299,1937.07,0.0017786771,6.2837386,-0.0019222497940063477,19.471838,6460.847496271133,0.018554688,1937408,1937408,1845.1838871700002
947,6.882419e-05,296,1954.74,0.0010620522,6.2909393,-0.01495373249053955,19.460773,6467.681113243103,0.0068359375,1939456,1939456,1862.1827672600004
948,-0.0011134534,297,1943.71,0.0006698884,6.283618,0.09646850824356079,54.49875,6474.581534862518,0.0037109375,1941504,1941504,1853.2005305999999
949,-0.0026402832,299,1943.71,0.001937798,6.2711854,0.020762145519256592,19.168186,6481.464946746826,0.021337891,1943552,1943552,1853.6378675799997
950,-0.002682847,300,1943.71,0.0032628216,6.28558,0.025830864906311035,18.978172,6488.297315597534,0.038769532,1945600,1945600,1853.66781577
951,-0.0026293593,305,1943.71,0.002592844,6.2923727,-0.0185086727142334,19.15717,6495.110573530197,0.02890625,1947648,1947648,1853.86691269
952,-0.0003825787,300,1943.71,0.0014590563,6.285316,-0.057512640953063965,19.419209,6501.821213245392,0.013769532,1949696,1949696,1853.80457643
953,-0.0029858141,302,1943.71,0.0041817767,6.292633,0.24988341331481934,15.9211,6508.646839141846,0.0484375,1951744,1951744,1853.8768378199998
954,-0.0015957768,301,1951.97,0.0017139723,6.2974114,0.16016167402267456,18.708048,6515.410072565079,0.017382812,1953792,1953792,1861.73119986
955,-0.003512207,297,1951.97,0.0034389484,6.287243,0.08690690994262695,18.375683,6522.202310085297,0.038769532,1955840,1955840,1861.7576396899997
956,-0.002148417,294,1951.97,0.0040339814,6.290906,0.011582732200622559,19.174664,6529.097331047058,0.043164063,1957888,1957888,1861.91265942
957,-0.00076257874,297,1951.97,0.0013193914,6.2954884,0.22130829095840454,16.077366,6536.057666540146,0.012597656,1959936,1959936,1862.1793603699998
958,-0.0004275657,298,1951.97,0.002141909,6.302203,0.1914120316505432,19.012058,6542.938083410263,0.022851562,1961984,1961984,1861.7811523
959,-0.0005760387,301,1967.49,0.0024616602,6.2999496,0.4069628119468689,14.440674,6549.809590816498,0.029150391,1964032,1964032,1876.5455531099997
960,-0.0013830534,300,1983.2,0.0023961298,6.297107,0.05938833951950073,18.555815,6556.613735437393,0.02836914,1966080,1966080,1891.3988684999997
961,-0.0020891943,297,1983.2,0.0034510526,6.296422,-0.018620967864990234,18.764719,6563.434530496597,0.04140625,1968128,1968128,1891.21069832
962,-0.00063108845,300,1983.2,0.002360327,6.3092933,0.11075055599212646,18.300335,6570.32771396637,0.023339843,1970176,1970176,1891.2218507999996
963,-0.0004158981,299,2000.25,0.0014108414,6.3241043,0.23591947555541992,15.9539385,6577.146986246109,0.014990235,1972224,1972224,1907.5032075999998
964,-0.0015092896,297,2000.25,0.0029569136,6.3253098,0.050729453563690186,18.742567,6583.979481458664,0.036083985,1974272,1974272,1907.6613975799999
965,-0.0010465176,295,2000.25,0.0011897105,6.3223286,0.07238703966140747,18.2575,6590.857429027557,0.01040039,1976320,1976320,1907.7330440700002
966,-0.0016866929,295,2000.25,0.0020611242,6.3276834,0.07958602905273438,18.041815,6597.782514095306,0.02631836,1978368,1978368,1907.6795497700002
967,-0.0015176997,295,2000.25,0.0020660164,6.3371925,0.23803359270095825,16.70754,6604.717487812042,0.021582032,1980416,1980416,1908.0381334600004
968,-0.00028737434,295,2000.25,0.0007979738,6.338649,0.09848207235336304,18.71591,6611.655509710312,0.00625,1982464,1982464,1908.6303424100001
969,-0.0017255286,300,2000.25,0.0033008605,6.3337955,0.020533382892608643,18.712517,6618.594314575195,0.03227539,1984512,1984512,1908.66420263
970,-0.0007381636,293,2000.25,0.0015399789,6.325306,0.2093023657798767,18.801748,6625.407221317291,0.0140625,1986560,1986560,1908.56714124
971,-0.00053623965,295,1995.78,0.0014850857,6.311601,0.3303818106651306,15.165895,6632.3985714912415,0.014404297,1988608,1988608,1904.2022922099998
972,-0.0016547901,292,1984.93,0.0020992171,6.3193,0.35742515325546265,14.182513,6639.323746442795,0.025732422,1990656,1990656,1893.83859149
973,-0.0003220067,297,1984.93,0.0031813693,6.3388577,0.14842283725738525,19.041721,6646.320201158524,0.034277342,1992704,1992704,1893.8013754199999
974,-0.0013748385,299,1982.3,0.0019367484,6.3449945,0.2512550950050354,16.765743,6653.211045265198,0.019873047,1994752,1994752,1891.3401366499997
975,-0.00011837199,297,1975.06,0.0010917915,6.338167,0.17840105295181274,32.57071,6660.052948951721,0.0078125,1996800,1996800,1884.5896997500001
976,-0.0025240153,293,1975.06,0.0035340234,6.35184,0.029841899871826172,19.090899,6666.942840576172,0.046044923,1998848,1998848,1884.80475298
977,-0.00030507037,296,1965.56,0.0014724603,6.371092,0.3225228786468506,15.166804,6673.9107320308685,0.014355469,2000896,2000896,1876.0632245700006
978,-0.0009448642,299,1960.28,0.0014135914,6.3792977,0.28563594818115234,9.20989,6680.815323591232,0.013085937,2002944,2002944,1870.7587303800005
979,-0.0016934819,298,1960.28,0.001845588,6.3758564,0.1403166651725769,11.986944,6687.6548483371735,0.019677734,2004992,2004992,1871.3169124
980,-0.00016068325,296,1953.61,0.00090385356,6.3766546,0.24659717082977295,27.420889,6694.511356830597,0.0071289064,2007040,2007040,1864.3759573599998
981,-0.0027015428,297,1953.61,0.004424895,6.389244,0.1007380485534668,18.23515,6701.41596364975,0.05834961,2009088,2009088,1864.44689411
982,-0.00036985235,296,1953.61,0.0013075806,6.4068093,0.023398160934448242,18.93595,6708.306323051453,0.011523438,2011136,2011136,1864.0526250099997
983,-0.0016704483,298,1947.44,0.0020429855,6.4134154,0.43186265230178833,14.268087,6715.211526155472,0.023974609,2013184,2013184,1858.24520542
984,-0.0010952924,298,1940.99,0.0015038358,6.40647,0.2125304937362671,16.706753,6722.069217205048,0.013378906,2015232,2015232,1852.44820267
985,-0.00036930587,297,1940.99,0.000970307,6.402382,-0.008817553520202637,19.329552,6728.924273014069,0.009521484,2017280,2017280,1852.4429101300002
986,-0.00203243,298,1940.99,0.0025779014,6.399505,0.15191543102264404,17.906338,6735.816575527191,0.029394532,2019328,2019328,1852.39632158
987,-0.00014015652,298,1940.99,0.0010491128,6.388142,-0.01050877571105957,19.28268,6742.670334339142,0.0061035156,2021376,2021376,1852.70287494
988,-0.0017201822,296,1940.99,0.0027545127,6.3833995,0.09555083513259888,18.387272,6749.536907911301,0.031982422,2023424,2023424,1852.9039744899999
989,-0.0022268943,297,1940.99,0.0029118198,6.380728,0.040776193141937256,18.970247,6756.449465513229,0.037841797,2025472,2025472,1852.8952852400002
990,-0.0017937472,294,1940.99,0.0022273331,6.384593,0.14844393730163574,18.497583,6763.333080291748,0.024951171,2027520,2027520,1852.6640494500002
991,-0.0019471215,295,1940.99,0.0027606986,6.390876,0.1641870141029358,18.114973,6770.295640945435,0.034472656,2029568,2029568,1852.9014226699999
992,-0.0010394098,292,1940.99,0.0018777268,6.3911247,0.17081624269485474,17.517025,6777.224640846252,0.018603515,2031616,2031616,1852.5077308000002
993,-0.0009979384,295,1940.99,0.002813202,6.384294,-0.08765530586242676,19.61136,6784.225638389587,0.030761719,2033664,2033664,1852.7638697400005
994,0.000105723695,300,1940.99,0.0010979872,6.370612,0.3647207021713257,15.826259,6791.15361738205,0.010791016,2035712,2035712,1852.5424882500004
995,-0.0030958494,300,1940.99,0.0023583747,6.377916,0.01228421926498413,18.89914,6797.9817571640015,0.029150391,2037760,2037760,1852.48796429
996,6.0260973e-05,300,1949.55,0.0011571109,6.393545,0.06940269470214844,18.246944,6804.800255060196,0.010839844,2039808,2039808,1860.91662053
997,-0.000537387,295,1949.55,0.0009649734,6.404723,0.025665581226348877,18.669054,6811.6125729084015,0.0058105467,2041856,2041856,1861.3032482800002
998,-0.0005447961,294,1949.55,0.0012753189,6.400384,0.11224555969238281,18.409475,6818.544287443161,0.01171875,2043904,2043904,1861.1239179499998
999,-0.0009483021,300,1949.55,0.0021822413,6.3940377,0.11640775203704834,18.17971,6825.505182027817,0.026416015,2045952,2045952,1861.49120376
1000,-1.6347296e-05,296,1949.55,0.00021757578,6.401188,0.008062362670898438,19.01842,6832.326284408569,0.00024414062,2048000,2048000,1862.0446126600002
1001,-0.0008071102,304,1949.55,0.0017503917,6.40944,-0.004394173622131348,19.250753,6839.238000869751,0.019384766,2050048,2050048,1862.21294743
1002,-0.0007016809,296,1949.55,0.0012201078,6.41583,-0.0009101629257202148,18.826199,6845.957224845886,0.011035156,2052096,2052096,1862.2374330499997
1003,0.00046239476,297,1949.55,0.0014775727,6.4194717,0.018318116664886475,19.042194,6852.859281301498,0.013476563,2054144,2054144,1861.7886494999998
1004,-0.00041551236,297,1949.55,0.0017303185,6.4150896,0.003523111343383789,18.83634,6859.75169968605,0.017626952,2056192,2056192,1862.3175888999997
1005,-0.0012353018,296,1949.55,0.0015147395,6.421439,0.023596346378326416,19.272572,6866.639836072922,0.015673827,2058240,2058240,1862.2896581100001
1006,-0.00039841593,294,1932.63,0.0028997462,6.4341226,0.26573628187179565,32.37306,6873.550630092621,0.036035158,2060288,2060288,1846.04696006
1007,-0.00068504986,295,1932.63,0.0020185565,6.445119,0.09734100103378296,17.854559,6880.494864702225,0.023242187,2062336,2062336,1846.1493386000002
1008,-4.6899153e-05,295,1932.63,0.0010592064,6.4496293,0.03449130058288574,18.638884,6887.426808357239,0.008984375,2064384,2064384,1846.1878206200001
1009,-0.00035000392,298,1932.63,0.0010765599,6.4424925,0.15529829263687134,17.28607,6894.3551959991455,0.0108886715,2066432,2066432,1846.0296004600002
1010,-0.00046711718,299,1932.63,0.0011533995,6.449008,0.02362954616546631,18.752825,6901.206901311874,0.011962891,2068480,2068480,1846.0856484000003
1011,-0.0005937904,297,1932.63,0.0010575533,6.4455786,0.012922167778015137,19.020006,6908.055238485336,0.009326172,2070528,2070528,1846.19930598
1012,-0.0006577029,298,1932.63,0.001249645,6.43285,0.0386236310005188,18.562721,6914.93225646019,0.009863282,2072576,2072576,1846.1790579500002
1013,6.1721307e-06,298,1932.63,0.0009335705,6.424573,0.037838757038116455,18.75439,6921.797099113464,0.0057128905,2074624,2074624,1846.2151918399998
1014,-0.00052667444,295,1932.63,0.00077415677,6.4185343,0.04762065410614014,18.815273,6928.654767751694,0.0064453124,2076672,2076672,1846.21285998
1015,-0.00025217058,296,1932.63,0.0018254198,6.420325,0.07097733020782471,18.52268,6935.578942537308,0.023339843,2078720,2078720,1846.10410106
1016,-0.00016716633,297,1932.63,0.0010527428,6.430377,0.05647212266921997,18.460896,6942.496839284897,0.008984375,2080768,2080768,1845.9947766899998
1017,-0.00063679693,295,1932.63,0.00076988304,6.4349923,0.016524016857147217,18.723635,6949.392533540726,0.0052246093,2082816,2082816,1846.1519633
1018,-0.00072768755,296,1932.63,0.00123107,6.434945,0.022980988025665283,18.417362,6956.325205087662,0.013183594,2084864,2084864,1845.79103825
1019,-0.0009597753,297,1932.63,0.0023660674,6.428692,-0.009651422500610352,18.901054,6963.242340326309,0.0265625,2086912,2086912,1846.1485037600005
1020,-0.0011034363,297,1932.63,0.0018296851,6.4200277,0.07066571712493896,18.238554,6970.129128456116,0.023095703,2088960,2088960,1846.2459575
1021,-0.0013383597,297,1932.63,0.0012205885,6.4244666,0.16471338272094727,17.578632,6977.023415088654,0.013818359,2091008,2091008,1846.0334481300004
1022,-0.00064858625,299,1932.63,0.00089476927,6.4274406,0.014617204666137695,18.914877,6983.90717792511,0.009082031,2093056,2093056,1845.75945565
1023,-0.00039549894,296,1932.63,0.00064823497,6.4264,0.014830291271209717,18.639923,6990.738655805588,0.004003906,2095104,2095104,1846.0498769199999
1024,-0.0014467895,292,1932.63,0.002789334,6.4195976,0.05619627237319946,17.971716,6997.650784492493,0.033691406,2097152,2097152,1846.3576536599999
1025,-0.0006257518,296,1932.63,0.0011962717,6.430073,-0.0031489133834838867,19.039106,7004.642959117889,0.011279297,2099200,2099200,1845.9934651999997
1026,-0.00079342286,301,1932.63,0.0019084557,6.4367533,0.02217930555343628,18.981163,7011.5466895103455,0.019140625,2101248,2101248,1845.8457756499995
1027,-0.0020187912,297,1932.63,0.002060729,6.427007,0.0220947265625,19.306568,7018.350147485733,0.02319336,2103296,2103296,1845.8124856099998
1028,-0.0012723661,299,1932.63,0.0020502405,6.4149237,0.058504462242126465,18.004871,7025.235249757767,0.022509765,2105344,2105344,1845.8378489599997
1029,-0.001117121,297,1932.63,0.0021545955,6.3955383,0.049597978591918945,18.251186,7032.073600292206,0.022607422,2107392,2107392,1845.43120725
1030,3.5604935e-05,297,1932.63,0.0010784188,6.384139,0.051788270473480225,17.94189,7038.953558444977,0.01015625,2109440,2109440,1845.2295386299998
1031,-0.0014916661,296,1946.9,0.0017503609,6.384247,-0.032738447189331055,19.114162,7045.832634210587,0.019433593,2111488,2111488,1858.86298507
1032,-0.0015946872,296,1946.9,0.002787542,6.3794303,0.019003093242645264,18.587008,7052.736338853836,0.03251953,2113536,2113536,1858.8489880499997
1033,-0.0022519599,300,1946.9,0.0029204765,6.3748245,0.0418204665184021,18.756725,7059.6369569301605,0.03300781,2115584,2115584,1859.2291342299995
1034,-0.002164026,299,1946.9,0.0019487205,6.389642,0.22041380405426025,16.883354,7066.448035955429,0.021142578,2117632,2117632,1859.2185562999994
1035,-0.00026287793,296,1946.9,0.00092018314,6.405942,-0.022286176681518555,18.881805,7073.288805007935,0.007861328,2119680,2119680,1858.5857178399997
1036,-0.001534448,299,1946.9,0.0014071439,6.4194136,0.1552567481994629,17.476542,7080.206754207611,0.014697266,2121728,2121728,1858.3907584499996
1037,-0.0009980842,303,1939.28,0.0013262917,6.442361,0.20744866132736206,32.853443,7087.05792093277,0.013378906,2123776,2123776,1850.9128438699997
1038,-0.0032403644,302,1939.28,0.0030238852,6.4560614,0.03934299945831299,18.661753,7093.816537857056,0.036572266,2125824,2125824,1850.85203773
1039,-0.0029517938,300,1926.34,0.0016795615,6.4664965,0.7001981139183044,9.262182,7100.596082210541,0.019335937,2127872,2127872,1838.2959088599998
1040,-0.0008690728,300,1926.34,0.000740464,6.47796,0.04209989309310913,18.738014,7107.415460348129,0.006201172,2129920,2129920,1838.32084697
1041,-4.6025652e-05,300,1926.34,0.0010551221,6.493232,-0.0030080080032348633,19.387074,7114.234752893448,0.010302735,2131968,2131968,1838.19682642
1042,-0.000211195,300,1926.34,0.0014326104,6.5027037,-0.029596567153930664,19.146502,7121.046857357025,0.014746094,2134016,2134016,1838.1188995299997
1043,-0.0017517887,298,1939.96,0.0023226696,6.4926977,0.20635515451431274,33.178764,7127.871927499771,0.02421875,2136064,2136064,1850.90199723
1044,-0.00022019674,295,1939.96,0.0022485568,6.486905,0.019232571125030518,18.620962,7134.731091976166,0.023779297,2138112,2138112,1850.5101203899997
1045,-0.0009115624,300,1939.96,0.0018035894,6.4901934,0.055385053157806396,18.445032,7141.652022361755,0.020019531,2140160,2140160,1850.4864968099996
1046,-0.0024393694,303,1939.96,0.0031633303,6.489698,0.024295806884765625,19.284403,7148.467384815216,0.035009764,2142208,2142208,1850.3641561
1047,-0.00095373875,296,1939.96,0.0017265031,6.483859,0.009210050106048584,19.08026,7155.218613624573,0.016992187,2144256,2144256,1850.5734024199999
