serial_timesteps,explained_variance,total_timesteps,approxkl,policy_entropy,clipfrac,fps,policy_loss,n_updates,time_elapsed,value_loss,ep_len_mean,ep_reward_mean
2701312,0.9578221403062344,2701312,0.007201272,1.7547343,0.07973633,239,-0.004383405,1319,15643.050306081772,0.42849842,1549.6,1012.08725392
2703360,0.96428232640028,2703360,0.0068868846,1.7571361,0.06459961,168,-0.0054873372,1320,15651.615480184555,3.3862228,1591.97,1043.30044337
2705408,0.9547645673155785,2705408,0.0059321523,1.7681029,0.07392578,192,-0.0041468684,1321,15663.796997308731,3.2518165,1578.55,1033.76072658
2707456,0.9627764523029327,2707456,0.00786913,1.7673604,0.064648435,131,-0.0071730576,1322,15674.419558763504,5.3044424,1571.02,1029.1303828400003
2709504,0.9591126255691051,2709504,0.008278486,1.7812767,0.08491211,170,-0.0015350382,1323,15689.968234062195,1.8989811,1556.75,1018.4772637000002
2711552,0.9615016579627991,2711552,0.005955976,1.7894471,0.07163086,156,-0.006628888,1324,15701.966913700104,4.3650966,1575.51,1031.3543613600002
2713600,0.9672211445868015,2713600,0.0065905713,1.7888811,0.071826175,117,-0.004386096,1325,15715.093340873718,4.307182,1576.3,1033.3124101800001
2715648,0.964497659355402,2715648,0.0056691715,1.7929964,0.06645508,135,-0.0021904665,1326,15732.595816850662,3.904667,1531.75,1002.8913300999999
2717696,0.958395779132843,2717696,0.0057485662,1.7980534,0.061425783,146,-0.005585865,1327,15747.698602676392,4.9134874,1514.97,991.7412656399999
2719744,0.9884716738015413,2719744,0.00465656,1.7943494,0.054882813,148,-0.002728383,1328,15761.659904003143,1.1425757,1488.3,974.30534377
2721792,0.9687216505408287,2721792,0.005047654,1.7936062,0.059765626,151,-0.0011649888,1329,15775.49519777298,3.0538936,1467.45,960.5500039300001
2723840,0.9726414680480957,2723840,0.007886672,1.7981993,0.08486328,175,-0.0077915653,1330,15789.026893854141,2.8503156,1462.01,956.02893361
2725888,0.9661083482205868,2725888,0.0069332337,1.8019354,0.084667966,151,-0.008062787,1331,15800.694034337997,3.2668757,1467.58,961.3073164200001
2727936,0.9680667296051979,2727936,0.004795161,1.8130953,0.059375,138,-0.0035770568,1332,15814.182945728302,3.6563542,1437.62,941.38305079
2729984,0.9019006714224815,2729984,0.0097704185,1.8257529,0.09516601,238,-0.007973146,1333,15828.9531519413,2.3682194,1437.62,941.38305079
2732032,0.9532026052474976,2732032,0.0066910153,1.8318783,0.07290039,128,-0.0054859975,1334,15837.529369354248,5.468377,1404.45,920.2918613400001
2734080,0.9711073916405439,2734080,0.0056468267,1.8487024,0.0647461,155,-0.00761389,1335,15853.496479511261,3.5196342,1406.77,922.1509199300001
2736128,0.958432987332344,2736128,0.0070552034,1.8627268,0.07192383,181,-0.0019889604,1336,15866.70439338684,2.324134,1413.19,926.7876796900001
2738176,0.8749511688947678,2738176,0.0052914596,1.8703102,0.057421874,239,-0.0045773913,1337,15878.01187467575,1.4466436,1413.19,926.7876796900001
2740224,0.9683195762336254,2740224,0.006509921,1.8741138,0.07324219,75,-0.006057458,1338,15886.580795764923,4.144693,1391.09,913.1470918100001
2742272,0.9704400226473808,2742272,0.005690951,1.8707851,0.06777344,181,-0.0059270686,1339,15913.765223264694,2.881614,1373.6,901.0427675900003
2744320,0.9573628045618534,2744320,0.0070459694,1.8724797,0.078125,184,-0.00061847083,1340,15925.046998023987,1.7645557,1384.86,909.5801992300002
2746368,0.967386107891798,2746368,0.008225201,1.8787934,0.08066406,239,-0.006925429,1341,15936.160160541534,1.2079726,1384.86,909.5801992300002
2748416,0.9665364511311054,2748416,0.006706166,1.8787727,0.08208008,190,-0.0056149596,1342,15944.729204893112,1.6324823,1372.26,901.1114882900001
2750464,0.9706259742379189,2750464,0.0055755214,1.8731117,0.06064453,238,-0.0064815423,1343,15955.482627153397,1.5875571,1372.26,901.1114882900001
2752512,0.9352718144655228,2752512,0.008096107,1.8694565,0.09819336,154,-0.009809661,1344,15964.06741809845,7.7328353,1402.41,921.5681054800001
2754560,0.9564700499176979,2754560,0.0063039474,1.8749626,0.07167969,148,-0.005281835,1345,15977.286013841629,3.934161,1398.2,918.52647267
2756608,0.9711125269532204,2756608,0.005388812,1.8773903,0.058935545,132,-0.006077782,1346,15991.11683511734,2.6400197,1356.6,887.9356054899998
2758656,0.9607009924948215,2758656,0.0069462075,1.8775861,0.08520508,181,-0.0048533664,1347,16006.616307973862,1.6098602,1357.34,888.4791172099999
2760704,0.9551384598016739,2760704,0.0054628537,1.8653793,0.06367187,199,-0.0039326455,1348,16017.930039405823,3.7556043,1373.41,900.8956113500001
2762752,0.9416570663452148,2762752,0.006496881,1.8597813,0.07133789,166,-0.004802046,1349,16028.18806385994,3.147674,1372.4,901.0173886900001
2764800,0.9583391807973385,2764800,0.005537601,1.8671992,0.068359375,180,-0.0052579693,1350,16040.485668897629,3.2481027,1388.67,913.0170078300001
2766848,0.9660498164594173,2766848,0.007072805,1.867244,0.09379883,199,-0.0050295205,1351,16051.838407754898,1.4940282,1392.64,916.7829492300001
2768896,0.9206850305199623,2768896,0.0075666956,1.8636045,0.07353516,183,-0.004179203,1352,16062.127242088318,6.374404,1406.33,926.7358398599999
2770944,0.9731369242072105,2770944,0.0069949357,1.8567202,0.068115234,173,-0.0061098975,1353,16073.28611087799,1.9075525,1393.0,917.7920859499999
2772992,0.9728469625115395,2772992,0.004794498,1.8487661,0.05805664,137,-0.003017119,1354,16085.066560983658,3.2167459,1382.43,911.5824433800001
2775040,0.9679745584726334,2775040,0.0072766915,1.8482883,0.08256836,160,-0.009593393,1355,16099.944797754288,3.7221253,1363.53,898.7418300999999
2777088,0.9381630718708038,2777088,0.0071061216,1.8539366,0.08305664,142,-0.007132744,1356,16112.679096221924,5.3234982,1347.75,887.85362501
2779136,0.9724504575133324,2779136,0.006616415,1.8614143,0.0836914,148,-0.0051215533,1357,16127.014848470688,2.3549635,1338.61,881.79086524
2781184,0.9358494356274605,2781184,0.0058314647,1.8548574,0.068408206,238,-0.006294449,1358,16140.838621616364,1.1199641,1338.61,881.79086524
2783232,0.9570253118872643,2783232,0.006127233,1.8449417,0.062353514,168,-0.004494094,1359,16149.43259549141,1.7323701,1352.31,891.57700391
2785280,0.9675382263958454,2785280,0.0072632805,1.8475587,0.087207034,175,-0.0046353196,1360,16161.58950972557,1.4389575,1371.91,905.6293984399999
2787328,0.9711981024593115,2787328,0.0064360425,1.8580719,0.077783205,148,-0.0060425815,1361,16173.253707170486,2.776114,1369.14,903.7579511699998
2789376,0.9683478847146034,2789376,0.0064695044,1.8769448,0.07514648,180,-0.0054572346,1362,16187.076951503754,2.6993375,1380.18,912.59880859
2791424,0.9256029203534126,2791424,0.006633606,1.8859489,0.07451172,157,-0.0034778505,1363,16198.410144805908,7.148969,1388.29,919.6218652299999
2793472,0.9767503887414932,2793472,0.0054595163,1.890341,0.06015625,171,-0.004572778,1364,16211.428802967072,1.4661881,1392.95,922.6779414
2795520,0.923434391617775,2795520,0.004840328,1.8923824,0.057666015,238,-0.003991089,1365,16223.34472322464,1.1776121,1392.95,922.6779414
2797568,0.9536127559840679,2797568,0.0050667566,1.89366,0.056103516,183,-0.0028882853,1366,16231.933015584946,3.3191113,1427.27,947.6689863200002
2799616,0.9605957083404064,2799616,0.0051660324,1.8942096,0.05678711,176,-0.0033202835,1367,16243.078728437424,1.5276742,1433.6,952.7423164000002
2801664,0.9609325043857098,2801664,0.005962148,1.8806725,0.06557617,180,-0.0069385096,1368,16254.684678792953,2.6230195,1456.99,969.9589550699999
2803712,0.9328083768486977,2803712,0.0076856515,1.8738358,0.08657227,178,-0.0075586783,1369,16266.05213689804,3.1395636,1454.04,967.9163417899998
2805760,0.9703330975025892,2805760,0.006380985,1.8826431,0.07543945,152,-0.0069357827,1370,16277.517800092697,2.7260509,1463.29,975.0578437499998
2807808,0.9778443444520235,2807808,0.005224109,1.8777956,0.06357422,156,-0.002671427,1371,16290.962693214417,2.1212146,1460.43,973.6652324199999
2809856,0.9528505057096481,2809856,0.006292767,1.8813959,0.055908203,184,-0.010399811,1372,16304.087925195694,3.4730124,1462.28,974.9719335899999
2811904,0.9577742256224155,2811904,0.008639249,1.899029,0.09692383,191,-0.00837809,1373,16315.18969321251,1.801698,1474.11,984.04856054
2813952,0.9717012736946344,2813952,0.0068160975,1.8983043,0.08598633,190,-0.008614926,1374,16325.87965464592,1.2956116,1474.51,984.0184199099999
2816000,0.974236560985446,2816000,0.008231813,1.8949614,0.08911133,153,-0.0074601783,1375,16336.624154567719,2.8083758,1479.26,988.1829745900001
2818048,0.950517401099205,2818048,0.0077471146,1.9189539,0.08544922,175,-0.006976503,1376,16350.001569986343,1.9540577,1480.57,989.3412949000002
2820096,0.8326285481452942,2820096,0.0043090894,1.929869,0.04873047,238,-0.0039252173,1377,16361.648918867111,1.7328097,1480.57,989.3412949000002
2822144,0.880720742046833,2822144,0.0061103688,1.9212176,0.0725586,239,-0.0069992454,1378,16370.219836711884,1.2431324,1480.57,989.3412949000002
2824192,0.9606633000075817,2824192,0.0058759507,1.9132534,0.0652832,167,-0.0022979504,1379,16378.786847114563,1.5925286,1535.94,1029.7109492
2826240,0.9543663114309311,2826240,0.0064764568,1.9144766,0.081884764,192,-0.0064532226,1380,16391.011833667755,3.3021488,1551.25,1041.1240214700001
2828288,0.9676933884620667,2828288,0.0073465854,1.9141165,0.089941405,200,-0.007202022,1381,16401.64526939392,2.2899454,1559.72,1047.5305878799998
2830336,0.9562989808619022,2830336,0.0075025633,1.9181827,0.09189453,178,-0.009172822,1382,16411.83624434471,2.1122096,1555.01,1044.6257753799998
2832384,0.9732168540358543,2832384,0.006117364,1.9130142,0.06733398,191,-0.004491638,1383,16423.300580263138,1.6623981,1556.56,1045.7219277199997
2834432,0.9552092514932156,2834432,0.007413633,1.9043589,0.080517575,184,-0.00400921,1384,16433.973853588104,2.49233,1556.6,1046.4508691299998
2836480,0.958377942442894,2836480,0.006246641,1.9012398,0.077539064,239,-0.008719279,1385,16445.07663822174,0.6061467,1556.6,1046.4508691299998
2838528,0.9200540855526924,2838528,0.006197528,1.9039135,0.070410155,156,-0.005050402,1386,16453.643458366394,6.8980064,1551.81,1043.60232421
2840576,0.9621444642543793,2840576,0.006315775,1.9067857,0.067871094,78,-0.003678269,1387,16466.75212264061,5.015504,1515.79,1017.0107988199999
2842624,0.9604052752256393,2842624,0.004762196,1.9119095,0.054980468,149,-0.0042977147,1388,16492.811191797256,3.642755,1504.18,1009.1347402299999
2844672,0.9276995062828064,2844672,0.006584165,1.9156425,0.07954101,239,-0.0072871866,1389,16506.52024102211,0.64531267,1504.18,1009.1347402299999
2846720,0.9526360891759396,2846720,0.0070199086,1.9223782,0.08452149,190,-0.0020217954,1390,16515.089198589325,1.744469,1515.52,1017.62913867
2848768,0.9819031432271004,2848768,0.0072396724,1.9149954,0.07924805,136,-0.006256552,1391,16525.837265729904,1.6734407,1522.69,1023.2641874999999
2850816,0.954325795173645,2850816,0.004027472,1.9108365,0.04765625,185,-0.004905332,1392,16540.880630493164,3.399573,1534.27,1031.8988710899998
2852864,0.9840426184237003,2852864,0.0047005718,1.9171097,0.05078125,133,-0.0077410834,1393,16551.921854019165,1.6562618,1498.71,1006.93954882
2854912,0.9727448895573616,2854912,0.006099852,1.9300737,0.07070313,178,-0.0037113917,1394,16567.287761449814,1.0891689,1494.55,1004.27237694
2856960,0.9546111933887005,2856960,0.008609895,1.9415443,0.087890625,167,-0.007805447,1395,16578.757812976837,1.6437212,1493.98,1004.0854121000001
2859008,0.9388828501105309,2859008,0.006739059,1.9522743,0.06333008,175,-0.0098562315,1396,16590.960378408432,4.305552,1507.53,1013.37212304
2861056,0.9636706635355949,2861056,0.005758294,1.9570072,0.068408206,182,-0.007913252,1397,16602.62850880623,2.0067701,1521.46,1023.66276952
2863104,0.968848554417491,2863104,0.0066931956,1.9477053,0.08046875,188,-0.005779226,1398,16613.87250971794,1.5491409,1536.0,1035.40975389
2865152,0.9243961274623871,2865152,0.0042771627,1.9424822,0.050683595,144,-0.0040935455,1399,16624.727063894272,6.966437,1543.15,1042.1900683400002
2867200,0.9706442411988974,2867200,0.0069091604,1.9473616,0.07817383,126,-0.007104895,1400,16638.87739777565,3.6904702,1534.19,1035.41683006
2869248,0.9835158791393042,2869248,0.0035911805,1.9611431,0.042578124,143,-0.003776408,1401,16655.11943602562,1.6967065,1540.42,1040.0903222499999
2871296,0.9793283846229315,2871296,0.0064989366,1.962539,0.07553711,142,-0.006257791,1402,16669.397419691086,2.022758,1536.68,1037.6836328
2873344,0.8352314382791519,2873344,0.0094512645,1.9619627,0.041650392,179,-0.0100882435,1403,16683.790262937546,8.982091,1536.69,1037.46556835
2875392,0.955645963549614,2875392,0.00618986,1.9651066,0.06616211,151,-0.009500084,1404,16695.18100309372,4.039472,1551.82,1048.5802851400001
2877440,0.9646421410143375,2877440,0.0071581765,1.9656155,0.07758789,158,-0.010132876,1405,16708.667903900146,4.3307896,1559.0,1054.2703534900002
2879488,0.9249891936779022,2879488,0.006762096,1.9616855,0.0803711,164,-0.007092838,1406,16721.581830978394,4.45622,1548.63,1048.0435077900001
2881536,0.8990363627672195,2881536,0.007052218,1.9644359,0.08305664,181,-0.0059962138,1407,16734.02267551422,8.344373,1558.44,1054.9903183400002
2883584,0.9573684521019459,2883584,0.005941569,1.9760199,0.06889649,180,-0.003924365,1408,16745.314138650894,2.1113963,1557.46,1054.1862695099999
2885632,0.9460426867008209,2885632,0.010249486,1.991358,0.107373044,188,-0.0052560223,1409,16756.661549568176,3.640926,1577.5,1068.42618357
2887680,0.9677481427788734,2887680,0.0057837283,1.9886081,0.0597168,188,-0.007993358,1410,16767.531661510468,1.8593735,1590.18,1077.25475584
2889728,0.9490569308400154,2889728,0.0057779797,1.9744953,0.06708984,238,-0.006177349,1411,16778.37974357605,0.9058491,1590.18,1077.25475584
2891776,0.9632347896695137,2891776,0.0062958067,1.9712511,0.07670899,126,-0.006779661,1412,16786.968005418777,5.217272,1606.02,1088.84563671
2893824,0.9293177649378777,2893824,0.0065339627,1.9648517,0.06694336,193,-0.003537237,1413,16803.14656639099,4.2093472,1606.25,1089.33038671
2895872,0.9629378616809845,2895872,0.0054743704,1.951066,0.062597655,150,-0.003807633,1414,16813.74628829956,3.670351,1613.35,1095.62204296
2897920,0.868196427822113,2897920,0.0072471453,1.9526389,0.0796875,238,-0.0065135667,1415,16827.366965293884,1.2175051,1613.35,1095.62204296
2899968,0.9669260531663895,2899968,0.0088776555,1.9590633,0.07514648,159,-0.011503509,1416,16835.941132068634,3.4138684,1615.95,1099.1244453
2902016,0.9616178348660469,2902016,0.0052348454,1.9638399,0.061816406,157,-0.010404291,1417,16848.792888879776,4.4680767,1616.34,1099.08857029
2904064,0.9614197202026844,2904064,0.004725096,1.9741081,0.05078125,182,-0.006787155,1418,16861.818094730377,3.1704748,1616.58,1099.14300974
2906112,0.9699468519538641,2906112,0.0056953314,1.9732053,0.049462892,148,-0.0033914663,1419,16873.026730775833,3.3466122,1589.47,1081.9099433299998
2908160,0.9523645378649235,2908160,0.00570127,1.9738998,0.064453125,147,-0.005735277,1420,16886.80290389061,5.231994,1554.66,1058.7634374699999
2910208,0.9661708995699883,2910208,0.0053944294,1.9790561,0.06098633,132,-0.004425549,1421,16900.674492836,4.6408033,1551.97,1057.6553866900001
2912256,0.9244735017418861,2912256,0.005050846,1.9876419,0.05673828,133,-0.0025035965,1422,16916.150307655334,11.089895,1527.79,1039.73403121
2914304,0.9801641777157784,2914304,0.008025008,1.9971583,0.083496094,156,-0.005676164,1423,16931.457518339157,1.843516,1496.8,1017.0988984
2916352,0.9454112648963928,2916352,0.006216508,2.0164497,0.0753418,161,-0.0047033965,1424,16944.53759264946,2.0459445,1495.04,1014.9049472300001
2918400,0.9483044669032097,2918400,0.0073059946,2.0300312,0.08505859,180,-0.006630496,1425,16957.210790395737,1.886811,1493.16,1012.6467011399999
2920448,0.9318705201148987,2920448,0.0056946753,2.0509448,0.06958008,178,-0.003140652,1426,16968.54996728897,2.3694215,1494.68,1012.1614765300001
2922496,0.9515061229467392,2922496,0.003482867,2.0639791,0.042382814,190,-0.0034249988,1427,16980.01713681221,1.5475566,1495.04,1010.8371230099999
2924544,0.9581569880247116,2924544,0.004717019,2.0607367,0.046533205,192,-0.00394457,1428,16990.7529129982,1.389683,1508.39,1019.50145504
2926592,0.952992856502533,2926592,0.007955905,2.0546987,0.09741211,183,-0.008034711,1429,17001.415354967117,1.6472479,1519.81,1027.05840816
2928640,0.9659801945090294,2928640,0.003904437,2.047059,0.04116211,165,-0.0020873107,1430,17012.552415132523,2.7054772,1532.35,1035.4884023
2930688,0.9645748138427734,2930688,0.004922059,2.047028,0.060058594,168,-0.0044283792,1431,17024.92454767227,1.234215,1535.92,1037.49616793
2932736,0.9622262641787529,2932736,0.0060254326,2.0501995,0.07646485,196,-0.006628354,1432,17037.09259080887,1.2527392,1539.48,1039.42993746
2934784,0.6895144879817963,2934784,0.006287,2.0423954,0.07011719,238,-0.00559904,1433,17047.499374866486,2.0116823,1539.48,1039.42993746
2936832,0.9163065254688263,2936832,0.005468152,2.0399165,0.06430664,167,-0.005296127,1434,17056.083874702454,4.8375936,1577.31,1065.80676363
2938880,0.968482568860054,2938880,0.005620449,2.0496633,0.06533203,155,-0.009431465,1435,17068.33112502098,2.6329525,1568.57,1059.2908691100001
2940928,0.9805105067789555,2940928,0.00659919,2.050113,0.07094727,83,-0.004305287,1436,17081.500180721283,1.9112844,1554.17,1048.95621481
2942976,0.8562120795249939,2942976,0.009882325,2.05224,0.080322266,238,-0.008759285,1437,17106.11502790451,1.724901,1554.17,1048.95621481
2945024,0.949768990278244,2945024,0.0074741393,2.0598407,0.08544922,164,-0.0036429067,1438,17114.705932855606,1.5026432,1560.66,1052.66882028
2947072,0.8603301644325256,2947072,0.005213108,2.0647242,0.061621092,171,-0.004199496,1439,17127.17131137848,7.18266,1567.2,1056.16006052
2949120,0.968570951372385,2949120,0.006910038,2.062019,0.07705078,151,-0.00669239,1440,17139.103783130646,2.9046578,1568.45,1056.23316013
2951168,0.9722845572978258,2951168,0.0045195823,2.0584111,0.049365234,142,-0.0034627751,1441,17152.649025678635,3.0360932,1541.82,1037.20512498
2953216,0.9732446111738682,2953216,0.0046359496,2.054083,0.056689452,149,-0.004364728,1442,17167.00912451744,2.7247686,1511.93,1015.4167089700002
2955264,0.9790231790393591,2955264,0.005328382,2.053145,0.05996094,127,-0.0071366443,1443,17180.66558766365,3.0564826,1490.88,1000.15757811
2957312,0.8728127777576447,2957312,0.0066896663,2.0578375,0.077978514,239,-0.0036845081,1444,17196.759503364563,0.8992254,1490.88,1000.15757811
